,B-SOiD labels,Start time (frames),Run lengths
0,5,0,2
1,6,2,1
2,0,3,1
3,9,4,3
4,8,7,2
5,11,9,4
6,8,13,1
7,11,14,12
8,1,26,1
9,0,27,1
10,11,28,10
11,0,38,1
12,5,39,1
13,0,40,1
14,9,41,3
15,8,44,3
16,6,47,1
17,0,48,4
18,9,52,1
19,8,53,2
20,5,55,3
21,11,58,2
22,5,60,2
23,0,62,1
24,1,63,3
25,5,66,2
26,1,68,7
27,5,75,2
28,9,77,3
29,5,80,4
30,8,84,1
31,11,85,2
32,8,87,1
33,11,88,9
34,5,97,3
35,9,100,5
36,8,105,1
37,11,106,6
38,8,112,7
39,5,119,10
40,1,129,1
41,5,130,4
42,8,134,1
43,11,135,3
44,2,138,4
45,10,142,1
46,5,143,1
47,9,144,10
48,11,154,16
49,5,170,3
50,9,173,1
51,8,174,5
52,6,179,1
53,8,180,1
54,6,181,1
55,11,182,1
56,6,183,1
57,0,184,2
58,9,186,2
59,5,188,2
60,1,190,1
61,11,191,3
62,0,194,2
63,9,196,1
64,8,197,1
65,0,198,3
66,5,201,3
67,1,204,6
68,5,210,4
69,11,214,5
70,0,219,3
71,10,222,1
72,2,223,2
73,10,225,2
74,2,227,5
75,9,232,1
76,2,233,3
77,7,236,2
78,2,238,2
79,10,240,5
80,1,245,1
81,9,246,8
82,1,254,2
83,6,256,1
84,11,257,1
85,2,258,1
86,10,259,4
87,2,263,5
88,11,268,9
89,5,277,7
90,11,284,4
91,5,288,1
92,11,289,3
93,12,292,1
94,10,293,1
95,2,294,1
96,11,295,27
97,6,322,1
98,0,323,1
99,11,324,1
100,0,325,1
101,2,326,3
102,10,329,2
103,5,331,2
104,9,333,1
105,8,334,1
106,11,335,7
107,8,342,1
108,1,343,1
109,0,344,6
110,2,350,3
111,0,353,6
112,2,359,1
113,9,360,3
114,10,363,2
115,0,365,1
116,9,366,5
117,0,371,7
118,9,378,1
119,1,379,3
120,11,382,2
121,10,384,5
122,11,389,16
123,5,405,16
124,11,421,2
125,1,423,1
126,5,424,3
127,1,427,7
128,10,434,2
129,1,436,4
130,5,440,3
131,1,443,5
132,10,448,7
133,1,455,1
134,9,456,1
135,1,457,4
136,7,461,2
137,1,463,2
138,2,465,4
139,11,469,33
140,2,502,1
141,1,503,1
142,11,504,13
143,5,517,16
144,11,533,34
145,1,567,1
146,5,568,3
147,8,571,1
148,5,572,6
149,11,578,2
150,5,580,4
151,8,584,1
152,5,585,5
153,11,590,4
154,5,594,2
155,11,596,36
156,8,632,1
157,5,633,1
158,1,634,11
159,7,645,4
160,10,649,1
161,11,650,2
162,7,652,1
163,2,653,4
164,11,657,4
165,5,661,6
166,8,667,2
167,5,669,10
168,0,679,4
169,9,683,7
170,0,690,1
171,9,691,8
172,0,699,1
173,5,700,2
174,1,702,4
175,2,706,2
176,10,708,2
177,2,710,4
178,10,714,3
179,2,717,2
180,10,719,2
181,11,721,26
182,5,747,3
183,9,750,3
184,8,753,3
185,9,756,2
186,8,758,3
187,5,761,2
188,8,763,2
189,6,765,1
190,2,766,6
191,9,772,5
192,5,777,1
193,10,778,2
194,11,780,1
195,10,781,1
196,2,782,8
197,6,790,1
198,9,791,25
199,8,816,1
200,11,817,2
201,0,819,1
202,10,820,3
203,0,823,1
204,5,824,2
205,9,826,5
206,11,831,29
207,6,860,1
208,0,861,1
209,9,862,2
210,8,864,4
211,1,868,1
212,0,869,1
213,9,870,1
214,0,871,1
215,1,872,1
216,0,873,1
217,11,874,3
218,6,877,1
219,1,878,4
220,0,882,8
221,3,890,4
222,2,894,2
223,10,896,3
224,2,899,4
225,7,903,2
226,2,905,5
227,11,910,8
228,5,918,1
229,11,919,4
230,8,923,4
231,5,927,5
232,0,932,1
233,10,933,1
234,2,934,1
235,9,935,6
236,5,941,6
237,9,947,2
238,5,949,2
239,0,951,1
240,9,952,5
241,0,957,1
242,1,958,1
243,0,959,1
244,5,960,1
245,10,961,1
246,2,962,4
247,10,966,2
248,9,968,8
249,2,976,2
250,10,978,3
251,11,981,37
252,5,1018,1
253,11,1019,2
254,5,1021,11
255,11,1032,5
256,0,1037,3
257,9,1040,4
258,8,1044,1
259,5,1045,2
260,1,1047,11
261,2,1058,1
262,10,1059,4
263,11,1063,39
264,0,1102,5
265,6,1107,1
266,0,1108,1
267,2,1109,4
268,11,1113,6
269,5,1119,3
270,1,1122,1
271,11,1123,7
272,5,1130,12
273,9,1142,8
274,1,1150,1
275,9,1151,3
276,1,1154,1
277,7,1155,4
278,2,1159,1
279,10,1160,1
280,2,1161,1
281,10,1162,2
282,2,1164,2
283,11,1166,37
284,5,1203,2
285,0,1205,1
286,5,1206,1
287,9,1207,2
288,5,1209,3
289,9,1212,1
290,0,1213,2
291,9,1215,3
292,2,1218,3
293,9,1221,6
294,1,1227,2
295,10,1229,1
296,2,1230,1
297,9,1231,1
298,2,1232,2
299,7,1234,1
300,2,1235,10
301,9,1245,9
302,11,1254,3
303,8,1257,1
304,11,1258,3
305,0,1261,1
306,10,1262,1
307,14,1263,2
308,9,1265,6
309,5,1271,1
310,9,1272,2
311,8,1274,1
312,11,1275,14
313,9,1289,16
314,10,1305,5
315,2,1310,1
316,9,1311,1
317,1,1312,1
318,2,1313,1
319,9,1314,7
320,5,1321,1
321,11,1322,10
322,8,1332,1
323,5,1333,2
324,9,1335,11
325,5,1346,1
326,3,1347,1
327,11,1348,12
328,0,1360,3
329,6,1363,1
330,11,1364,3
331,2,1367,3
332,11,1370,1
333,7,1371,1
334,6,1372,1
335,11,1373,1
336,5,1374,3
337,8,1377,1
338,5,1378,25
339,1,1403,1
340,11,1404,6
341,10,1410,2
342,11,1412,13
343,0,1425,1
344,9,1426,6
345,13,1432,1
346,10,1433,5
347,2,1438,3
348,7,1441,2
349,2,1443,1
350,6,1444,1
351,11,1445,6
352,1,1451,1
353,10,1452,1
354,11,1453,3
355,1,1456,1
356,11,1457,1
357,1,1458,2
358,11,1460,1
359,1,1461,1
360,10,1462,4
361,1,1466,2
362,7,1468,1
363,10,1469,14
364,7,1483,3
365,2,1486,5
366,10,1491,1
367,7,1492,1
368,8,1493,1
369,11,1494,9
370,8,1503,1
371,11,1504,2
372,5,1506,1
373,9,1507,2
374,1,1509,3
375,10,1512,6
376,1,1518,1
377,0,1519,1
378,1,1520,3
379,0,1523,2
380,1,1525,2
381,10,1527,5
382,1,1532,2
383,7,1534,1
384,2,1535,6
385,11,1541,3
386,5,1544,11
387,11,1555,9
388,1,1564,1
389,11,1565,4
390,0,1569,1
391,10,1570,7
392,2,1577,1
393,11,1578,11
394,8,1589,1
395,5,1590,1
396,8,1591,1
397,11,1592,2
398,8,1594,1
399,11,1595,5
400,5,1600,2
401,11,1602,1
402,1,1603,1
403,11,1604,24
404,0,1628,2
405,2,1630,3
406,11,1633,5
407,8,1638,1
408,5,1639,3
409,11,1642,5
410,0,1647,1
411,11,1648,3
412,0,1651,3
413,5,1654,6
414,1,1660,12
415,2,1672,6
416,11,1678,5
417,1,1683,2
418,11,1685,4
419,2,1689,2
420,11,1691,35
421,5,1726,4
422,8,1730,2
423,5,1732,6
424,11,1738,2
425,8,1740,2
426,5,1742,2
427,1,1744,4
428,5,1748,1
429,1,1749,3
430,10,1752,2
431,1,1754,3
432,5,1757,1
