,B-SOiD labels,Start time (frames),Run lengths
326,6,1544,23
327,3,1567,1
328,2,1568,7
329,10,1575,9
330,1,1584,3
331,10,1587,3
332,7,1590,3
333,10,1593,6
334,1,1599,2
335,11,1601,1
336,1,1602,1
337,10,1603,2
338,5,1605,8
339,11,1613,1
340,5,1614,7
341,1,1621,2
342,11,1623,2
343,5,1625,3
344,1,1628,1
345,8,1629,1
346,1,1630,1
347,5,1631,1
348,8,1632,1
349,11,1633,2
350,8,1635,1
351,5,1636,2
352,0,1638,3
353,1,1641,1
354,7,1642,2
355,10,1644,1
356,7,1645,2
357,2,1647,7
358,11,1654,13
359,6,1667,1
360,0,1668,1
361,2,1669,9
362,11,1678,7
363,6,1685,1
364,8,1686,1
365,5,1687,1
366,10,1688,2
367,7,1690,1
368,10,1691,1
369,9,1692,1
370,2,1693,3
371,10,1696,1
372,7,1697,3
373,10,1700,2
374,2,1702,1
375,10,1703,2
376,2,1705,1
377,7,1706,1
378,3,1707,1
379,11,1708,6
380,8,1714,1
381,0,1715,7
382,11,1722,4
383,8,1726,3
384,0,1729,1
385,1,1730,6
386,7,1736,3
387,2,1739,8
388,10,1747,1
389,1,1748,5
390,11,1753,3
391,1,1756,3
392,10,1759,1
393,1,1760,1
394,11,1761,2
395,1,1763,1
396,5,1764,22
397,11,1786,2
398,5,1788,11
399,1,1799,2
400,11,1801,4
401,1,1805,2
402,11,1807,2
403,6,1809,2
404,11,1811,15
405,1,1826,1
406,10,1827,1
407,1,1828,1
408,9,1829,1
409,1,1830,1
410,7,1831,4
411,11,1835,14
412,5,1849,4
413,1,1853,3
414,10,1856,2
415,7,1858,2
416,2,1860,2
417,9,1862,31
418,11,1893,9
419,8,1902,1
420,11,1903,1
421,2,1904,3
422,6,1907,1
423,9,1908,2
424,10,1910,2
425,9,1912,5
426,2,1917,1
427,10,1918,1
428,1,1919,3
429,9,1922,1
430,5,1923,1
431,9,1924,2
432,5,1926,9
433,9,1935,1
434,8,1936,6
435,0,1942,3
436,8,1945,2
437,1,1947,1
438,11,1948,1
439,6,1949,1
440,11,1950,1
441,2,1951,1
442,7,1952,1
443,2,1953,3
444,7,1956,1
445,10,1957,1
446,7,1958,6
447,1,1964,1
448,9,1965,1
449,1,1966,2
450,8,1968,2
451,5,1970,12
452,11,1982,1
453,1,1983,1
454,5,1984,4
455,11,1988,7
456,5,1995,2
457,1,1997,3
458,6,2000,2
459,7,2002,3
460,10,2005,3
461,1,2008,1
462,10,2009,1
463,7,2010,6
464,9,2016,2
465,1,2018,1
466,7,2019,2
467,1,2021,3
468,2,2024,3
469,1,2027,1
470,9,2028,2
471,5,2030,1
472,9,2031,2
473,1,2033,10
474,10,2043,6
475,9,2049,5
476,11,2054,9
477,1,2063,5
478,10,2068,2
479,1,2070,2
480,10,2072,1
481,7,2073,1
482,10,2074,3
483,1,2077,2
484,9,2079,4
485,5,2083,2
486,11,2085,13
487,1,2098,4
488,8,2102,1
489,11,2103,9
490,0,2112,1
491,1,2113,12
492,10,2125,11
493,7,2136,1
494,1,2137,2
495,7,2139,1
496,10,2140,2
497,5,2142,4
498,1,2146,1
499,11,2147,2
500,1,2149,16
501,10,2165,10
502,7,2175,1
503,11,2176,2
504,2,2178,2
505,7,2180,1
506,11,2181,1
507,10,2182,1
508,11,2183,2
509,9,2185,13
510,8,2198,2
511,11,2200,1
512,6,2201,1
513,2,2202,12
514,7,2214,2
515,10,2216,1
516,1,2217,1
517,10,2218,2
518,1,2220,2
519,10,2222,3
520,7,2225,7
521,10,2232,3
522,7,2235,3
523,2,2238,8
524,1,2246,3
525,9,2249,13
526,1,2262,13
527,2,2275,1
528,9,2276,1
529,1,2277,1
530,10,2278,3
531,7,2281,1
532,1,2282,2
533,11,2284,1
534,1,2285,6
535,11,2291,1
536,6,2292,1
537,0,2293,1
538,2,2294,5
539,12,2299,1
540,11,2300,13
541,1,2313,6
542,7,2319,2
543,10,2321,2
544,7,2323,2
545,10,2325,2
546,1,2327,2
547,5,2329,1
548,8,2330,1
549,11,2331,3
550,1,2334,1
551,11,2335,4
552,1,2339,1
553,11,2340,12
554,1,2352,2
555,9,2354,2
556,1,2356,1
557,11,2357,1
558,8,2358,5
559,1,2363,4
560,11,2367,1
561,1,2368,1
562,5,2369,5
563,9,2374,3
564,1,2377,3
565,5,2380,1
566,1,2381,3
567,10,2384,2
568,1,2386,3
569,10,2389,1
570,7,2390,7
571,10,2397,1
572,7,2398,3
573,2,2401,7
574,9,2408,2
575,2,2410,9
576,9,2419,18
577,11,2437,10
578,1,2447,2
579,10,2449,5
580,2,2454,1
581,9,2455,1
582,2,2456,1
583,7,2457,9
584,9,2466,3
585,1,2469,1
586,5,2470,2
587,9,2472,2
588,11,2474,9
589,10,2483,3
590,1,2486,1
591,10,2487,6
592,7,2493,2
593,10,2495,1
594,7,2496,3
595,2,2499,1
596,7,2500,3
597,10,2503,3
598,7,2506,11
599,2,2517,2
600,7,2519,1
601,10,2520,1
602,2,2521,3
603,11,2524,6
604,1,2530,1
605,11,2531,7
606,1,2538,4
607,2,2542,3
608,7,2545,2
609,2,2547,4
610,10,2551,5
611,2,2556,6
612,7,2562,2
613,1,2564,1
614,11,2565,14
615,8,2579,1
616,11,2580,3
617,5,2583,1
618,1,2584,9
619,5,2593,3
620,11,2596,5
621,1,2601,12
622,10,2613,1
623,2,2614,2
624,7,2616,1
625,10,2617,4
626,1,2621,2
627,5,2623,12
628,10,2635,5
629,7,2640,1
630,2,2641,3
631,0,2644,1
632,2,2645,3
633,9,2648,3
634,5,2651,1
635,1,2652,5
636,10,2657,2
637,1,2659,1
638,2,2660,1
639,9,2661,27
640,2,2688,2
641,10,2690,13
642,2,2703,1
643,11,2704,24
644,1,2728,2
645,11,2730,6
646,5,2736,10
647,1,2746,1
648,5,2747,1
649,1,2748,2
650,0,2750,1
651,7,2751,6
652,2,2757,1
653,7,2758,2
654,1,2760,1
655,7,2761,1
656,10,2762,10
657,7,2772,1
658,1,2773,1
659,7,2774,3
660,1,2777,3
661,9,2780,2
662,5,2782,5
663,8,2787,1
664,11,2788,2
665,8,2790,1
666,1,2791,12
667,9,2803,1
668,5,2804,1
669,9,2805,1
670,11,2806,6
671,1,2812,1
672,9,2813,9
673,5,2822,2
674,0,2824,3
675,8,2827,4
676,5,2831,1
677,10,2832,2
678,2,2834,2
679,9,2836,1
680,7,2837,4
681,9,2841,2
682,1,2843,1
683,0,2844,1
684,1,2845,3
685,5,2848,2
686,1,2850,3
687,5,2853,2
688,1,2855,1
689,11,2856,9
690,1,2865,1
691,8,2866,1
692,11,2867,3
693,5,2870,7
694,9,2877,3
695,7,2880,2
696,0,2882,4
697,10,2886,7
698,7,2893,2
699,0,2895,1
700,8,2896,1
701,0,2897,2
702,9,2899,1
703,6,2900,1
704,0,2901,3
705,7,2904,2
706,10,2906,1
707,7,2907,1
708,10,2908,8
709,7,2916,6
710,10,2922,3
711,1,2925,2
712,10,2927,4
713,1,2931,2
714,5,2933,2
715,1,2935,2
716,5,2937,2
717,8,2939,2
718,11,2941,17
719,0,2958,3
720,9,2961,2
721,0,2963,1
722,9,2964,2
723,0,2966,1
724,8,2967,11
725,5,2978,3
726,8,2981,3
727,1,2984,2
728,11,2986,1
729,9,2987,1
730,1,2988,1
731,7,2989,3
732,2,2992,2
733,1,2994,3
734,2,2997,6
735,0,3003,1
736,2,3004,3
737,1,3007,1
738,2,3008,3
739,7,3011,1
740,9,3012,4
741,0,3016,3
742,1,3019,3
743,5,3022,2
744,11,3024,4
745,8,3028,2
746,11,3030,4
747,1,3034,1
748,11,3035,3
749,1,3038,5
750,10,3043,2
751,2,3045,5
752,9,3050,2
753,2,3052,5
754,7,3057,2
755,2,3059,4
756,7,3063,4
757,1,3067,13
758,5,3080,2
759,8,3082,1
760,11,3083,1
761,8,3084,1
762,5,3085,1
763,8,3086,1
764,11,3087,3
765,1,3090,2
766,10,3092,1
767,7,3093,2
768,10,3095,2
769,7,3097,1
770,10,3098,14
771,7,3112,2
772,10,3114,2
773,7,3116,5
774,2,3121,4
775,1,3125,12
776,2,3137,6
777,11,3143,23
778,8,3166,3
779,11,3169,1
780,1,3170,3
781,9,3173,2
782,1,3175,3
783,9,3178,4
784,2,3182,1
785,7,3183,1
786,2,3184,1
787,0,3185,2
788,8,3187,7
789,1,3194,1
790,0,3195,1
791,1,3196,4
792,2,3200,4
793,12,3204,1
794,11,3205,1
795,12,3206,1
796,3,3207,2
797,0,3209,1
798,5,3210,1
799,1,3211,9
800,10,3220,10
801,7,3230,5
802,2,3235,12
803,9,3247,2
804,7,3249,1
805,10,3250,8
806,7,3258,1
807,2,3259,4
808,9,3263,2
809,2,3265,11
810,9,3276,11
811,0,3287,5
812,9,3292,1
813,0,3293,9
814,9,3302,7
815,2,3309,7
816,0,3316,1
817,2,3317,2
818,0,3319,3
819,2,3322,5
820,0,3327,1
821,2,3328,10
822,10,3338,5
823,11,3343,3
824,12,3346,1
825,0,3347,1
826,2,3348,1
827,10,3349,6
828,11,3355,10
829,0,3365,1
830,11,3366,2
831,1,3368,9
832,10,3377,3
833,7,3380,1
834,10,3381,18
835,7,3399,2
836,2,3401,6
837,7,3407,3
838,10,3410,5
839,7,3415,1
840,2,3416,1
841,7,3417,1
842,11,3418,4
843,2,3422,9
844,13,3431,1
845,9,3432,18
846,13,3450,1
847,10,3451,20
848,2,3471,3
849,10,3474,3
850,2,3477,1
851,11,3478,3
852,0,3481,2
853,6,3483,1
854,1,3484,5
855,8,3489,3
856,5,3492,2
857,11,3494,28
858,6,3522,7
859,11,3529,3
860,1,3532,1
861,11,3533,1
862,1,3534,5
863,10,3539,7
864,1,3546,1
865,10,3547,6
866,11,3553,3
867,7,3556,4
868,1,3560,1
869,11,3561,4
870,1,3565,5
871,5,3570,1
872,10,3571,1
873,1,3572,2
874,7,3574,5
875,2,3579,4
876,7,3583,1
877,1,3584,4
878,5,3588,5
879,8,3593,1
880,9,3594,1
881,5,3595,10
882,1,3605,2
883,10,3607,5
884,7,3612,2
885,10,3614,5
886,7,3619,4
887,11,3623,24
888,6,3647,1
889,2,3648,2
890,7,3650,1
891,2,3651,1
892,7,3652,12
893,1,3664,22
894,11,3686,5
895,8,3691,1
896,5,3692,23
897,1,3715,2
898,11,3717,3
899,1,3720,1
900,10,3721,4
901,7,3725,5
902,1,3730,5
903,5,3735,1
904,8,3736,1
905,11,3737,5
906,1,3742,15
907,5,3757,1
908,11,3758,11
909,1,3769,9
910,9,3778,5
911,5,3783,1
912,1,3784,1
913,10,3785,5
914,7,3790,1
915,2,3791,5
916,12,3796,1
917,0,3797,9
918,1,3806,3
919,0,3809,2
920,9,3811,4
921,0,3815,1
922,1,3816,1
923,7,3817,2
924,2,3819,1
925,1,3820,1
926,10,3821,2
927,7,3823,3
928,10,3826,1
929,7,3827,6
930,2,3833,4
931,9,3837,1
932,2,3838,6
933,9,3844,2
934,2,3846,4
935,9,3850,2
936,2,3852,2
937,9,3854,1
938,10,3855,1
939,1,3856,2
940,5,3858,8
941,1,3866,3
942,9,3869,8
943,5,3877,6
944,11,3883,1
945,8,3884,2
946,0,3886,2
947,9,3888,5
948,0,3893,1
949,2,3894,3
950,7,3897,2
951,9,3899,5
952,2,3904,12
953,7,3916,2
954,2,3918,1
955,11,3919,8
956,8,3927,1
957,11,3928,31
958,1,3959,1
959,5,3960,2
960,1,3962,1
961,7,3963,3
962,11,3966,6
963,5,3972,11
964,1,3983,1
965,5,3984,2
966,1,3986,7
967,10,3993,6
968,7,3999,2
969,2,4001,3
970,11,4004,4
971,3,4008,2
972,5,4010,2
973,9,4012,1
974,10,4013,6
975,9,4019,1
976,1,4020,2
977,2,4022,1
978,10,4023,1
979,5,4024,2
980,10,4026,4
981,2,4030,3
982,12,4033,2
983,2,4035,1
984,10,4036,1
985,2,4037,8
986,6,4045,1
987,0,4046,1
988,11,4047,1
989,1,4048,3
990,11,4051,1
991,6,4052,1
992,0,4053,3
993,2,4056,1
994,11,4057,2
995,1,4059,4
996,11,4063,13
997,1,4076,1
998,10,4077,2
999,1,4079,1
1000,10,4080,3
1001,7,4083,6
1002,9,4089,2
1003,5,4091,1
1004,1,4092,1
1005,5,4093,1
1006,8,4094,1
1007,11,4095,18
1008,0,4113,1
1009,1,4114,7
1010,10,4121,8
1011,1,4129,9
1012,5,4138,11
1013,1,4149,6
1014,10,4155,2
1015,1,4157,3
1016,10,4160,1
1017,1,4161,3
1018,7,4164,3
1019,10,4167,2
1020,7,4169,2
1021,11,4171,2
1022,5,4173,13
1023,1,4186,5
1024,10,4191,9
1025,5,4200,2
1026,1,4202,9
1027,11,4211,1
1028,1,4212,2
1029,2,4214,1
1030,9,4215,15
1031,10,4230,1
1032,9,4231,5
1033,11,4236,2
1034,5,4238,3
1035,0,4241,1
1036,6,4242,2
1037,10,4244,7
1038,14,4251,1
1039,9,4252,15
1040,1,4267,1
1041,7,4268,3
1042,9,4271,4
1043,0,4275,3
1044,8,4278,5
1045,5,4283,2
1046,1,4285,3
1047,5,4288,1
1048,1,4289,1
1049,8,4290,1
1050,0,4291,1
1051,1,4292,2
1052,11,4294,3
1053,6,4297,1
1054,11,4298,1
1055,6,4299,3
1056,1,4302,6
1057,10,4308,2
1058,1,4310,3
1059,10,4313,37
1060,1,4350,1
1061,9,4351,1
1062,2,4352,4
1063,9,4356,5
1064,5,4361,3
1065,1,4364,1
1066,5,4365,1
1067,9,4366,2
1068,8,4368,2
1069,11,4370,22
1070,1,4392,2
1071,7,4394,1
1072,10,4395,4
1073,7,4399,1
1074,10,4400,1
1075,7,4401,1
1076,2,4402,7
1077,7,4409,1
1078,10,4410,9
1079,1,4419,7
1080,5,4426,3
1081,1,4429,1
1082,11,4430,3
1083,1,4433,1
1084,7,4434,7
1085,6,4441,2
1086,1,4443,8
1087,11,4451,2
1088,12,4453,1
1089,6,4454,1
1090,11,4455,13
1091,2,4468,2
1092,7,4470,3
1093,2,4473,11
1094,10,4484,2
1095,1,4486,2
1096,6,4488,1
1097,11,4489,6
1098,1,4495,2
1099,10,4497,4
1100,7,4501,2
1101,2,4503,3
1102,7,4506,6
1103,10,4512,1
1104,1,4513,1
1105,5,4514,1
1106,9,4515,2
1107,5,4517,3
1108,1,4520,2
1109,5,4522,3
1110,1,4525,3
1111,11,4528,5
1112,1,4533,1
1113,5,4534,1
1114,11,4535,3
1115,5,4538,2
1116,1,4540,1
1117,11,4541,1
1118,5,4542,1
1119,10,4543,16
1120,1,4559,1
1121,5,4560,20
1122,10,4580,8
1123,7,4588,3
1124,2,4591,8
1125,1,4599,2
1126,10,4601,4
1127,1,4605,2
1128,5,4607,6
1129,11,4613,4
1130,1,4617,11
1131,5,4628,3
1132,1,4631,1
1133,5,4632,5
1134,9,4637,4
1135,0,4641,4
1136,9,4645,2
1137,0,4647,1
1138,9,4648,1
1139,5,4649,2
1140,9,4651,1
1141,0,4652,1
1142,8,4653,4
1143,11,4657,1
1144,2,4658,6
1145,6,4664,1
1146,11,4665,5
1147,1,4670,5
1148,8,4675,2
1149,9,4677,3
1150,1,4680,1
1151,2,4681,1
1152,7,4682,2
1153,10,4684,1
1154,7,4685,2
1155,1,4687,1
1156,9,4688,3
1157,5,4691,1
1158,1,4692,1
1159,0,4693,2
1160,7,4695,2
1161,2,4697,2
1162,7,4699,3
1163,2,4702,7
1164,9,4709,1
1165,7,4710,1
1166,2,4711,15
1167,9,4726,6
1168,1,4732,4
1169,9,4736,4
1170,2,4740,1
1171,7,4741,1
1172,2,4742,3
1173,10,4745,8
1174,2,4753,1
1175,9,4754,8
1176,5,4762,1
1177,9,4763,2
1178,11,4765,6
1179,1,4771,1
1180,5,4772,1
1181,8,4773,1
1182,11,4774,3
1183,1,4777,2
1184,11,4779,1
1185,8,4780,1
1186,11,4781,3
1187,0,4784,1
1188,1,4785,2
1189,0,4787,1
1190,1,4788,1
1191,7,4789,4
1192,1,4793,2
1193,0,4795,1
1194,1,4796,4
1195,5,4800,1
1196,11,4801,24
1197,0,4825,4
1198,1,4829,1
1199,2,4830,1
1200,9,4831,3
1201,5,4834,2
1202,0,4836,1
1203,7,4837,9
1204,2,4846,4
1205,10,4850,2
1206,2,4852,2
1207,10,4854,8
1208,2,4862,3
1209,10,4865,2
1210,2,4867,2
1211,7,4869,1
1212,10,4870,2
1213,1,4872,1
1214,11,4873,1
1215,1,4874,3
1216,5,4877,14
1217,1,4891,1
1218,7,4892,2
1219,2,4894,4
1220,7,4898,3
1221,10,4901,22
1222,1,4923,3
1223,5,4926,6
1224,7,4932,7
1225,2,4939,2
1226,1,4941,5
1227,9,4946,7
1228,1,4953,2
1229,9,4955,17
1230,1,4972,1
1231,2,4973,2
1232,7,4975,2
1233,1,4977,2
1234,7,4979,1
1235,10,4980,5
1236,7,4985,2
1237,1,4987,2
1238,7,4989,6
1239,10,4995,6
1240,1,5001,5
1241,7,5006,2
1242,1,5008,17
1243,6,5025,2
1244,12,5027,3
1245,2,5030,2
1246,10,5032,1
1247,9,5033,1
1248,1,5034,5
1249,2,5039,1
1250,9,5040,2
1251,1,5042,2
1252,7,5044,1
1253,1,5045,1
1254,0,5046,1
1255,7,5047,6
1256,2,5053,11
1257,7,5064,3
1258,10,5067,47
1259,7,5114,3
1260,10,5117,7
1261,7,5124,3
1262,10,5127,34
1263,1,5161,18
1264,5,5179,4
1265,1,5183,2
1266,5,5185,6
1267,1,5191,2
1268,10,5193,1
1269,1,5194,1
1270,7,5195,1
1271,2,5196,3
1272,1,5199,3
1273,2,5202,3
1274,12,5205,2
1275,6,5207,1
1276,11,5208,5
1277,1,5213,1
1278,7,5214,5
1279,2,5219,6
1280,7,5225,3
1281,10,5228,2
1282,7,5230,1
1283,2,5231,6
1284,7,5237,2
1285,1,5239,10
1286,11,5249,3
1287,1,5252,5
1288,7,5257,43
1289,2,5300,3
1290,7,5303,5
1291,2,5308,19
1292,9,5327,3
1293,1,5330,2
1294,10,5332,2
1295,1,5334,1
1296,9,5335,3
1297,7,5338,2
1298,0,5340,2
1299,11,5342,2
1300,0,5344,4
1301,2,5348,1
1302,10,5349,11
1303,7,5360,1
1304,2,5361,3
1305,7,5364,1
1306,2,5365,5
1307,6,5370,2
1308,2,5372,4
1309,9,5376,3
1310,2,5379,2
1311,9,5381,19
1312,2,5400,1
1313,9,5401,3
1314,13,5404,1
1315,2,5405,1
1316,10,5406,4
1317,2,5410,1
1318,12,5411,2
1319,2,5413,2
1320,10,5415,1
1321,7,5416,1
1322,2,5417,2
1323,12,5419,1
1324,11,5420,2
1325,6,5422,4
1326,11,5426,3
1327,6,5429,1
1328,11,5430,1
1329,1,5431,3
1330,8,5434,3
1331,5,5437,66
1332,11,5503,12
1333,1,5515,1
1334,5,5516,12
1335,8,5528,11
1336,0,5539,2
1337,1,5541,5
1338,7,5546,1
1339,2,5547,1
1340,11,5548,1
1341,2,5549,15
1342,7,5564,2
1343,9,5566,3
1344,0,5569,1
1345,1,5570,3
1346,7,5573,3
1347,2,5576,2
1348,0,5578,1
1349,9,5579,14
1350,1,5593,1
1351,7,5594,2
1352,2,5596,5
1353,7,5601,1
1354,1,5602,1
1355,7,5603,3
1356,9,5606,6
1357,5,5612,1
1358,14,5613,1
1359,5,5614,9
1360,10,5623,2
1361,2,5625,2
1362,10,5627,2
1363,5,5629,1
1364,9,5630,4
1365,14,5634,1
1366,5,5635,2
1367,10,5637,1
1368,5,5638,1
1369,10,5639,3
1370,2,5642,2
1371,1,5644,2
1372,5,5646,1
1373,8,5647,1
1374,11,5648,1
1375,8,5649,2
1376,11,5651,27
1377,8,5678,1
1378,11,5679,2
1379,0,5681,2
1380,1,5683,4
1381,7,5687,1
1382,10,5688,3
1383,1,5691,4
1384,7,5695,2
1385,10,5697,5
1386,7,5702,1
1387,2,5703,11
1388,7,5714,1
1389,2,5715,4
1390,9,5719,17
1391,2,5736,1
1392,7,5737,2
1393,10,5739,3
1394,7,5742,1
1395,1,5743,3
1396,0,5746,2
1397,8,5748,4
1398,5,5752,4
1399,8,5756,3
1400,5,5759,6
1401,11,5765,1
1402,5,5766,4
1403,1,5770,1
1404,7,5771,1
1405,1,5772,3
1406,10,5775,5
1407,7,5780,1
1408,1,5781,4
1409,9,5785,1
1410,0,5786,4
1411,9,5790,3
1412,2,5793,3
1413,10,5796,1
1414,9,5797,6
1415,5,5803,1
1416,9,5804,15
1417,7,5819,3
1418,0,5822,1
1419,2,5823,1
1420,0,5824,2
1421,2,5826,4
1422,10,5830,2
1423,2,5832,1
1424,9,5833,11
1425,2,5844,2
1426,7,5846,1
1427,1,5847,1
1428,0,5848,2
1429,1,5850,1
1430,5,5851,3
1431,0,5854,2
1432,1,5856,4
1433,5,5860,3
1434,1,5863,2
1435,10,5865,2
1436,7,5867,1
1437,1,5868,1
1438,10,5869,5
1439,9,5874,4
1440,2,5878,4
1441,7,5882,4
1442,1,5886,1
1443,5,5887,7
1444,1,5894,8
1445,5,5902,4
1446,1,5906,3
1447,9,5909,5
1448,1,5914,5
1449,10,5919,1
1450,7,5920,2
1451,1,5922,3
1452,9,5925,2
1453,2,5927,1
1454,7,5928,6
1455,2,5934,1
1456,1,5935,4
1457,0,5939,1
1458,9,5940,8
1459,7,5948,4
1460,9,5952,10
1461,1,5962,11
1462,10,5973,1
1463,5,5974,1
1464,10,5975,9
1465,1,5984,2
1466,7,5986,33
1467,10,6019,14
1468,7,6033,1
1469,0,6034,1
1470,9,6035,5
1471,14,6040,1
1472,10,6041,3
1473,5,6044,2
1474,8,6046,2
1475,9,6048,2
1476,0,6050,1
1477,1,6051,1
1478,9,6052,5
1479,2,6057,3
1480,9,6060,1
1481,2,6061,2
1482,9,6063,1
1483,0,6064,1
1484,10,6065,2
1485,1,6067,1
1486,9,6068,22
1487,5,6090,2
1488,0,6092,1
1489,9,6093,1
1490,1,6094,1
1491,8,6095,4
1492,5,6099,1
1493,9,6100,9
1494,2,6109,4
1495,7,6113,13
1496,10,6126,5
1497,7,6131,3
1498,10,6134,4
1499,1,6138,6
1500,5,6144,11
1501,1,6155,4
1502,5,6159,5
1503,1,6164,7
1504,5,6171,3
1505,8,6174,2
1506,11,6176,18
1507,1,6194,1
1508,5,6195,10
1509,1,6205,8
1510,5,6213,4
1511,1,6217,5
1512,7,6222,2
1513,1,6224,2
1514,5,6226,4
1515,9,6230,2
