Type,Features,,,,,,,SVM classifier
30,6.9285494371426495,33.88982494451032,12.866049225310473,54.66643141188772,-5.32110013140858,0.79840087890625,1.616943359375,5.0
31,7.647082033079311,33.98285035408815,13.093516546417916,54.64895572632085,-4.222932232753973,0.6764678955078125,2.0811538696289062,10.0
32,7.858329717230706,35.103094654043815,13.141463281823793,55.22580863487803,-4.415618196531518,0.0,1.6862106323242188,7.0
33,7.63780177515191,34.57304873691734,12.925049226808808,54.37660016409842,-1.1369188189661685,0.0,1.5698699951171875,10.0
34,5.2307623156702725,31.48311900096732,11.889593442152586,51.21791275441392,3.152081445041515,1.0413818359375,0.202972412109375,10.0
35,5.797462886421865,31.156496487798446,12.248256815920506,51.21961804301361,-0.6311374341932194,0.9200439453125,1.1273040771484375,10.0
36,6.004737096327993,31.728784674442462,12.73522292805134,51.72915584933925,-0.8157163415217206,0.0680084228515625,0.17352294921875,2.0
37,5.969005144925308,32.374619404016,12.865687590084688,52.41218696799012,-0.5388885795272843,0.217498779296875,0.10858917236328125,2.0
38,6.2483073940914124,32.93777761930682,12.804326440289088,53.09123836368983,0.17593458964690822,0.5960693359375,0.0,2.0
39,6.529167708911245,33.537003049968924,12.734049849102814,53.506184570540896,0.15459795329177922,0.6768646240234375,0.3148345947265625,10.0
40,6.690289981291471,33.95919008158985,12.695280871911368,54.056209924291025,-0.3436899501386195,0.174530029296875,0.049530029296875,10.0
41,7.001881071005524,34.25724462851528,12.736772837175403,54.477467508264766,-0.11528913655015857,0.43865966796875,0.33615875244140625,10.0
42,6.657119512294145,33.80223793504867,12.567023623439116,53.908796600466744,0.7477692529376333,0.0,0.2076416015625,10.0
43,6.278368721503163,33.251706277853394,12.715934645630728,53.14966761961934,-0.16312018340102766,0.4537506103515625,0.0,10.0
44,6.136806697974713,33.01581498426529,12.92388509508892,53.01926972676229,-0.6482757975052719,0.0845947265625,0.20987701416015625,2.0
45,6.2263842835558165,33.14349040092636,12.800001809927696,52.937055563477905,-0.36393012379545014,0.0,0.317352294921875,2.0
46,6.9288435313558026,34.13773951230063,12.991943448788923,54.18808159423543,-1.0475900882140434,0.389495849609375,0.0581817626953125,2.0
47,7.3221026368995545,34.68895552172155,13.132889810930571,54.62960734271172,-0.46737013619653867,0.1119842529296875,0.06829071044921875,2.0
48,9.336816246492067,36.47178088458542,13.305275620227587,56.2687216942884,-2.9389794329807657,0.0,0.40824127197265625,2.0
49,11.417398266818278,38.89176383787422,13.633842470134516,58.71602915421912,-3.899851733735733,1.6136932373046875,3.1759719848632812,0.0
50,11.794428162609908,39.47552720333408,13.040529252251705,59.532930532305116,-4.411774664172948,1.4846954345703125,4.572853088378906,0.0
51,12.65910728400734,37.573618481828774,12.481824813008064,58.00465130290864,-9.31575570401428,0.0,10.163299560546875,8.0
52,12.083139004979511,34.00147197077421,13.567563381639317,53.02700122425125,-13.83170826447094,8.02093505859375,5.779876708984375,9.0
53,10.759975505872767,31.01859886333107,14.735526689835524,49.37079023835358,-6.330822099242365,5.5853118896484375,0.426177978515625,1.0
54,10.500755134826395,30.61325540801178,13.738901586706309,48.87576232702878,-5.339268434976457,3.274322509765625,1.2476959228515625,9.0
55,13.581240431662955,34.620917939802034,14.00018776466916,53.17812099156217,-6.3205711683372705,5.055999755859375,0.8384857177734375,1.0
56,15.762707544468785,37.16132053802033,13.95778721074857,55.46495759542568,-0.5276013569590446,0.0,0.6780853271484375,10.0
57,15.981317133352977,36.83349111646902,13.95169873635641,54.90951437556778,0.6012888654042222,0.6586456298828125,0.0933990478515625,10.0
58,16.010588236077012,38.83697437716275,13.857638645519991,56.7820515015149,0.519735317482044,0.4812164306640625,0.201019287109375,1.0
59,15.60492012367136,40.22302523748539,14.444662477215008,58.04068998977348,-0.7444521818362866,0.4812164306640625,0.3333740234375,10.0
60,17.786281621802278,41.99065441096285,15.037849435325075,59.96790769101456,-0.6156492192185625,0.8607330322265625,0.0,10.0
61,18.90745248334741,41.348991987944544,14.85729531279491,59.984062451569145,0.5001221856639294,0.0,0.555450439453125,5.0
62,19.11317666063961,41.117924537508486,14.609206961736643,60.014056461235555,0.9826159319193812,1.2093963623046875,0.1882476806640625,5.0
63,18.980364541656463,39.02224273575961,14.50892289705988,58.90801480882412,0.06232109866098832,0.28985595703125,0.1231536865234375,1.0
64,18.381718983425824,38.84483769148989,14.395516374885116,58.898790505270036,0.04155125914671449,0.0,0.0261688232421875,1.0
65,17.821486009879685,40.04018646172328,14.022997902848388,60.08821985490333,-0.9795240309083078,1.21038818359375,0.0,1.0
66,18.981410928523836,42.64975311451421,14.743343291072922,63.14616309281679,-1.9798323983043618,2.510650634765625,0.0,5.0
67,18.801795267239378,41.017797373567255,14.529816884718768,60.26311802094139,-3.025010249341652,3.0580520629882812,0.4268035888671875,5.0
68,18.714306043909673,41.30696577255569,13.948862868843591,60.77170622083665,-1.4883594170612346,1.6654434204101562,0.032501220703125,1.0
69,17.993316488847885,43.82228425797046,14.392913808734612,63.11194476159662,-0.28217771918903767,0.6842422485351562,0.24114990234375,5.0
70,16.16834627637083,42.043608806271834,14.30172574698079,61.39804415061579,-2.071494214694664,0.8060150146484375,0.56158447265625,1.0
71,15.717398649364032,41.930954203921786,14.59670932436475,59.95781972257243,-1.7581670945841044,1.8017425537109375,0.0573577880859375,1.0
72,17.711150876185624,41.23299235993669,14.644138018172615,60.78713281167454,-2.0446238188806722,3.9358139038085938,1.6219940185546875,1.0
73,18.691146160510087,43.774687624409935,13.313639144243904,64.27111412481734,-1.9900692222404563,4.620857238769531,1.2527313232421875,5.0
74,18.469205716300078,45.35749184727183,14.801813280970055,64.99772494157799,-0.6815436778753454,0.9810104370117188,0.45159912109375,5.0
75,17.934693529499345,43.0695563351386,15.271678272955082,61.87730662716844,-0.43641824836660614,0.6995620727539062,0.221923828125,5.0
76,17.20268266640305,42.00965451615508,15.310953018549927,60.68758598863252,0.6936121627102194,0.7042617797851562,0.1580352783203125,10.0
77,16.513430652353808,43.29516881904733,14.825823428169764,61.706255480346684,0.30348295178869555,0.0,0.071563720703125,10.0
78,16.722992047333392,44.949310340630994,14.610239449942426,63.13435138854205,0.4431113131438895,0.2761383056640625,0.1386566162109375,5.0
79,18.12342337436911,44.65754363866959,14.27132999244353,64.62673364140636,4.955647734521431,0.0,5.0466766357421875,1.0
80,16.632189063219414,44.53598791129996,14.564605750528678,64.01905631958583,4.2458292917244345,2.5784835815429688,2.0767669677734375,5.0
81,14.28269967899628,43.10957511051282,15.079269928009628,62.71916050780135,1.4531634434488572,1.5866470336914062,0.401580810546875,10.0
82,12.423565272431858,39.712524463746426,15.247639619966805,58.727988993452,-0.789346368444306,0.0814666748046875,0.0,10.0
83,10.949344347075314,36.77987053235241,15.19883896774212,54.78672458519922,-2.182225857832222,0.1864471435546875,1.41192626953125,10.0
84,11.136224071759486,37.336338645488425,15.470899308339057,54.73626641692044,-0.8025115443525864,0.1132965087890625,0.66705322265625,10.0
85,11.798139832498183,38.81652340883406,15.23255998410459,55.741395609572386,0.36728958639552844,0.0,0.0,10.0
86,11.773997064106052,37.63470163539742,14.845973192392494,55.622982633094864,4.254749046703639,1.880279541015625,2.3969573974609375,7.0
87,12.206873075574322,37.80443163499092,14.584655523558192,56.07150367979116,4.166418960247402,1.2020645141601562,2.7144088745117188,7.0
88,11.348562522618895,38.930598237279725,13.675033141778485,57.922330011303586,3.8215408807708995,3.4264602661132812,0.271331787109375,2.0
89,11.04351112944575,41.28359949234533,12.958687405945982,60.334962709629835,5.661145097079386,5.1617584228515625,0.80938720703125,11.0
90,10.158271491745293,43.16832310629411,12.502080045728842,61.02962992126554,7.641571536263355,4.6852264404296875,3.50604248046875,11.0
91,10.612515341969708,44.96372504265427,13.334437641215308,63.80759663671026,6.901940312200144,4.3056182861328125,3.7199554443359375,11.0
92,13.26673574003652,50.134082775675616,13.203568466681647,67.8579000061754,3.7900504821473864,5.737518310546875,0.0,1.0
93,12.07564878126723,52.74099624570044,12.394061430424282,66.15743703010163,6.889266572242349,11.887176513671875,6.500213623046875,11.0
94,13.082869198875404,48.815985471515546,13.685853047863741,66.95560783157428,7.093457610281796,9.712844848632812,1.5681381225585938,11.0
95,13.75013648806329,53.33569153751009,13.057081526645458,69.48403361926289,-0.20713572723916174,6.2981414794921875,5.0684814453125,11.0
96,11.979903319319977,54.74728516193679,13.330630403799429,69.10403161628949,-2.692553732522143,10.844573974609375,13.933914184570312,11.0
97,12.056802576464303,52.35397397428767,13.261431590180223,69.18531002233726,2.7484460650152585,8.313201904296875,5.2178802490234375,11.0
98,11.991322959065364,53.18347725087561,13.349468239976554,69.21773130224625,-2.505995604154321,8.8978271484375,12.263992309570312,11.0
99,12.453863889431911,51.12963292273735,13.670348657934872,67.77475278878188,4.0402875339145625,9.394607543945312,5.63421630859375,11.0
100,14.329539357011239,45.95673201383532,13.614528493683087,64.19820414364685,2.6337434471737446,3.527923583984375,5.55157470703125,11.0
101,12.820314919161682,39.99919553435653,14.291063626200177,57.81564520532644,-2.403276995214764,2.3557586669921875,6.34521484375,11.0
102,13.374337571289413,40.53775405822738,14.790908709469088,58.76811347810386,7.745207388434928,6.929840087890625,0.666534423828125,7.0
103,12.849730673720853,39.21363065815848,14.484231803908106,56.81433622036026,7.241450109230337,3.3600006103515625,0.3429412841796875,7.0
104,12.769178339407386,38.84177755707813,14.66441690420648,56.543558551769365,10.859708552892815,5.690155029296875,0.212158203125,7.0
105,12.61480113513058,41.73364357457295,14.075439994563808,59.620902714064286,3.217968348727763,4.1848602294921875,0.529205322265625,1.0
106,11.25138928352504,45.0614305583546,13.005282299834661,63.20681912142916,5.093024191420833,6.130767822265625,0.78173828125,11.0
107,12.748258773873154,46.77961438387864,12.803856194941254,64.05197204904601,12.36701685309097,15.179122924804688,13.818222045898438,11.0
108,17.020871162495762,46.312896704560174,12.88660396831418,64.92052981794535,6.15048569154972,13.850921630859375,9.026626586914062,11.0
109,16.863706081497398,47.04089967829256,13.120422337510188,65.89383799841337,0.3633535568657292,9.518829345703125,12.734298706054688,11.0
110,17.20546309548369,44.211958704676015,13.099028240139605,63.49061701020379,0.20939716562694793,10.24810791015625,11.863800048828125,11.0
111,17.17515931960733,47.51028335202559,12.885869241842869,66.32643974063959,-0.28311796003332496,8.040191650390625,3.0721435546875,8.0
112,16.625661176382685,48.82030569737648,11.983725853780756,69.05650517180916,-2.5133908811530317,7.689208984375,6.01904296875,11.0
113,15.31897619634164,46.27362876514058,11.76886972763631,65.86227987939421,-2.4391857017176277,1.93536376953125,7.4557342529296875,8.0
114,13.342104362694247,39.21948725262694,12.358568978179724,58.46500300737116,-3.4246659180584227,1.060577392578125,6.9199981689453125,6.0
115,12.399962705076394,38.298735654724645,13.199918203265831,57.40135091673045,-4.138924909059835,2.825897216796875,5.1808319091796875,6.0
116,13.018334471548183,36.828663954941696,13.68463157765903,54.4611417782819,-0.6170731106724024,5.506988525390625,8.48419189453125,11.0
117,12.491578943174382,34.595359899397195,13.956336229520852,50.98358968259345,-0.5368340168002477,1.03875732421875,4.248565673828125,7.0
118,12.225689444992412,34.100858802553134,13.771696303168925,49.15647760449585,0.09642150472893107,0.0,1.13519287109375,7.0
119,13.543728114793193,34.3399700142256,13.390372489576716,48.02368422929903,4.068038803236956,1.284698486328125,0.81597900390625,7.0
120,13.307829308797238,34.06133431630714,12.41094548739793,49.143975848787065,1.2677781482274042,2.4583740234375,3.503021240234375,2.0
121,13.20186930902858,34.73121845575215,12.335505696516105,51.09056564585027,-1.173185516427994,0.930755615234375,3.718414306640625,0.0
122,10.58246497538536,34.00328323036497,12.31253200305474,51.32058388633618,-2.3690304677196545,4.207061767578125,3.7520751953125,5.0
123,11.181862693022858,34.52036544756501,12.809177561725157,52.580179547323894,4.26180711838377,2.216705322265625,4.1985015869140625,2.0
124,13.07728526275196,34.273563672254696,13.674807506332172,53.01061979978505,11.612886768935814,4.531158447265625,3.539764404296875,2.0
125,10.8734296443468,32.0289323133549,13.948609170282566,50.61965503510513,0.6741743341524875,5.272857666015625,3.199462890625,7.0
126,5.9469742871703275,30.69039172676353,13.44732138678265,48.46921663278177,0.4614436046646109,5.774139404296875,2.4599609375,2.0
127,4.0767353525085674,29.738872028588062,14.004923333128097,48.469066368471495,0.4564447618396254,0.040008544921875,1.9958953857421875,2.0
128,5.432277808846056,30.662788966051494,14.228939354619623,49.20068040698114,6.2348769651436715,0.31622314453125,0.0,2.0
129,7.656700056602851,30.06123220660265,13.731256845132094,49.439535598482905,12.645652575958973,3.86407470703125,0.7930145263671875,2.0
130,8.24574959637501,28.39676494301926,13.710071176155022,47.18306232497916,21.529086264823334,8.88873291015625,2.897003173828125,2.0
131,9.98140465855531,29.70912665108127,13.978329429749632,46.469438576408265,19.10352399630214,6.861663818359375,5.950042724609375,2.0
132,10.283479574793237,36.10971961073287,14.935290571170457,51.31127298037758,13.935169551916477,1.941314697265625,8.100936889648438,11.0
133,13.148653281056589,41.35277218023123,14.79539246720538,56.10364063067206,9.545059386379865,1.94378662109375,6.973480224609375,11.0
134,11.750957038599246,43.54026948102576,14.254860256093206,58.626320705825236,3.769995831061383,0.9176025390625,2.989044189453125,1.0
135,13.2962041237239,44.67953318838907,14.194898086516776,60.73901966155732,0.07222171728848176,0.08489990234375,0.0986328125,1.0
136,13.385850500299028,44.98134720109254,14.45646311463993,61.36936239869081,0.96376575831503,1.0823974609375,0.0,1.0
137,13.465346667532422,45.42047829906038,14.460711001203519,61.817723858007405,0.7902565744428813,0.173919677734375,0.6849365234375,1.0
138,13.260085008806787,45.461893733654975,14.291225758141877,61.75808179964103,-0.044157610503487876,0.16326904296875,0.15679931640625,1.0
139,13.125815683481125,45.38115741076188,14.366159350948266,61.65427964795846,0.005295092121051004,0.2376708984375,0.0,1.0
140,13.130967934924996,45.094977611028725,14.52886219666549,61.6914867557407,0.06322767569276663,0.02264404296875,0.0953369140625,1.0
141,13.102647748519821,45.104238947787,14.454217248090085,61.71660885372844,-0.6203920863052272,0.548370361328125,0.116546630859375,1.0
142,13.22517526065764,45.08734866298518,14.32219249793815,61.730016849584885,-0.2462333433823522,0.26434326171875,0.0748291015625,1.0
143,13.220954602730092,45.05696337886029,14.304245768301971,61.53861326669188,-0.3107708143045642,0.328948974609375,0.0196533203125,1.0
144,13.950203966759759,45.59840404217633,14.495174574465608,62.0999767477191,-0.34944911151052604,0.360015869140625,0.0706787109375,1.0
145,17.08942505615962,45.76721471745931,14.129539770557084,64.13899553409337,-12.083826704924707,13.582366943359375,0.15283203125,5.0
146,20.274881926561974,44.233142769829676,13.651168023493392,62.709326486466026,-12.964232778130441,12.652923583984375,0.943450927734375,5.0
147,20.51667974739266,45.515762245905364,14.195694579805032,65.32101096833699,-9.14060994154221,5.720062255859375,4.39422607421875,1.0
148,18.94760515371485,44.78613523509484,12.829953635490572,63.937862592539304,0.3027029132494794,1.121307373046875,0.090423583984375,5.0
149,14.403129741086193,38.246573944199746,13.356084704757318,57.37335769465427,14.584276362060688,16.379913330078125,0.8828125,11.0
150,10.56190020644637,33.51408709226476,14.19011234654452,53.489180730302294,7.643057666155676,6.145843505859375,1.283477783203125,2.0
151,8.613944886760123,32.856098788356526,14.808386168256245,52.72237416508716,8.217245226731798,4.539947509765625,2.99664306640625,2.0
152,4.114538258245599,30.610477005906333,15.035874206576816,50.8757415779178,14.37455136552348,10.69012451171875,1.604156494140625,2.0
153,1.797742736483098,29.692097596763414,13.604276451568325,49.59258570820724,18.932153758888404,8.539535522460938,5.91650390625,2.0
154,3.9641812216572383,32.93449836398007,13.007107831813972,50.92702147294625,14.398757628336703,4.7798614501953125,6.35791015625,2.0
155,2.9877355068065086,33.36988377900167,13.365543739808736,51.08487631760455,16.077547281963167,4.3093414306640625,3.168304443359375,2.0
156,6.142852023158028,34.14325089657754,12.727731011319904,51.89783125012066,17.50976029279491,4.2899169921875,0.84027099609375,2.0
157,10.371614405026335,35.151771838627035,12.272008688978035,54.36221354606232,13.705141193061824,4.5842132568359375,1.56622314453125,2.0
158,11.658224168357584,32.2535974932303,12.824414992397593,52.271122346572135,11.841272762504081,0.0,4.2691650390625,2.0
159,12.454778521580927,31.594226685947106,12.19163130164391,51.36822901819204,13.414528461097555,3.9488372802734375,1.64569091796875,2.0
160,13.290464348880477,32.78096074534221,13.052272347753979,51.489959714625925,8.22212138620603,2.275421142578125,1.84649658203125,2.0
161,12.66621269430059,34.90632940306776,13.062858767848269,53.82637151279147,5.751108474269778,0.2243804931640625,1.452392578125,2.0
162,13.844484164867584,38.70020038721398,12.680072046340978,57.82684872210987,8.399808279550381,1.20416259765625,4.607269287109375,11.0
163,15.7858672025135,39.703528509721174,13.151182111946163,60.100630894214035,5.9451848911303316,1.2454681396484375,5.720001220703125,11.0
164,16.072839109083635,38.52062762979168,14.696485058486711,59.65290112181158,9.396335432104873,1.06005859375,10.116455078125,11.0
165,16.449724340688896,33.88909118156511,14.695020215472478,55.15329834373094,2.6873417380100553,0.1591033935546875,4.2392730712890625,10.0
166,15.829860997877162,30.173724970727122,15.51035227445045,50.60530657280631,12.867948758011881,5.9237518310546875,6.231689453125,7.0
167,15.627105446582405,29.93318677010866,14.439645455255846,48.85545465394682,8.255126567747698,2.61474609375,4.471435546875,10.0
168,14.879690348521304,30.262213468057347,14.168527035607767,47.59225315869776,5.754070882951591,4.1390380859375,0.5518646240234375,7.0
169,14.514549951711865,30.67597533874308,14.379552202623017,45.47286172644408,6.849895562687765,4.480682373046875,0.3331451416015625,7.0
170,14.298626591596374,29.42392375790619,12.269637144664273,42.41828882580229,8.249020971514089,4.2115020751953125,0.6388092041015625,2.0
171,14.8021371831655,29.54877606943392,11.957193041607482,41.09582884835037,7.088717558373171,4.29815673828125,0.0,2.0
172,15.193653455085904,29.995531744196203,12.070464346354754,41.39459008652432,3.9208092083000796,2.90863037109375,0.012481689453125,2.0
173,14.43544555893563,31.473042458173772,12.978737172873437,45.08057853136046,-0.8381548644834289,1.632568359375,0.360443115234375,2.0
174,13.192751026092395,34.74227401053196,13.642976262164533,49.97233389120078,0.998799251601681,3.18536376953125,0.192108154296875,7.0
175,10.89694748111964,37.79574083321583,14.44027702793327,52.90073041476539,5.0729722811615225,3.6201171875,1.5373992919921875,7.0
176,10.804184415880925,40.72690405439192,14.976303205415107,56.43221304609,5.442494674220034,4.756591796875,2.01605224609375,7.0
177,11.925715681863874,46.04617577602177,13.730571272532051,61.55833745906481,5.388941138339952,6.97119140625,0.0,11.0
178,12.796116811598967,47.11018118947402,13.73877518486658,62.983152183330816,6.827761798487495,6.324066162109375,1.5430145263671875,11.0
179,12.817795942097739,46.58406078760835,12.962348543007561,63.98306038622872,3.8428914393479605,5.475128173828125,1.8344573974609375,11.0
180,12.108530383978973,47.242885375268976,12.757985729886537,65.22374129085836,-1.3570983851288025,3.384002685546875,3.702728271484375,8.0
181,12.689363550369013,47.40623176581063,13.719834614372566,65.38279714224339,-1.8752178095064902,0.602020263671875,1.029205322265625,1.0
182,12.903668905979028,47.46450296996377,13.861753204725268,65.68137141306732,0.024843530784607853,0.0,0.029083251953125,1.0
183,12.179280762448585,46.67372921933864,13.776739170805122,64.90328265588471,-0.07470602949348741,0.862823486328125,0.0,1.0
184,11.460553858359745,46.361893039901815,14.036412482124987,64.5940453834634,0.15485884051158272,0.0,0.1704254150390625,1.0
185,10.799895758144562,45.58061204691167,13.761975163323022,63.03278005760149,2.2462520395069836,0.193756103515625,0.9695892333984375,1.0
186,8.563520602151797,42.91730272779906,12.998870811257577,60.1022123694336,4.162554484466227,0.02001953125,0.0,3.0
187,8.096278445492203,42.241104503202706,12.813417050506807,59.38679610239417,1.3384583423007308,0.0,0.3664398193359375,3.0
188,9.173477208911592,43.28642616967724,12.824884848189033,60.44529042524562,0.21801057809435684,1.429595947265625,0.0,6.0
189,10.859946750034993,44.34861477002117,12.633495428013635,61.578559210063204,-2.867453862757153,0.0,0.5003814697265625,0.0
190,11.80047379274595,45.60991713044206,13.54890296761647,62.88568304049515,-3.66875086447095,0.1065673828125,0.8731842041015625,1.0
191,11.608739764335095,44.35912171119823,14.387403108706728,62.30523174192466,0.38625252579794367,0.025299072265625,0.548248291015625,1.0
192,11.49923824172416,43.06615384732679,14.491174468933304,61.361233960360025,1.2444982523143886,0.3521728515625,0.0,1.0
193,11.827798517025368,42.78472491125804,14.113848493208765,61.13571753549654,0.8373461431212607,0.78594970703125,0.4859619140625,1.0
194,12.8744994004654,42.837173992956785,14.034806438869802,61.076997785924064,2.778989879356274,2.047576904296875,1.2138824462890625,1.0
195,12.949705950183937,40.668727005352636,14.38478860081202,57.60631990170479,-0.16005210463903596,2.420806884765625,6.2141876220703125,11.0
196,12.028522995274635,36.07871074615877,13.94238891242384,53.7239793525914,7.047688709930096,1.936309814453125,3.06390380859375,7.0
197,12.027459133566417,34.795500785809665,14.824106180120756,52.02592356429802,9.393572392767243,1.898590087890625,0.873046875,7.0
198,13.82979388690023,35.0046718594748,14.083566729648519,51.16922629771953,2.5554275253960244,3.374603271484375,3.43023681640625,7.0
199,14.526574937441971,35.1767301324382,13.585639042273186,50.092336244882205,3.1269313707595217,2.3328857421875,3.6356201171875,7.0
200,14.70530464905255,33.26019109392194,13.453182350987893,45.522494725060184,0.3529952589809283,1.119842529296875,5.720733642578125,7.0
201,15.013838249036494,32.82343604275332,13.554932447607383,43.619300583107005,-0.49076317889382776,0.039825439453125,1.281219482421875,7.0
202,15.60526467050101,32.86793941297931,14.020763303610218,43.71653107187244,1.623741137168298,0.313720703125,0.73284912109375,7.0
203,16.009650718059667,33.147620467065906,14.094227132296414,44.483848974333,2.752434688608142,0.2471923828125,1.038330078125,10.0
204,17.04127459858895,33.83660686388938,14.563103240439025,46.41625998513947,9.047054857178313,1.4659423828125,3.480072021484375,10.0
205,17.154885342733905,34.275238799791694,13.277643699391092,51.62157652207652,8.905406051823135,2.80316162109375,6.5411376953125,11.0
206,18.30834913041498,37.03288306592846,14.722080874393953,56.482567429105195,8.198030085028453,2.36041259765625,3.582122802734375,1.0
207,20.37879358037304,41.43471024233641,14.05869891788961,61.24574815005834,6.891557790020022,0.014556884765625,0.0,1.0
208,20.532401352638033,42.4850927191804,13.591718100824036,61.253335118621564,0.7808031428239863,0.028961181640625,1.324493408203125,1.0
209,20.96309044742918,42.39997980659234,13.490219707367507,61.03751400840335,0.31449846699993533,0.41107177734375,0.1171875,1.0
210,20.77552957576904,42.019750151061224,13.42950435984546,60.57658383552427,-0.29247006824532257,0.218048095703125,0.0,1.0
211,18.786132352448664,37.90489380985894,13.778194434571532,55.935452805483735,0.03954480864645188,6.5267333984375,0.168426513671875,1.0
212,15.336264693728044,32.94774649095322,13.033486196482514,51.18708991161556,-2.148449727968448,7.0892333984375,5.7687530517578125,11.0
213,10.14948999832836,27.534429699260343,13.215382019996653,45.20922120490545,5.033654319273967,8.588409423828125,1.832855224609375,2.0
214,7.512354583908142,26.856191624194835,13.392437752558632,44.67025643691551,-4.052953771847804,0.0,1.5922088623046875,2.0
215,4.884228412293563,24.943404610276236,13.405127346327513,42.69107981695967,-5.9953904221325285,0.554718017578125,0.188262939453125,9.0
216,2.05971557737416,23.599015841119325,13.855367190804413,41.571851899838215,-6.4276200982631,0.75921630859375,0.380340576171875,9.0
217,2.0321670776193415,24.24480020069357,14.438352511232011,42.46942284910078,-5.686929732066161,1.045654296875,1.3793792724609375,1.0
218,2.060204812812959,24.49042914107588,14.993610066214663,43.033403805288444,-1.4639210431946,0.403594970703125,0.3130645751953125,1.0
219,2.5795874482617442,25.269206567182383,15.17194940936465,43.75197476228031,-0.3598232328019756,1.339569091796875,0.188446044921875,1.0
220,2.8008213527771915,25.783261167863643,14.976838908522009,44.532823811963276,-0.15660459808180655,0.321746826171875,0.0,1.0
