,B-SOiD labels,Start time (frames),Run lengths
0,9,0,2
1,8,2,2
2,11,4,3
3,8,7,1
4,11,8,4
5,8,12,4
6,11,16,20
7,8,36,1
8,5,37,3
9,11,40,2
10,2,42,9
11,10,51,2
12,9,53,8
13,10,61,2
14,9,63,7
15,8,70,5
16,1,75,1
17,5,76,5
18,8,81,3
19,5,84,5
20,1,89,2
21,0,91,1
22,6,92,1
23,0,93,1
24,10,94,1
25,2,95,5
26,7,100,1
27,11,101,2
28,2,103,1
29,11,104,3
30,9,107,4
31,0,111,1
32,1,112,2
33,6,114,1
34,11,115,1
35,2,116,3
36,10,119,2
37,2,121,2
38,11,123,5
39,2,128,10
40,11,138,7
41,8,145,1
42,11,146,28
43,0,174,1
44,11,175,1
45,2,176,3
46,11,179,6
47,1,185,1
48,11,186,2
49,5,188,17
50,1,205,3
51,7,208,1
52,2,209,1
53,11,210,36
54,1,246,2
55,9,248,1
56,7,249,4
57,10,253,3
58,1,256,1
59,11,257,6
60,5,263,2
61,11,265,5
62,5,270,9
63,1,279,1
64,7,280,1
65,2,281,1
66,7,282,2
67,2,284,2
68,7,286,2
69,10,288,3
70,1,291,6
71,7,297,5
72,1,302,1
73,9,303,3
74,10,306,6
75,1,312,5
76,7,317,1
77,1,318,6
78,9,324,4
79,2,328,11
80,7,339,3
81,1,342,2
82,5,344,8
83,1,352,3
84,9,355,2
85,5,357,2
86,8,359,1
87,5,360,3
88,11,363,4
89,2,367,2
90,11,369,32
91,1,401,1
92,5,402,2
93,11,404,1
94,1,405,1
95,5,406,1
96,1,407,2
97,5,409,1
98,1,410,3
99,11,413,2
100,7,415,4
101,11,419,3
102,1,422,1
103,5,423,4
104,8,427,2
105,5,429,7
106,1,436,2
107,11,438,31
108,8,469,1
109,5,470,2
110,1,472,6
111,10,478,7
112,7,485,2
113,9,487,3
114,1,490,2
115,10,492,4
116,7,496,2
117,11,498,5
118,2,503,1
119,11,504,2
120,1,506,2
121,11,508,1
122,9,509,5
123,5,514,1
124,9,515,1
125,8,516,1
126,1,517,3
127,10,520,19
128,9,539,2
129,1,541,6
130,9,547,3
131,1,550,1
132,10,551,1
133,1,552,2
134,2,554,4
135,10,558,1
136,1,559,1
137,9,560,10
138,8,570,1
139,11,571,5
140,1,576,4
141,5,580,1
142,1,581,1
143,11,582,26
144,1,608,1
145,5,609,1
146,7,610,4
147,1,614,1
148,11,615,4
149,1,619,1
150,5,620,1
151,7,621,2
152,10,623,3
153,1,626,4
154,10,630,1
155,1,631,8
156,10,639,4
157,1,643,5
158,5,648,3
159,1,651,2
160,5,653,7
161,1,660,6
162,11,666,2
163,7,668,3
164,10,671,15
165,1,686,2
166,5,688,3
167,1,691,8
168,0,699,1
169,7,700,1
170,11,701,1
171,10,702,1
172,7,703,4
173,10,707,7
174,7,714,1
175,2,715,2
176,10,717,4
177,11,721,24
178,5,745,2
179,1,747,1
180,11,748,1
181,2,749,5
182,1,754,1
183,11,755,4
184,5,759,15
185,1,774,1
186,11,775,13
187,2,788,3
188,10,791,2
189,5,793,1
190,14,794,3
191,9,797,1
192,2,798,3
193,10,801,4
194,11,805,8
195,8,813,1
196,1,814,6
197,10,820,2
198,1,822,3
199,11,825,19
200,5,844,1
201,1,845,5
202,11,850,3
203,1,853,6
204,9,859,7
205,5,866,1
206,8,867,4
207,5,871,5
208,1,876,5
209,7,881,1
210,10,882,1
211,2,883,8
212,9,891,3
213,7,894,26
214,2,920,44
215,7,964,1
216,9,965,4
217,1,969,1
218,9,970,1
219,1,971,1
220,10,972,2
221,1,974,11
222,5,985,5
223,1,990,1
224,0,991,2
225,9,993,7
226,5,1000,1
227,9,1001,2
228,5,1003,2
229,8,1005,2
230,11,1007,5
231,0,1012,2
232,2,1014,4
233,10,1018,3
234,9,1021,10
235,2,1031,2
236,7,1033,1
237,2,1034,3
238,1,1037,1
239,2,1038,3
240,0,1041,1
241,2,1042,1
242,10,1043,3
243,5,1046,1
244,10,1047,4
245,9,1051,4
246,10,1055,3
247,2,1058,2
248,11,1060,2
249,1,1062,1
250,5,1063,4
251,11,1067,3
252,2,1070,3
253,11,1073,1
254,2,1074,1
255,10,1075,3
256,11,1078,18
257,0,1096,1
258,11,1097,2
259,2,1099,7
260,9,1106,8
261,2,1114,3
262,0,1117,1
263,1,1118,1
264,11,1119,3
265,1,1122,3
266,6,1125,1
267,7,1126,4
268,2,1130,2
269,7,1132,8
270,2,1140,4
271,10,1144,1
272,14,1145,1
273,10,1146,7
274,2,1153,3
275,9,1156,7
276,2,1163,5
277,11,1168,4
278,8,1172,1
279,5,1173,1
280,8,1174,1
281,11,1175,3
282,8,1178,2
283,11,1180,1
284,1,1181,1
285,5,1182,2
286,1,1184,1
287,7,1185,1
288,11,1186,16
289,8,1202,2
290,11,1204,1
291,8,1205,2
292,0,1207,2
293,1,1209,4
294,5,1213,1
295,9,1214,4
296,5,1218,8
297,1,1226,2
298,10,1228,16
299,5,1244,1
300,9,1245,3
301,5,1248,2
302,9,1250,2
303,1,1252,1
304,0,1253,2
305,10,1255,1
306,1,1256,15
307,0,1271,2
308,9,1273,2
309,5,1275,3
310,8,1278,1
311,0,1279,3
312,11,1282,2
313,0,1284,1
314,2,1285,3
315,0,1288,1
316,1,1289,17
317,10,1306,7
318,1,1313,3
319,8,1316,1
320,11,1317,10
321,1,1327,1
322,8,1328,1
323,11,1329,8
324,1,1337,3
325,5,1340,16
326,11,1356,7
327,5,1363,1
328,8,1364,1
329,11,1365,10
330,5,1375,4
331,1,1379,3
332,7,1382,5
333,10,1387,1
334,7,1388,4
335,10,1392,3
336,7,1395,3
337,2,1398,6
338,9,1404,11
339,2,1415,2
340,1,1417,28
341,10,1445,3
342,1,1448,2
343,10,1450,4
344,7,1454,2
345,2,1456,8
346,7,1464,1
347,2,1465,4
348,10,1469,2
349,2,1471,5
350,10,1476,1
351,9,1477,1
352,5,1478,4
353,1,1482,17
354,10,1499,4
355,1,1503,5
356,10,1508,8
357,1,1516,6
358,10,1522,1
359,1,1523,1
360,5,1524,1
361,1,1525,1
362,10,1526,1
363,1,1527,1
364,5,1528,1
365,1,1529,4
366,7,1533,3
367,10,1536,10
368,7,1546,2
369,2,1548,5
370,10,1553,3
371,2,1556,1
372,10,1557,1
373,5,1558,5
374,9,1563,4
375,5,1567,1
376,1,1568,4
377,10,1572,6
378,7,1578,2
379,10,1580,3
380,7,1583,13
381,2,1596,4
382,7,1600,1
383,2,1601,1
384,13,1602,1
385,10,1603,7
386,2,1610,2
387,10,1612,1
388,2,1613,3
389,11,1616,7
390,5,1623,10
391,10,1633,2
392,7,1635,2
393,2,1637,15
394,10,1652,3
395,0,1655,1
396,1,1656,3
397,0,1659,3
398,10,1662,5
399,9,1667,9
400,5,1676,3
401,0,1679,1
402,5,1680,4
403,10,1684,12
404,7,1696,1
405,12,1697,1
406,11,1698,2
407,6,1700,1
408,0,1701,1
409,2,1702,3
410,0,1705,1
411,1,1706,1
412,2,1707,3
413,7,1710,3
414,10,1713,3
415,1,1716,41
416,9,1757,2
417,0,1759,1
418,9,1760,4
419,5,1764,1
420,0,1765,1
421,1,1766,6
422,11,1772,1
423,1,1773,9
424,7,1782,2
425,1,1784,2
426,10,1786,3
427,1,1789,1
428,9,1790,2
429,1,1792,2
430,5,1794,4
431,1,1798,3
432,5,1801,2
433,1,1803,2
434,11,1805,3
435,6,1808,1
436,1,1809,5
437,7,1814,4
438,2,1818,1
439,7,1819,2
440,2,1821,1
441,7,1822,2
442,2,1824,5
443,1,1829,3
444,10,1832,1
445,11,1833,1
446,0,1834,1
447,1,1835,4
448,2,1839,1
449,10,1840,2
450,2,1842,6
451,0,1848,2
452,9,1850,8
453,10,1858,1
454,2,1859,3
455,11,1862,2
456,2,1864,16
457,10,1880,3
458,9,1883,23
459,10,1906,4
460,11,1910,6
461,8,1916,2
462,9,1918,1
463,0,1919,1
464,8,1920,1
465,11,1921,13
466,8,1934,1
467,5,1935,5
468,9,1940,3
469,1,1943,1
470,0,1944,2
471,2,1946,1
472,9,1947,5
473,5,1952,2
474,1,1954,1
475,5,1955,12
476,1,1967,1
477,11,1968,3
478,5,1971,2
479,11,1973,6
480,5,1979,5
481,1,1984,8
482,5,1992,37
483,1,2029,5
484,10,2034,7
485,7,2041,7
486,2,2048,7
487,7,2055,1
488,2,2056,1
489,9,2057,5
490,5,2062,2
491,1,2064,2
492,10,2066,5
493,1,2071,4
494,9,2075,4
495,5,2079,5
496,0,2084,2
497,1,2086,12
498,0,2098,1
499,9,2099,1
500,0,2100,2
501,1,2102,29
502,7,2131,1
503,1,2132,1
504,7,2133,1
505,2,2134,1
506,7,2135,3
507,2,2138,8
508,7,2146,9
509,1,2155,2
510,5,2157,1
511,9,2158,5
512,1,2163,8
513,5,2171,6
514,1,2177,5
515,5,2182,11
516,9,2193,9
517,5,2202,5
518,9,2207,8
519,7,2215,1
520,1,2216,7
521,5,2223,2
522,1,2225,10
523,5,2235,4
524,1,2239,1
525,5,2240,4
526,1,2244,1
527,5,2245,6
528,1,2251,4
529,10,2255,5
530,2,2260,3
531,9,2263,6
532,2,2269,10
533,7,2279,4
534,9,2283,3
535,1,2286,2
536,10,2288,6
537,7,2294,3
538,10,2297,4
539,2,2301,6
540,7,2307,3
541,10,2310,2
542,7,2312,2
543,2,2314,1
544,9,2315,3
545,2,2318,1
546,9,2319,3
547,5,2322,12
548,1,2334,1
549,9,2335,1
550,0,2336,1
551,9,2337,10
552,5,2347,1
553,1,2348,4
554,10,2352,2
555,1,2354,3
556,10,2357,3
557,7,2360,6
558,9,2366,4
559,2,2370,14
560,7,2384,1
561,2,2385,2
562,1,2387,6
563,8,2393,2
564,5,2395,5
565,9,2400,4
566,0,2404,3
567,1,2407,2
568,5,2409,11
569,1,2420,4
570,9,2424,1
571,0,2425,2
572,5,2427,9
573,1,2436,10
574,7,2446,2
575,11,2448,2
576,1,2450,3
577,5,2453,1
578,11,2454,2
579,8,2456,1
580,1,2457,4
581,11,2461,1
582,0,2462,1
583,2,2463,2
584,10,2465,2
585,2,2467,13
586,10,2480,2
587,2,2482,3
588,9,2485,10
589,10,2495,4
590,0,2499,1
591,9,2500,1
592,0,2501,1
593,1,2502,2
594,2,2504,4
595,10,2508,8
596,2,2516,5
597,11,2521,5
598,8,2526,1
599,5,2527,2
600,11,2529,3
601,7,2532,1
602,1,2533,27
603,5,2560,5
604,11,2565,4
605,0,2569,2
606,9,2571,8
607,0,2579,36
608,1,2615,2
609,0,2617,3
610,11,2620,2
611,2,2622,2
612,7,2624,2
613,2,2626,13
614,10,2639,9
615,5,2648,1
