,B-SOiD labels,Start time (frames),Run lengths
268,6,1034,1
269,8,1035,1
270,5,1036,7
271,0,1043,3
272,1,1046,1
273,9,1047,7
274,0,1054,5
275,5,1059,9
276,10,1068,1
277,2,1069,5
278,9,1074,18
279,7,1092,2
280,9,1094,7
281,8,1101,3
282,0,1104,1
283,5,1105,9
284,11,1114,8
285,8,1122,1
286,9,1123,2
287,11,1125,23
288,0,1148,15
289,2,1163,1
290,10,1164,1
291,2,1165,2
292,10,1167,1
293,2,1168,2
294,1,1170,3
295,10,1173,2
296,7,1175,2
297,2,1177,2
298,10,1179,3
299,2,1182,7
300,11,1189,24
301,1,1213,1
302,5,1214,3
303,1,1217,1
304,7,1218,2
305,1,1220,2
306,11,1222,4
307,1,1226,3
308,2,1229,3
309,10,1232,3
310,11,1235,12
311,8,1247,3
312,1,1250,2
313,8,1252,2
314,5,1254,2
315,1,1256,1
316,0,1257,2
317,1,1259,1
318,10,1260,1
319,9,1261,7
320,2,1268,1
321,10,1269,2
322,2,1271,3
323,11,1274,14
324,1,1288,3
325,9,1291,7
326,8,1298,2
327,10,1300,1
328,2,1301,1
329,7,1302,4
330,9,1306,6
331,8,1312,1
332,11,1313,27
333,0,1340,23
334,9,1363,8
335,8,1371,3
336,5,1374,2
337,1,1376,1
338,5,1377,1
339,8,1378,1
340,11,1379,1
341,8,1380,1
342,9,1381,3
343,11,1384,8
344,8,1392,2
345,11,1394,6
346,2,1400,1
347,0,1401,2
348,11,1403,8
349,1,1411,2
350,7,1413,2
351,10,1415,4
352,7,1419,3
353,2,1422,4
354,10,1426,3
355,2,1429,6
356,11,1435,3
357,2,1438,8
358,11,1446,21
359,1,1467,2
360,7,1469,1
361,2,1470,1
362,10,1471,1
363,2,1472,1
364,10,1473,2
365,2,1475,1
366,11,1476,36
367,0,1512,4
368,11,1516,7
369,5,1523,1
370,11,1524,1
371,0,1525,1
372,11,1526,3
373,5,1529,2
374,1,1531,2
375,6,1533,1
376,11,1534,3
377,10,1537,22
378,5,1559,1
379,0,1560,1
380,6,1561,2
381,11,1563,3
382,6,1566,2
383,11,1568,2
384,1,1570,1
385,0,1571,1
386,12,1572,1
387,10,1573,5
388,2,1578,2
389,11,1580,7
390,7,1587,5
391,10,1592,3
392,7,1595,1
393,0,1596,1
394,7,1597,6
395,2,1603,3
396,7,1606,1
397,11,1607,5
398,1,1612,2
399,7,1614,6
400,2,1620,2
401,7,1622,7
402,1,1629,1
403,5,1630,2
404,11,1632,4
405,1,1636,2
406,10,1638,2
407,1,1640,3
408,7,1643,4
409,9,1647,3
410,8,1650,2
411,11,1652,3
412,1,1655,2
413,7,1657,1
414,2,1658,1
415,7,1659,2
416,2,1661,1
417,11,1662,6
418,0,1668,1
419,6,1669,1
420,12,1670,1
421,2,1671,3
422,10,1674,1
423,12,1675,1
424,11,1676,23
425,0,1699,1
426,2,1700,5
427,0,1705,6
428,11,1711,7
429,0,1718,1
430,5,1719,1
431,11,1720,2
432,5,1722,9
433,11,1731,2
434,6,1733,2
435,1,1735,1
436,11,1736,2
437,12,1738,1
438,7,1739,2
439,10,1741,2
440,3,1743,2
441,0,1745,1
442,3,1746,2
443,0,1748,1
444,11,1749,2
445,1,1751,6
446,11,1757,1
447,1,1758,2
448,0,1760,1
449,12,1761,2
450,10,1763,2
451,11,1765,10
452,1,1775,1
453,7,1776,1
454,2,1777,3
455,11,1780,5
456,5,1785,2
457,11,1787,2
458,1,1789,4
459,11,1793,2
460,1,1795,2
461,5,1797,1
462,9,1798,5
463,11,1803,13
464,8,1816,1
465,9,1817,1
466,5,1818,7
467,9,1825,2
468,5,1827,1
469,8,1828,1
470,11,1829,2
471,8,1831,2
472,1,1833,1
473,5,1834,2
474,9,1836,7
475,5,1843,4
476,11,1847,7
477,1,1854,4
478,5,1858,1
479,10,1859,1
480,5,1860,1
481,1,1861,1
482,5,1862,1
483,9,1863,4
484,11,1867,25
485,1,1892,5
486,11,1897,1
487,1,1898,10
488,7,1908,1
489,1,1909,5
490,10,1914,2
491,7,1916,8
492,2,1924,2
493,10,1926,2
494,2,1928,1
495,9,1929,6
496,2,1935,2
497,10,1937,1
498,2,1938,2
499,10,1940,1
500,11,1941,26
501,1,1967,4
502,9,1971,2
503,6,1973,1
504,8,1974,1
505,11,1975,3
506,0,1978,1
507,1,1979,2
508,9,1981,6
509,8,1987,2
510,1,1989,1
511,5,1990,1
512,1,1991,2
513,11,1993,1
514,1,1994,1
515,10,1995,4
516,7,1999,1
517,2,2000,3
518,11,2003,4
519,6,2007,1
520,11,2008,3
521,6,2011,1
522,1,2012,3
523,7,2015,9
524,2,2024,8
525,10,2032,7
526,11,2039,20
527,8,2059,3
528,11,2062,11
529,0,2073,1
530,8,2074,2
531,0,2076,1
532,7,2077,2
533,2,2079,9
534,9,2088,10
535,2,2098,1
536,10,2099,5
537,1,2104,1
538,2,2105,8
539,10,2113,2
540,2,2115,4
541,10,2119,3
542,2,2122,4
543,7,2126,1
544,2,2127,6
545,11,2133,26
546,6,2159,1
547,10,2160,2
548,2,2162,3
549,0,2165,1
550,11,2166,13
551,1,2179,2
552,11,2181,1
553,1,2182,2
554,9,2184,2
555,5,2186,2
556,9,2188,1
557,8,2189,1
558,9,2190,6
559,8,2196,2
560,2,2198,9
561,0,2207,1
562,2,2208,6
563,0,2214,1
564,6,2215,1
565,0,2216,1
566,2,2217,2
567,0,2219,8
568,2,2227,2
569,0,2229,1
570,10,2230,1
571,2,2231,1
572,7,2232,1
573,2,2233,10
574,9,2243,3
575,1,2246,1
576,9,2247,2
577,10,2249,7
578,2,2256,8
579,11,2264,10
580,6,2274,1
581,0,2275,1
582,6,2276,2
583,0,2278,3
584,5,2281,1
585,9,2282,3
586,5,2285,1
587,0,2286,1
588,5,2287,1
589,8,2288,2
590,5,2290,3
591,11,2293,1
592,0,2294,1
593,10,2295,2
594,5,2297,2
595,10,2299,2
596,2,2301,6
597,10,2307,3
598,9,2310,1
599,10,2311,1
600,2,2312,2
601,13,2314,2
602,9,2316,1
603,2,2317,7
604,9,2324,8
605,5,2332,1
606,14,2333,6
607,9,2339,1
608,14,2340,6
609,5,2346,3
610,9,2349,29
611,0,2378,2
612,2,2380,1
613,7,2381,2
614,1,2383,1
615,9,2384,5
616,0,2389,1
617,8,2390,2
618,5,2392,2
619,1,2394,8
620,5,2402,1
621,9,2403,1
622,5,2404,3
623,11,2407,3
624,8,2410,1
625,5,2411,1
626,9,2412,5
627,5,2417,2
628,9,2419,4
629,8,2423,5
630,0,2428,1
631,11,2429,2
632,8,2431,1
633,1,2432,2
634,8,2434,1
635,5,2435,2
636,1,2437,1
637,5,2438,1
638,1,2439,6
639,11,2445,1
640,5,2446,1
641,0,2447,1
642,9,2448,10
643,11,2458,1
644,0,2459,3
645,10,2462,5
646,0,2467,1
647,11,2468,4
648,0,2472,3
649,9,2475,5
650,8,2480,1
651,0,2481,1
652,10,2482,2
653,5,2484,1
654,10,2485,4
655,5,2489,1
656,9,2490,5
657,5,2495,2
658,11,2497,10
659,8,2507,2
660,11,2509,10
661,1,2519,2
662,11,2521,32
663,6,2553,3
664,11,2556,1
665,2,2557,4
666,11,2561,3
667,2,2564,2
668,7,2566,7
669,1,2573,2
670,11,2575,4
671,1,2579,1
672,11,2580,2
673,2,2582,1
674,10,2583,2
675,11,2585,16
676,0,2601,3
677,6,2604,1
678,0,2605,1
679,11,2606,28
680,6,2634,1
681,0,2635,1
682,1,2636,2
683,2,2638,5
684,10,2643,2
685,11,2645,28
686,2,2673,4
687,10,2677,2
688,2,2679,4
689,8,2683,1
690,11,2684,14
691,6,2698,1
692,0,2699,1
693,9,2700,6
694,2,2706,1
695,9,2707,3
696,7,2710,1
697,1,2711,3
698,2,2714,5
699,9,2719,13
700,3,2732,1
701,11,2733,2
702,2,2735,1
703,6,2736,1
704,9,2737,1
705,11,2738,2
706,9,2740,2
707,11,2742,1
708,7,2743,1
709,1,2744,1
710,0,2745,1
711,8,2746,1
712,0,2747,1
713,7,2748,1
714,10,2749,1
715,2,2750,8
716,9,2758,3
717,1,2761,5
718,10,2766,1
719,1,2767,1
720,9,2768,7
721,11,2775,24
722,6,2799,1
723,10,2800,1
724,5,2801,2
725,9,2803,5
726,8,2808,3
727,0,2811,1
728,9,2812,5
729,5,2817,2
730,11,2819,3
731,5,2822,1
732,11,2823,3
733,5,2826,2
734,1,2828,2
735,5,2830,2
736,11,2832,2
737,10,2834,5
738,5,2839,1
739,9,2840,9
740,11,2849,13
741,5,2862,1
742,10,2863,2
743,14,2865,1
744,9,2866,15
745,8,2881,3
746,9,2884,7
747,10,2891,2
748,13,2893,2
749,9,2895,11
750,11,2906,12
751,8,2918,1
752,11,2919,10
753,1,2929,1
754,5,2930,4
755,1,2934,1
756,0,2935,1
757,9,2936,1
758,5,2937,2
759,9,2939,8
760,8,2947,2
761,6,2949,1
762,0,2950,3
763,10,2953,1
764,2,2954,1
765,0,2955,1
766,2,2956,3
767,7,2959,3
768,9,2962,1
769,0,2963,1
770,5,2964,1
771,0,2965,4
772,5,2969,2
773,9,2971,1
774,5,2972,2
775,0,2974,1
776,2,2975,20
777,9,2995,1
778,2,2996,12
779,9,3008,6
780,11,3014,4
781,8,3018,4
782,11,3022,9
783,0,3031,1
784,2,3032,1
785,0,3033,1
786,11,3034,7
787,6,3041,1
788,0,3042,4
789,1,3046,1
790,0,3047,1
791,8,3048,4
792,0,3052,2
793,1,3054,1
794,5,3055,1
795,10,3056,4
796,9,3060,4
797,5,3064,2
798,8,3066,2
799,5,3068,1
800,9,3069,2
801,8,3071,1
802,11,3072,15
803,1,3087,1
804,0,3088,1
805,2,3089,3
806,11,3092,3
807,1,3095,1
808,11,3096,2
809,1,3098,4
810,10,3102,1
811,2,3103,6
812,11,3109,5
813,6,3114,1
814,2,3115,2
815,11,3117,26
816,1,3143,1
817,7,3144,2
818,10,3146,1
819,1,3147,2
820,11,3149,2
821,1,3151,3
822,11,3154,2
823,1,3156,1
824,2,3157,2
825,11,3159,25
826,6,3184,3
827,10,3187,1
828,2,3188,6
829,11,3194,14
830,1,3208,1
831,7,3209,1
832,2,3210,2
833,11,3212,5
834,1,3217,2
835,5,3219,2
836,1,3221,1
837,5,3222,7
838,0,3229,3
839,11,3232,1
840,10,3233,6
841,11,3239,3
842,10,3242,1
843,9,3243,10
844,10,3253,2
845,11,3255,31
846,1,3286,1
847,7,3287,4
848,9,3291,9
849,0,3300,1
850,1,3301,1
851,9,3302,5
852,2,3307,1
853,11,3308,5
854,1,3313,5
855,5,3318,2
856,9,3320,1
857,5,3321,5
858,11,3326,1
859,5,3327,2
860,11,3329,1
861,1,3330,1
862,9,3331,4
863,11,3335,8
864,8,3343,1
865,9,3344,5
866,5,3349,4
867,11,3353,2
868,5,3355,2
869,1,3357,1
870,11,3358,7
871,2,3365,5
872,11,3370,11
873,8,3381,2
874,11,3383,4
875,5,3387,1
876,1,3388,1
877,10,3389,4
878,7,3393,1
879,2,3394,3
880,11,3397,13
881,0,3410,1
882,6,3411,1
883,11,3412,21
884,8,3433,1
885,13,3434,1
886,9,3435,8
887,2,3443,1
888,9,3444,9
889,2,3453,3
890,9,3456,12
891,2,3468,6
892,11,3474,2
893,10,3476,1
894,1,3477,2
895,10,3479,1
896,1,3480,1
897,9,3481,13
898,2,3494,3
899,9,3497,3
900,10,3500,2
901,7,3502,1
902,2,3503,1
903,6,3504,1
904,9,3505,3
905,5,3508,1
906,1,3509,2
907,9,3511,4
908,8,3515,1
909,11,3516,9
910,8,3525,1
911,11,3526,25
912,0,3551,1
913,2,3552,6
914,9,3558,6
915,1,3564,11
916,9,3575,23
917,11,3598,2
918,8,3600,4
919,0,3604,1
920,9,3605,3
921,5,3608,1
922,1,3609,1
923,10,3610,16
924,1,3626,1
925,9,3627,5
926,5,3632,4
927,9,3636,1
928,11,3637,6
929,6,3643,1
930,10,3644,2
931,9,3646,1
932,5,3647,2
933,9,3649,4
934,8,3653,2
935,6,3655,1
936,11,3656,2
937,2,3658,2
938,7,3660,1
939,2,3661,4
940,7,3665,1
941,2,3666,1
942,7,3667,1
943,2,3668,3
944,7,3671,1
945,9,3672,17
946,8,3689,5
947,6,3694,2
948,0,3696,1
949,1,3697,1
950,0,3698,1
951,1,3699,9
952,10,3708,4
953,1,3712,1
954,10,3713,1
955,2,3714,2
956,10,3716,2
957,2,3718,3
958,11,3721,1
959,6,3722,1
960,0,3723,2
961,11,3725,4
962,10,3729,2
963,2,3731,2
964,11,3733,12
965,1,3745,2
966,9,3747,10
967,1,3757,1
968,10,3758,4
969,7,3762,1
970,2,3763,2
971,10,3765,2
972,2,3767,3
973,11,3770,4
974,2,3774,7
975,7,3781,14
976,2,3795,2
977,10,3797,2
978,11,3799,24
979,8,3823,1
980,9,3824,2
981,5,3826,1
982,0,3827,2
983,8,3829,1
984,11,3830,4
985,8,3834,1
986,11,3835,13
987,2,3848,4
988,0,3852,1
989,11,3853,3
990,1,3856,3
991,11,3859,1
992,1,3860,2
993,11,3862,1
994,1,3863,4
995,5,3867,13
996,1,3880,1
997,11,3881,1
998,6,3882,1
999,11,3883,1
1000,10,3884,9
1001,9,3893,9
1002,10,3902,1
1003,11,3903,13
1004,2,3916,1
1005,0,3917,1
1006,6,3918,1
1007,11,3919,3
1008,6,3922,1
1009,11,3923,14
1010,7,3937,2
1011,0,3939,3
1012,11,3942,4
1013,1,3946,1
1014,7,3947,4
1015,2,3951,5
1016,7,3956,4
1017,1,3960,1
1018,11,3961,8
1019,8,3969,2
1020,11,3971,2
1021,5,3973,3
1022,1,3976,1
1023,2,3977,3
1024,11,3980,4
1025,0,3984,4
1026,1,3988,1
1027,11,3989,4
1028,1,3993,1
1029,11,3994,2
1030,5,3996,8
1031,0,4004,2
1032,9,4006,2
1033,10,4008,2
1034,12,4010,1
1035,11,4011,10
1036,8,4021,1
1037,10,4022,1
1038,2,4023,1
1039,11,4024,3
1040,9,4027,2
1041,10,4029,3
1042,5,4032,1
1043,9,4033,2
1044,5,4035,4
1045,11,4039,25
1046,0,4064,1
1047,9,4065,3
1048,8,4068,3
1049,9,4071,7
1050,0,4078,1
1051,9,4079,2
1052,0,4081,2
1053,9,4083,2
1054,7,4085,7
1055,9,4092,5
1056,11,4097,29
1057,0,4126,6
1058,5,4132,5
1059,10,4137,3
1060,2,4140,2
1061,9,4142,9
1062,2,4151,4
1063,10,4155,5
1064,11,4160,2
1065,9,4162,10
1066,11,4172,21
1067,8,4193,1
1068,9,4194,6
1069,2,4200,13
1070,9,4213,2
1071,10,4215,1
1072,9,4216,18
1073,8,4234,1
1074,11,4235,5
1075,8,4240,1
1076,11,4241,1
1077,8,4242,1
1078,9,4243,1
1079,5,4244,4
1080,0,4248,1
1081,8,4249,1
1082,11,4250,4
1083,2,4254,2
1084,11,4256,6
1085,1,4262,1
1086,10,4263,1
1087,7,4264,1
1088,2,4265,10
1089,10,4275,4
1090,9,4279,1
1091,10,4280,2
1092,11,4282,2
1093,14,4284,2
1094,9,4286,5
1095,14,4291,1
1096,5,4292,3
1097,11,4295,3
1098,5,4298,1
1099,11,4299,5
1100,5,4304,1
1101,11,4305,5
1102,5,4310,3
1103,9,4313,35
1104,5,4348,1
1105,9,4349,1
1106,5,4350,1
1107,14,4351,1
1108,9,4352,1
1109,14,4353,1
1110,9,4354,2
1111,5,4356,1
1112,10,4357,4
1113,9,4361,20
1114,2,4381,6
1115,6,4387,2
1116,2,4389,1
1117,6,4390,1
1118,9,4391,16
1119,11,4407,12
1120,8,4419,6
1121,11,4425,2
1122,8,4427,2
1123,1,4429,1
1124,11,4430,3
1125,0,4433,1
1126,10,4434,6
1127,0,4440,2
1128,11,4442,20
1129,8,4462,2
1130,0,4464,1
1131,9,4465,1
1132,5,4466,1
1133,0,4467,1
1134,1,4468,1
1135,11,4469,3
1136,2,4472,4
1137,7,4476,2
1138,9,4478,4
1139,10,4482,6
1140,0,4488,1
1141,5,4489,1
1142,9,4490,3
1143,10,4493,2
1144,2,4495,1
1145,11,4496,4
1146,0,4500,1
1147,1,4501,1
1148,0,4502,1
1149,6,4503,1
1150,1,4504,1
1151,7,4505,9
1152,2,4514,1
1153,9,4515,2
1154,2,4517,9
1155,9,4526,1
1156,2,4527,8
1157,9,4535,11
1158,10,4546,4
1159,2,4550,2
1160,12,4552,1
1161,11,4553,5
1162,6,4558,2
1163,8,4560,2
1164,9,4562,6
1165,5,4568,1
1166,9,4569,2
1167,8,4571,1
1168,11,4572,1
1169,9,4573,4
1170,0,4577,3
1171,10,4580,6
1172,2,4586,4
1173,5,4590,6
1174,10,4596,2
1175,0,4598,8
1176,1,4606,1
1177,2,4607,1
1178,7,4608,7
1179,0,4615,1
1180,11,4616,1
1181,9,4617,3
1182,11,4620,6
1183,5,4626,1
1184,11,4627,7
1185,7,4634,2
1186,10,4636,3
1187,7,4639,1
1188,9,4640,6
1189,1,4646,1
1190,9,4647,2
1191,1,4649,3
1192,10,4652,3
1193,1,4655,6
1194,10,4661,3
1195,9,4664,9
1196,5,4673,2
1197,9,4675,1
1198,11,4676,14
1199,0,4690,1
1200,5,4691,1
1201,10,4692,1
1202,0,4693,2
1203,2,4695,4
1204,0,4699,1
1205,11,4700,8
1206,5,4708,3
1207,1,4711,1
1208,11,4712,1
1209,1,4713,1
1210,10,4714,9
1211,7,4723,1
1212,9,4724,3
1213,2,4727,2
1214,10,4729,1
1215,11,4730,2
1216,8,4732,1
1217,5,4733,3
1218,10,4736,6
1219,7,4742,2
1220,2,4744,6
1221,9,4750,3
1222,7,4753,1
1223,9,4754,2
1224,2,4756,5
1225,1,4761,2
1226,7,4763,6
1227,2,4769,2
1228,7,4771,7
1229,2,4778,9
1230,9,4787,10
1231,1,4797,1
1232,7,4798,2
1233,2,4800,4
1234,9,4804,2
1235,2,4806,1
1236,9,4807,23
1237,5,4830,2
1238,8,4832,2
1239,11,4834,5
1240,0,4839,2
1241,1,4841,2
1242,0,4843,3
1243,9,4846,1
1244,0,4847,2
1245,10,4849,14
1246,0,4863,2
1247,1,4865,1
1248,7,4866,2
1249,2,4868,6
1250,10,4874,5
1251,9,4879,2
1252,11,4881,3
1253,8,4884,1
1254,11,4885,5
1255,0,4890,1
1256,2,4891,6
1257,0,4897,1
1258,6,4898,1
1259,11,4899,17
1260,1,4916,3
1261,2,4919,7
1262,10,4926,1
1263,2,4927,6
1264,10,4933,2
1265,2,4935,2
1266,10,4937,2
1267,11,4939,1
1268,10,4940,2
1269,11,4942,1
1270,2,4943,2
1271,10,4945,8
1272,2,4953,2
1273,11,4955,5
1274,1,4960,2
1275,11,4962,2
1276,1,4964,1
1277,10,4965,3
1278,1,4968,2
1279,10,4970,1
1280,7,4971,1
1281,2,4972,3
1282,10,4975,1
1283,9,4976,133
1284,6,5109,1
1285,9,5110,8
1286,2,5118,6
1287,7,5124,7
1288,2,5131,3
1289,7,5134,2
1290,9,5136,2
1291,7,5138,1
1292,2,5139,5
1293,10,5144,2
1294,13,5146,1
1295,9,5147,15
1296,6,5162,1
1297,2,5163,1
1298,13,5164,1
1299,10,5165,2
1300,9,5167,9
1301,13,5176,1
1302,9,5177,7
1303,14,5184,1
1304,10,5185,6
1305,2,5191,10
1306,11,5201,1
1307,1,5202,1
1308,7,5203,1
1309,1,5204,2
1310,11,5206,4
1311,1,5210,3
1312,11,5213,6
1313,5,5219,2
1314,1,5221,4
1315,11,5225,1
1316,8,5226,1
1317,1,5227,2
1318,11,5229,19
1319,2,5248,2
1320,10,5250,3
1321,2,5253,2
1322,10,5255,2
1323,13,5257,2
1324,2,5259,6
1325,11,5265,3
1326,8,5268,2
1327,11,5270,1
1328,8,5271,1
1329,11,5272,10
1330,8,5282,1
1331,0,5283,1
1332,8,5284,1
1333,11,5285,6
1334,8,5291,1
1335,5,5292,1
1336,0,5293,1
1337,11,5294,1
1338,10,5295,4
1339,2,5299,2
1340,0,5301,1
1341,11,5302,5
1342,0,5307,2
1343,11,5309,2
1344,5,5311,4
1345,1,5315,4
1346,10,5319,21
1347,7,5340,5
1348,2,5345,2
1349,10,5347,6
1350,2,5353,2
1351,10,5355,2
1352,2,5357,7
1353,11,5364,18
1354,8,5382,1
1355,0,5383,2
1356,7,5385,3
1357,2,5388,3
1358,0,5391,1
1359,11,5392,4
1360,2,5396,2
1361,11,5398,17
1362,0,5415,2
1363,2,5417,1
1364,0,5418,4
1365,9,5422,7
1366,10,5429,2
1367,2,5431,4
1368,9,5435,2
1369,7,5437,14
1370,2,5451,1
1371,7,5452,1
1372,9,5453,7
1373,11,5460,19
1374,1,5479,6
1375,9,5485,4
1376,6,5489,1
1377,0,5490,4
1378,11,5494,12
1379,0,5506,1
1380,1,5507,9
1381,10,5516,8
1382,9,5524,3
1383,2,5527,4
1384,9,5531,5
1385,8,5536,2
1386,0,5538,10
1387,6,5548,1
1388,0,5549,4
1389,5,5553,3
1390,0,5556,2
1391,5,5558,7
1392,9,5565,1
1393,5,5566,1
1394,8,5567,3
1395,5,5570,2
1396,1,5572,2
1397,10,5574,1
1398,7,5575,1
1399,9,5576,2
1400,13,5578,1
1401,14,5579,2
1402,9,5581,18
1403,2,5599,27
1404,11,5626,1
1405,1,5627,5
1406,11,5632,1
1407,1,5633,7
1408,6,5640,1
1409,2,5641,1
1410,3,5642,1
1411,10,5643,4
1412,9,5647,6
1413,14,5653,1
1414,10,5654,1
1415,5,5655,3
1416,9,5658,2
1417,8,5660,2
1418,1,5662,4
1419,6,5666,1
1420,2,5667,2
1421,0,5669,3
1422,6,5672,1
1423,11,5673,18
1424,8,5691,1
1425,6,5692,2
1426,0,5694,2
1427,10,5696,4
1428,5,5700,2
1429,10,5702,7
1430,3,5709,1
1431,11,5710,7
1432,7,5717,1
1433,5,5718,1
1434,10,5719,2
1435,2,5721,1
1436,10,5722,1
1437,13,5723,2
1438,9,5725,3
1439,2,5728,1
1440,9,5729,2
1441,2,5731,2
1442,9,5733,4
1443,2,5737,6
1444,7,5743,1
1445,0,5744,1
1446,11,5745,1
1447,8,5746,1
1448,11,5747,5
1449,8,5752,1
1450,11,5753,2
1451,1,5755,1
1452,0,5756,1
1453,11,5757,1
1454,2,5758,1
1455,7,5759,10
1456,1,5769,1
1457,5,5770,1
1458,8,5771,2
1459,11,5773,2
1460,8,5775,2
1461,5,5777,4
1462,1,5781,1
1463,6,5782,1
1464,0,5783,1
1465,1,5784,8
1466,10,5792,1
1467,7,5793,4
1468,2,5797,12
1469,7,5809,3
1470,0,5812,1
1471,9,5813,4
1472,0,5817,3
1473,1,5820,18
1474,0,5838,2
1475,1,5840,4
1476,2,5844,3
1477,9,5847,2
1478,14,5849,3
1479,9,5852,7
1480,6,5859,1
1481,0,5860,8
1482,1,5868,9
1483,0,5877,1
1484,6,5878,7
1485,1,5885,9
1486,0,5894,1
1487,9,5895,40
1488,8,5935,1
1489,5,5936,1
1490,9,5937,6
1491,11,5943,14
1492,0,5957,1
1493,10,5958,2
1494,2,5960,5
1495,0,5965,3
1496,10,5968,5
1497,0,5973,3
1498,1,5976,5
1499,0,5981,1
1500,8,5982,2
1501,0,5984,7
1502,1,5991,6
1503,7,5997,1
1504,1,5998,2
1505,0,6000,1
1506,1,6001,1
1507,7,6002,6
1508,11,6008,1
1509,9,6009,9
1510,5,6018,1
1511,1,6019,2
1512,11,6021,2
1513,1,6023,1
1514,10,6024,4
1515,1,6028,1
1516,9,6029,7
1517,2,6036,3
1518,10,6039,6
1519,9,6045,9
1520,10,6054,2
