,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.41412911084043846,0.08891595615103533,0.09987819732034105,0.00243605359317905,0.0,0.049939098660170524,0.03288672350791717,0.020706455542021926,0.023142509135200974,0.11084043848964677,0.07186358099878197,0.0828258221680877,0.00243605359317905,0.0,0.0
1,0.04128819157720892,0.5136251032204789,0.057803468208092484,0.0,0.0,0.05615194054500413,0.006606110652353427,0.05284888521882741,0.014037985136251032,0.09000825763831544,0.08918249380677126,0.07762180016515277,0.0008257638315441783,0.0,0.0
2,0.0247320692497939,0.019373454245671887,0.6397361912613355,0.00041220115416323167,0.0,0.002061005770816158,0.008244023083264633,0.04781533388293487,0.00041220115416323167,0.0845012366034625,0.0952184666117065,0.06924979389942292,0.0028854080791426216,0.0053586150041220115,0.0
3,0.125,0.0,0.09375,0.125,0.0,0.09375,0.03125,0.03125,0.0,0.03125,0.21875,0.25,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.052443384982121574,0.08462455303933254,0.0023837902264600714,0.0023837902264600714,0.0,0.45887961859356374,0.004767580452920143,0.0011918951132300357,0.027413587604290822,0.14064362336114422,0.11680572109654351,0.08700834326579261,0.0011918951132300357,0.0,0.02026221692491061
6,0.20261437908496732,0.06535947712418301,0.1111111111111111,0.0196078431372549,0.0,0.058823529411764705,0.1111111111111111,0.0,0.0392156862745098,0.1111111111111111,0.08496732026143791,0.1895424836601307,0.0,0.006535947712418301,0.0
7,0.017811704834605598,0.05216284987277354,0.21246819338422393,0.0,0.0,0.005089058524173028,0.002544529262086514,0.5636132315521628,0.002544529262086514,0.05725190839694656,0.07124681933842239,0.015267175572519083,0.0,0.0,0.0
8,0.15517241379310345,0.06896551724137931,0.017241379310344827,0.0,0.0,0.1103448275862069,0.027586206896551724,0.010344827586206896,0.16896551724137931,0.1103448275862069,0.027586206896551724,0.30344827586206896,0.0,0.0,0.0
9,0.02025732274842595,0.02764850807555434,0.05693950177935943,0.0002737476047084588,0.0,0.0325759649603066,0.0038324664659184233,0.009854913769504517,0.019436079934300576,0.7667670407883931,0.03202846975088968,0.02217355598138516,0.0,0.003011223651793047,0.005201204489460717
10,0.01980728051391863,0.03693790149892934,0.11670235546038545,0.005888650963597431,0.0,0.05032119914346895,0.0026766595289079227,0.045503211991434686,0.0005353319057815846,0.07601713062098502,0.5770877944325482,0.047109207708779445,0.0016059957173447537,0.010706638115631691,0.009100642398286937
11,0.045850701023114816,0.05987116331943918,0.0325881015536188,0.0030314513073133762,0.0,0.025767336112163697,0.017051913603637742,0.006820765441455097,0.038272072754831375,0.0162940507768094,0.02197802197802198,0.7271693823417962,0.004547176960970065,0.00037893141341417203,0.00037893141341417203
12,0.037037037037037035,0.0,0.18518518518518517,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.25925925925925924,0.37037037037037035,0.037037037037037035,0.0,0.0
13,0.0,0.0,0.140625,0.0,0.0,0.0,0.015625,0.0,0.0,0.34375,0.171875,0.0,0.0,0.265625,0.0625
14,0.0,0.0,0.02197802197802198,0.0,0.0,0.12087912087912088,0.0,0.0,0.0,0.2967032967032967,0.18681318681318682,0.0,0.0,0.01098901098901099,0.3626373626373626
