,B-SOiD labels,Start time (frames),Run lengths
0,5,0,5
1,1,5,2
2,7,7,1
3,2,8,5
4,7,13,2
5,2,15,5
6,1,20,10
7,7,30,1
8,1,31,5
9,10,36,1
10,1,37,2
11,5,39,10
12,1,49,1
13,10,50,2
14,1,52,7
15,10,59,4
16,7,63,1
17,1,64,5
18,7,69,2
19,10,71,1
20,2,72,1
21,10,73,1
22,7,74,2
23,2,76,2
24,9,78,2
25,10,80,1
26,11,81,6
27,8,87,1
28,9,88,1
29,0,89,1
30,8,90,9
31,5,99,7
32,10,106,2
33,5,108,8
34,11,116,2
35,1,118,1
36,5,119,5
37,9,124,3
38,11,127,2
39,5,129,3
40,1,132,2
41,11,134,2
42,1,136,4
43,11,140,5
44,1,145,4
45,10,149,2
46,1,151,2
47,7,153,3
48,10,156,1
49,7,157,2
50,10,159,1
51,7,160,4
52,10,164,1
53,7,165,3
54,10,168,6
55,2,174,2
56,11,176,25
57,8,201,1
58,5,202,2
59,9,204,1
60,0,205,2
61,8,207,1
62,11,208,1
63,1,209,2
64,0,211,4
65,1,215,12
66,0,227,1
67,2,228,6
68,0,234,3
69,1,237,3
70,5,240,4
71,1,244,1
72,5,245,1
73,1,246,7
74,9,253,5
75,1,258,4
76,9,262,5
77,1,267,1
78,10,268,4
79,7,272,1
80,2,273,11
81,7,284,1
82,11,285,5
83,5,290,1
84,1,291,1
85,5,292,1
86,11,293,14
87,8,307,1
88,11,308,1
89,5,309,3
90,1,312,1
91,11,313,21
92,1,334,1
93,5,335,1
94,1,336,1
95,5,337,5
96,0,342,1
97,11,343,7
98,1,350,1
99,5,351,1
100,1,352,3
101,11,355,2
102,1,357,3
103,11,360,3
104,1,363,5
105,5,368,9
106,1,377,1
107,11,378,4
108,12,382,3
109,2,385,8
110,11,393,8
111,3,401,1
112,7,402,1
113,2,403,6
114,6,409,2
115,2,411,1
116,6,412,1
117,0,413,2
118,8,415,3
119,5,418,3
120,8,421,3
121,5,424,3
122,10,427,9
123,7,436,2
124,1,438,2
125,5,440,2
126,1,442,1
127,5,443,4
128,9,447,4
129,5,451,1
130,9,452,1
131,5,453,4
132,11,457,2
133,1,459,5
134,5,464,2
135,9,466,1
136,10,467,1
137,7,468,1
138,10,469,2
139,2,471,4
140,7,475,2
141,10,477,4
142,7,481,1
143,10,482,1
144,2,483,1
145,10,484,2
146,2,486,1
147,11,487,33
148,5,520,4
149,1,524,5
150,5,529,4
151,8,533,2
152,0,535,1
153,9,536,3
154,10,539,4
155,7,543,3
156,10,546,1
157,1,547,2
158,7,549,3
159,10,552,1
160,2,553,5
161,1,558,4
162,7,562,2
163,2,564,6
164,1,570,1
165,11,571,3
166,5,574,19
167,1,593,1
168,5,594,1
169,1,595,6
170,11,601,1
171,9,602,5
172,1,607,1
173,5,608,2
174,1,610,4
175,5,614,1
176,9,615,2
177,8,617,1
178,5,618,2
179,8,620,2
180,5,622,5
181,1,627,1
182,11,628,2
183,1,630,5
184,10,635,3
185,1,638,1
186,5,639,3
187,1,642,6
188,5,648,1
189,9,649,5
190,5,654,1
191,8,655,1
192,11,656,2
193,8,658,2
194,9,660,6
195,5,666,3
196,10,669,3
197,9,672,8
198,5,680,10
199,1,690,5
200,9,695,4
201,5,699,2
202,0,701,1
203,2,702,1
204,1,703,4
205,11,707,1
206,1,708,2
207,11,710,2
208,5,712,1
209,8,713,1
210,11,714,1
211,8,715,1
212,5,716,14
213,1,730,6
214,7,736,1
215,1,737,3
216,11,740,3
217,5,743,2
218,11,745,3
219,5,748,14
220,11,762,11
221,5,773,2
222,1,775,1
223,5,776,7
224,8,783,1
225,9,784,4
226,1,788,1
227,5,789,2
228,1,791,5
229,5,796,6
230,1,802,7
231,5,809,2
232,9,811,2
233,5,813,7
234,10,820,2
235,1,822,6
236,10,828,1
237,2,829,10
238,9,839,2
239,11,841,3
240,1,844,1
241,5,845,2
242,10,847,3
243,1,850,2
244,2,852,1
245,9,853,5
246,2,858,7
247,11,865,29
248,1,894,1
249,5,895,2
250,1,897,5
251,10,902,5
252,7,907,1
253,10,908,8
254,7,916,7
255,10,923,2
256,1,925,2
257,11,927,1
258,5,928,13
259,1,941,9
260,10,950,8
261,7,958,3
262,1,961,6
263,10,967,2
264,1,969,11
265,5,980,4
266,1,984,14
267,9,998,6
268,2,1004,1
269,0,1005,2
270,6,1007,1
271,0,1008,1
272,11,1009,2
273,7,1011,10
274,1,1021,1
275,9,1022,2
276,7,1024,1
277,9,1025,3
278,8,1028,4
279,1,1032,1
280,6,1033,1
281,2,1034,2
282,10,1036,1
283,2,1037,3
284,9,1040,7
285,1,1047,2
286,5,1049,3
287,1,1052,1
288,11,1053,6
289,0,1059,1
290,1,1060,2
291,0,1062,3
292,9,1065,4
293,2,1069,1
294,0,1070,2
295,8,1072,4
296,1,1076,1
297,6,1077,1
298,1,1078,2
299,5,1080,5
300,6,1085,2
301,7,1087,1
302,2,1088,4
303,6,1092,2
304,11,1094,4
305,8,1098,1
306,5,1099,4
307,1,1103,1
308,5,1104,10
309,11,1114,1
310,1,1115,1
311,0,1116,1
312,6,1117,1
313,7,1118,3
314,10,1121,7
315,5,1128,4
316,9,1132,1
317,0,1133,3
318,1,1136,3
319,10,1139,1
320,7,1140,1
321,10,1141,5
322,1,1146,1
323,9,1147,2
324,1,1149,5
325,2,1154,1
326,0,1155,1
327,10,1156,1
328,9,1157,7
329,2,1164,1
330,10,1165,4
331,1,1169,1
332,5,1170,6
333,9,1176,1
334,11,1177,9
335,8,1186,1
336,5,1187,2
337,0,1189,3
338,11,1192,3
339,2,1195,1
340,7,1196,3
341,10,1199,14
342,1,1213,4
343,10,1217,3
344,1,1220,6
345,9,1226,9
346,0,1235,2
347,7,1237,2
348,2,1239,1
349,0,1240,1
350,2,1241,4
351,1,1245,2
352,11,1247,21
353,1,1268,1
354,10,1269,2
355,5,1271,5
356,11,1276,10
357,1,1286,1
358,5,1287,4
359,1,1291,2
360,5,1293,1
361,1,1294,14
362,5,1308,1
363,9,1309,1
364,0,1310,2
365,10,1312,2
366,1,1314,1
367,0,1315,1
368,2,1316,2
369,1,1318,1
370,10,1319,1
371,7,1320,2
372,10,1322,4
373,1,1326,3
374,10,1329,2
375,1,1331,1
376,2,1332,5
377,7,1337,2
378,1,1339,4
379,10,1343,2
380,2,1345,7
381,12,1352,2
382,11,1354,15
383,1,1369,2
384,10,1371,1
385,1,1372,1
386,9,1373,3
387,7,1376,1
388,10,1377,2
389,7,1379,1
390,10,1380,4
391,7,1384,1
392,2,1385,4
393,11,1389,16
394,5,1405,1
395,1,1406,6
396,10,1412,5
397,1,1417,5
398,5,1422,5
399,1,1427,6
400,6,1433,1
401,1,1434,2
402,10,1436,8
403,2,1444,5
404,9,1449,3
405,2,1452,1
406,9,1453,1
407,1,1454,1
408,10,1455,4
409,1,1459,2
410,10,1461,2
411,1,1463,1
412,10,1464,3
413,7,1467,1
414,2,1468,1
415,7,1469,2
416,2,1471,3
417,10,1474,1
418,2,1475,1
419,9,1476,2
420,1,1478,1
421,7,1479,1
422,10,1480,1
423,7,1481,8
424,10,1489,2
425,7,1491,4
426,10,1495,2
427,7,1497,6
428,9,1503,4
429,8,1507,1
430,11,1508,1
431,10,1509,10
432,7,1519,3
433,2,1522,2
434,7,1524,3
435,10,1527,5
436,7,1532,2
437,9,1534,4
438,10,1538,7
439,7,1545,1
440,2,1546,2
441,7,1548,3
442,2,1551,3
443,9,1554,18
444,5,1572,3
445,10,1575,1
446,9,1576,3
447,1,1579,3
448,9,1582,3
449,11,1585,13
450,8,1598,1
451,11,1599,5
452,1,1604,2
453,8,1606,1
454,11,1607,2
455,8,1609,1
456,5,1610,2
457,8,1612,3
458,5,1615,3
459,9,1618,1
460,5,1619,9
461,11,1628,16
462,6,1644,1
463,0,1645,2
464,9,1647,3
465,5,1650,2
466,0,1652,5
467,9,1657,2
468,10,1659,3
469,9,1662,3
470,13,1665,1
471,2,1666,2
472,9,1668,6
473,14,1674,3
474,5,1677,2
475,10,1679,1
