,Stats,,,,,,
B-SOiD labels,Percent of time,Mean duration (frames),10th %tile (frames),25th %tile (frames),50th %tile (frames),75th %tile (frames),90th %tile (frames)
0,0.04855740130472796,1.8802083333333333,1.0,1.0,1.0,2.0,4.0
1,0.15754253816665545,3.9535864978902953,1.0,1.0,2.0,5.0,9.0
2,0.11036384423969332,4.234838709677419,1.0,2.0,3.0,5.0,9.0
3,0.0019167395251866298,1.2391304347826086,1.0,1.0,1.0,1.0,2.0
4,0.0,,0.0,0.0,0.0,0.0,0.0
5,0.09227251328266864,3.1944121071012805,1.0,1.0,2.0,4.0,7.0
6,0.01086152397605757,1.4292035398230087,1.0,1.0,1.0,1.0,2.0
7,0.03994888694599502,2.75,1.0,1.0,2.0,3.0,6.0
8,0.029558141098930662,1.790224032586558,1.0,1.0,1.0,2.0,3.0
9,0.17990449929383281,6.22093023255814,1.0,2.0,3.0,7.0,13.100000000000023
10,0.0832604748133701,3.332436069986541,1.0,1.0,2.0,4.0,7.0
11,0.2369359069204385,7.642082429501085,1.0,2.0,4.0,10.0,21.0
12,0.001345080368552021,1.2903225806451613,1.0,1.0,1.0,1.0,2.0
13,0.0013787073777658215,1.5769230769230769,1.0,1.0,1.0,2.0,3.0
