,B-SOiD labels,Start time (frames),Run lengths
0,1,0,1
1,2,1,4
2,7,5,1
3,1,6,1
4,11,7,1
5,2,8,2
6,12,10,1
7,2,11,1
8,5,12,1
9,9,13,1
10,3,14,2
11,6,16,3
12,1,19,5
13,0,24,1
14,1,25,3
15,10,28,1
16,1,29,2
17,10,31,1
18,11,32,2
19,2,34,2
20,11,36,1
21,1,37,1
22,5,38,4
23,1,42,3
24,8,45,1
25,11,46,4
26,5,50,1
27,8,51,1
28,5,52,3
29,1,55,5
30,10,60,1
31,8,61,1
32,5,62,2
33,9,64,1
34,5,65,1
35,9,66,3
36,11,69,1
37,1,70,2
38,0,72,1
39,8,73,3
40,11,76,1
41,1,77,2
42,7,79,2
43,2,81,2
44,7,83,1
45,9,84,5
46,8,89,2
47,5,91,1
48,11,92,1
49,5,93,1
50,8,94,1
51,11,95,1
52,5,96,2
53,11,98,1
54,5,99,1
55,11,100,2
56,5,102,1
57,1,103,2
58,5,105,3
59,11,108,9
60,0,117,1
61,5,118,3
62,14,121,1
63,9,122,6
64,10,128,1
65,9,129,5
66,2,134,1
67,9,135,2
68,5,137,1
69,0,138,1
70,5,139,2
71,9,141,1
72,8,142,5
73,5,147,6
74,11,153,1
75,1,154,1
76,5,155,1
77,0,156,2
78,11,158,2
79,6,160,1
80,0,161,2
81,1,163,3
82,7,166,2
83,10,168,1
84,7,169,4
85,9,173,2
86,5,175,1
87,9,176,1
88,5,177,1
89,8,178,1
90,11,179,3
91,9,182,1
92,8,183,1
93,11,184,11
94,3,195,1
95,0,196,3
96,8,199,1
97,1,200,1
98,8,201,2
99,5,203,2
100,8,205,1
101,5,206,1
102,1,207,1
103,5,208,2
104,1,210,1
105,5,211,3
106,11,214,1
107,5,215,1
108,6,216,1
109,11,217,2
110,1,219,2
111,11,221,1
112,1,222,2
113,2,224,1
114,7,225,1
115,10,226,1
116,1,227,1
117,9,228,1
118,7,229,2
119,2,231,3
120,7,234,1
121,9,235,7
122,11,242,12
123,8,254,1
124,5,255,1
125,9,256,1
126,8,257,3
127,5,260,3
128,1,263,3
129,5,266,3
130,1,269,4
131,10,273,2
132,1,275,2
133,9,277,4
134,11,281,6
135,8,287,1
136,11,288,11
137,1,299,4
138,7,303,2
139,10,305,2
140,1,307,1
141,10,308,4
142,7,312,1
143,2,313,2
144,11,315,2
145,1,317,1
146,11,318,1
