,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.3082706766917293,0.18045112781954886,0.11528822055137844,0.015037593984962405,0.0,0.05513784461152882,0.03508771929824561,0.017543859649122806,0.07769423558897243,0.10275689223057644,0.03508771929824561,0.05513784461152882,0.002506265664160401,0.0,0.0
1,0.023561090541905083,0.5853248064624705,0.027263547627061596,0.0003365870077415012,0.0,0.11141029956243689,0.00841467519353753,0.04341972399865365,0.016492763379333558,0.035678222820599126,0.09962975429148435,0.046449007068327164,0.002019522046449007,0.0,0.0
2,0.02,0.052,0.61,0.002,0.0,0.004,0.018,0.102,0.0013333333333333333,0.06666666666666667,0.05266666666666667,0.062,0.005333333333333333,0.004,0.0
3,0.25,0.0,0.125,0.1875,0.0,0.0,0.0625,0.125,0.0,0.0,0.0625,0.15625,0.03125,0.0,0.0
4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.008177570093457943,0.13434579439252337,0.0011682242990654205,0.0003894080996884735,0.0003894080996884735,0.7091121495327103,0.002336448598130841,0.004672897196261682,0.0397196261682243,0.01985981308411215,0.026869158878504672,0.052570093457943924,0.0,0.0,0.0003894080996884735
6,0.11702127659574468,0.09574468085106383,0.14361702127659576,0.005319148936170213,0.0,0.010638297872340425,0.3670212765957447,0.0425531914893617,0.0425531914893617,0.05319148936170213,0.0,0.12234042553191489,0.0,0.0,0.0
7,0.008183306055646482,0.09574468085106383,0.15711947626841244,0.004909983633387889,0.0,0.004909983633387889,0.0024549918166939444,0.5253682487725041,0.0008183306055646482,0.027004909983633387,0.14238952536824878,0.031096563011456628,0.0,0.0,0.0
8,0.04106776180698152,0.14168377823408623,0.006160164271047228,0.0,0.0,0.2587268993839836,0.012320328542094456,0.008213552361396304,0.30390143737166325,0.043121149897330596,0.0,0.18275154004106775,0.002053388090349076,0.0,0.0
9,0.03900414937759336,0.061410788381742736,0.07302904564315353,0.0008298755186721991,0.0,0.058091286307053944,0.0024896265560165973,0.02074688796680498,0.03568464730290456,0.6605809128630705,0.027385892116182572,0.014107883817427386,0.0,0.0033195020746887966,0.0033195020746887966
10,0.004122011541632316,0.11170651277823578,0.036273701566364384,0.001236603462489695,0.0,0.018136850783182192,0.00041220115416323167,0.08532563891178896,0.0008244023083264633,0.014427040395713108,0.7122835943940643,0.013190436933223413,0.00041220115416323167,0.001236603462489695,0.00041220115416323167
11,0.022170361726954493,0.10968494749124855,0.020420070011668612,0.001750291715285881,0.0,0.08168028004667445,0.01691948658109685,0.01808634772462077,0.058926487747957994,0.0029171528588098016,0.013418903150525088,0.6511085180863477,0.0029171528588098016,0.0,0.0
12,0.0,0.0,0.4,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.24,0.08,0.0,0.0
13,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.5,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285
