,Stats,,,,,,
B-SOiD labels,Percent of time,Mean duration (frames),10th %tile (frames),25th %tile (frames),50th %tile (frames),75th %tile (frames),90th %tile (frames)
0,0.02697671269970214,1.9344660194174756,1.0,1.0,1.0,2.0,3.0
1,0.20264689953966963,3.6506097560975608,1.0,1.0,2.0,4.0,8.0
2,0.10235580828594638,4.32618025751073,1.0,2.0,3.0,6.0,9.0
3,0.0023354995938261575,1.8157894736842106,1.0,1.0,1.0,2.0,3.0
4,6.769564040075819e-05,1.0,1.0,1.0,1.0,1.0,1.0
5,0.1737408610885459,5.615973741794311,1.0,1.0,3.0,6.0,12.700000000000045
6,0.011542106688329272,2.0792682926829267,1.0,1.0,1.0,2.0,4.0
7,0.08191172488491741,3.2970027247956404,1.0,1.0,2.0,3.0,6.0
8,0.032798537774167344,2.0705128205128207,1.0,1.0,2.0,3.0,4.0
9,0.08255483346872461,4.848906560636183,1.0,1.0,2.0,5.0,10.0
10,0.1637219063092337,5.758333333333334,1.0,1.0,3.0,7.0,14.0
11,0.11525182778229082,4.729166666666667,1.0,1.0,3.0,5.25,12.0
12,0.0019970213918223665,1.2826086956521738,1.0,1.0,1.0,1.0,2.0
13,0.0015908475494178175,3.357142857142857,1.0,1.0,1.0,2.75,6.800000000000004
14,0.0005077173030056864,1.6666666666666667,1.0,1.0,2.0,2.0,2.2
