Type,Features,,,,,,,SVM classifier
Frame@10Hz,Relative snout to forepaws placement,Relative snout to hind paws placement,Inter-forepaw distance,Body length,Body angle,Snout displacement,Tail-base displacement,B-SOiD labels
0,19.31750669815035,38.090815166788204,13.776278705450526,56.828028390363485,-1.9236788413809376,1.697601318359375,0.5894775390625,1.0
1,20.033292412154864,37.14956189705475,13.476604838821189,53.50516766541646,0.13456508195301786,0.574127197265625,0.72100830078125,1.0
2,20.021399068248233,36.720912630741296,13.195856107510144,52.888031892413466,-1.2029502029708539,0.0,0.405548095703125,1.0
3,19.468534290539473,37.61424855054927,13.55935385778975,53.50192911101824,-4.957258939640042,1.59710693359375,2.111846923828125,1.0
4,18.831266561968665,38.26033501974581,13.49800000044741,54.4378765435558,-9.597488330874775,2.028900146484375,2.443756103515625,1.0
5,17.499074160616193,40.511130912758475,15.211481454998557,57.22100851478298,-11.21955946840649,7.333038330078125,0.9141845703125,5.0
6,17.808870122962425,46.979388144685316,14.204252549177752,64.13861735978601,-3.0457365676529915,8.367919921875,1.015625,5.0
7,18.176921671978693,49.31077931492671,13.759428628210735,69.73089533043174,1.0300843082893085,9.367462158203125,4.437103271484375,11.0
8,19.145041645583483,51.27380056287934,14.135591309838684,70.67604843186992,2.808250312964777,5.387420654296875,7.0517578125,11.0
9,19.44939897314986,50.037258428475326,14.599177460659934,68.80026926051931,3.2596810417494,0.0,1.994720458984375,5.0
10,19.62113508871262,49.45796461691234,14.834899096792476,68.26676356515048,1.1847402148981407,1.9603271484375,0.365631103515625,5.0
11,19.275862422587764,48.7896303796942,14.821815205774381,67.53188320790801,0.15260743859951342,0.576629638671875,0.3656005859375,5.0
12,19.379378556854352,48.98206358896998,14.73514523933095,67.67325661482627,-0.20157246485269645,0.157928466796875,0.0,5.0
13,19.468492977746354,49.191021610158714,14.642876877073826,67.81268079923021,-0.1358321554170614,0.223968505859375,0.09326171875,5.0
14,19.45152181495558,49.00869833368762,14.72997877338706,67.67616877555167,-0.16395857645982453,0.00750732421875,0.041351318359375,5.0
15,19.48615952882396,48.93338650473912,14.824049184251022,67.63432422289635,-0.005206964858247044,0.024993896484375,0.0,5.0
16,19.522111728723235,48.9843634236166,14.73510598016481,67.7528923836615,-0.1342716024544352,0.06268310546875,0.218780517578125,5.0
17,19.558096272671815,49.11196310991613,14.744272722043352,67.83454058250383,0.020986860908971523,0.133392333984375,0.000640869140625,5.0
18,19.31944438670296,48.9476087030995,14.696366444715878,67.70966328078269,0.12139951143327297,0.18695068359375,0.21453857421875,5.0
19,19.4530194196411,48.77858066851051,14.779880560519107,67.59300575557353,0.25497038106158354,0.0,0.0,5.0
20,20.772789936471064,49.231187853647995,14.426230664680324,68.01291605863148,4.51006711435475,1.47393798828125,0.200775146484375,5.0
21,19.883166612831012,45.43881151466856,15.021729694057179,64.55692008371949,4.394038501253715,7.57452392578125,0.403839111328125,1.0
22,13.453298823724804,38.02079098330138,15.045731841907212,57.396850942722224,7.632142011338577,11.71490478515625,1.101318359375,7.0
23,12.509123293930259,36.31344398491592,15.13868924514647,53.725748823068734,7.095547818346801,5.549041748046875,0.6441650390625,7.0
24,13.692074860276094,37.141799691186854,14.998648556070627,53.51916403942796,5.496007850331322,1.14483642578125,2.075408935546875,10.0
25,15.514602450769626,41.96823277185706,13.154924456118554,57.74198510582584,7.344168355917908,0.907745361328125,1.338104248046875,1.0
26,16.883053094408087,43.865716828539284,14.333190926018183,61.073199769432264,8.376131132712992,6.13128662109375,0.3846435546875,1.0
27,15.598165334400488,42.81730006670661,15.379356152033171,59.29801855837484,10.334552029355436,9.874176025390625,0.975555419921875,7.0
28,15.469960965664146,42.67183450703703,14.96988700131465,58.34548465692247,9.299478092800065,5.305572509765625,4.23541259765625,1.0
29,15.147974569938235,45.69365245717892,14.767820762229775,61.5760245819898,5.336466386427761,3.921661376953125,1.4808349609375,1.0
30,15.33283002779951,47.33866794591997,14.296805733576655,65.03397202900949,9.108861808406287,5.346588134765625,5.073211669921875,11.0
31,15.531255519366503,47.18724795938094,14.739204056159386,67.06937980330308,7.815521371184115,3.63348388671875,5.21759033203125,11.0
32,14.670295163877249,47.51154862409961,13.888923893810254,67.9206550890637,6.85919389235625,4.98895263671875,3.51934814453125,1.0
33,14.007427569676839,49.601499160520845,13.018774733144213,68.01200173382416,3.0985877002909223,3.301116943359375,0.0,5.0
34,13.945423251300475,52.78907602650142,13.754704352895907,70.05601180841862,5.987775328816422,7.12432861328125,0.0931396484375,5.0
35,15.895936264380161,53.078336542865536,14.02504697531362,69.41114235524759,6.749354281512727,6.248626708984375,0.393829345703125,5.0
36,16.12928738681472,53.814851170061885,13.585483986186253,71.65266451671731,0.9796426519049175,5.254241943359375,2.73675537109375,5.0
37,16.375433504004906,56.15692708646771,14.40303380572462,73.71902877659113,-0.4301323205549823,6.84344482421875,4.94866943359375,11.0
38,14.767247371694545,56.49158991832531,12.964315942523374,73.4692967885231,0.9173401378926295,3.19036865234375,4.36041259765625,5.0
39,12.425203399399905,52.29346393043711,13.284635561740192,69.58080104029835,2.6454094319606947,3.814788818359375,3.113983154296875,5.0
40,11.54372572485796,51.31992650243562,12.521707675641927,68.29126398488586,-1.1051628168665537,7.72760009765625,10.095550537109375,11.0
41,10.265153152857874,51.47023358478772,12.330064116176171,67.11110883587591,-3.681721870494389,5.93621826171875,10.039794921875,11.0
42,11.469641778069196,50.78721377182191,12.760791213114501,66.81462860642927,4.912996422476041,9.984481811523438,4.782501220703125,11.0
43,10.506945698759793,49.664408941811075,11.746940416492755,66.42886043384476,3.4426367460902285,3.8786773681640625,1.912445068359375,11.0
44,8.621088332989515,48.02575471973709,13.92654625272642,65.19362471625917,-3.18910582248522,3.5308990478515625,6.621490478515625,8.0
45,9.854066853293489,50.35062764920642,13.85117896544812,66.60684484090805,1.3521727383995379,4.21917724609375,1.950439453125,1.0
46,10.50715888365162,50.157257708257944,12.583728011134674,65.68402894224182,0.8349446263852623,2.60791015625,3.750396728515625,8.0
47,9.418128092641187,47.99688874380378,12.141151050798566,63.63893980704697,1.0891469705993113,0.1266937255859375,0.5125732421875,5.0
48,7.064399067550909,45.42128202824442,12.649916053111387,60.854079843368496,1.2386758976741161,0.35919189453125,0.691680908203125,3.0
49,5.7227614089425956,41.90785759755538,12.59182966170516,57.83592167332774,-1.868692910352252,0.35919189453125,4.17401123046875,7.0
50,5.542837278137132,41.797009240251626,12.636602156874403,57.83159241277093,0.6583137929003681,1.9814453125,0.22100830078125,7.0
51,6.3474710767802485,43.12919310276778,12.875986525220778,59.616667473582254,1.0132431671010267,1.9896240234375,0.09747314453125,3.0
52,9.126919377578243,46.181867323587795,12.27141355525025,62.681710825976396,1.366980423314374,4.0938568115234375,0.516265869140625,11.0
53,12.465106409057196,49.581785917707435,13.756645624532084,65.64007297423969,1.9466460532439458,7.6908111572265625,5.305877685546875,11.0
54,13.680364281730998,45.18061368543316,13.447911757064482,62.22389446470271,4.878640580083893,5.5695648193359375,4.130615234375,11.0
