,B-SOiD labels,Start time (frames),Run lengths
0,1,0,5
1,5,5,2
2,11,7,2
3,5,9,12
4,1,21,1
5,7,22,2
6,10,24,1
7,1,25,2
8,7,27,1
9,1,28,2
10,11,30,2
11,1,32,1
12,5,33,4
13,11,37,1
14,5,38,2
15,11,40,4
16,8,44,1
17,1,45,1
18,8,46,1
19,5,47,1
20,3,48,1
21,7,49,2
22,3,51,1
23,11,52,15
24,0,67,2
25,1,69,1
26,0,70,2
27,6,72,5
28,1,77,4
29,11,81,1
30,1,82,3
31,10,85,2
32,7,87,4
33,11,91,3
34,0,94,2
35,1,96,19
36,0,115,1
37,2,116,1
38,11,117,3
39,1,120,1
40,8,121,1
41,5,122,1
42,11,123,3
43,1,126,1
44,5,127,2
45,8,129,1
46,5,130,3
47,1,133,1
48,11,134,2
49,12,136,1
50,6,137,2
51,1,139,5
52,7,144,1
53,2,145,1
54,9,146,5
55,10,151,1
56,2,152,2
57,11,154,4
58,0,158,2
59,2,160,1
60,7,161,1
61,2,162,1
62,10,163,1
63,1,164,1
64,11,165,2
65,5,167,1
66,11,168,2
67,5,170,1
68,11,171,1
69,1,172,1
70,5,173,1
71,7,174,1
72,1,175,3
73,5,178,4
74,11,182,1
75,6,183,1
76,11,184,2
77,2,186,2
78,6,188,1
79,11,189,2
80,1,191,9
81,5,200,18
82,4,218,1
83,2,219,3
84,11,222,1
85,1,223,2
86,10,225,2
87,5,227,2
88,10,229,8
89,1,237,1
90,7,238,1
91,2,239,1
92,11,240,3
93,10,243,2
94,1,245,1
95,5,246,26
96,10,272,3
97,7,275,2
98,2,277,9
99,7,286,1
100,10,287,5
101,11,292,3
102,5,295,5
103,1,300,1
104,5,301,14
105,1,315,1
106,10,316,1
107,1,317,2
108,5,319,1
109,10,320,2
110,5,322,2
111,1,324,1
112,10,325,3
113,2,328,1
114,7,329,4
115,2,333,2
116,10,335,2
117,2,337,1
118,12,338,1
119,11,339,1
120,1,340,2
121,2,342,2
122,10,344,2
123,2,346,1
124,11,347,3
125,1,350,1
126,10,351,1
127,1,352,1
128,10,353,7
129,1,360,6
130,9,366,5
131,11,371,1
132,1,372,6
133,5,378,4
134,1,382,4
135,5,386,1
136,1,387,1
137,5,388,1
138,1,389,1
139,11,390,1
140,0,391,1
141,2,392,3
142,0,395,9
143,1,404,13
144,0,417,1
145,6,418,1
146,2,419,3
147,1,422,2
148,2,424,3
149,7,427,3
150,10,430,5
151,7,435,6
152,10,441,1
153,1,442,1
154,10,443,2
155,1,445,1
156,9,446,1
157,1,447,3
158,2,450,1
159,7,451,4
160,10,455,3
161,7,458,1
162,2,459,6
163,0,465,1
164,11,466,9
165,5,475,2
166,1,477,6
167,10,483,1
168,1,484,4
169,10,488,6
170,1,494,1
171,7,495,2
172,11,497,2
173,1,499,1
174,5,500,3
175,1,503,4
176,5,507,12
177,1,519,1
178,5,520,2
179,1,522,1
180,5,523,2
181,6,525,1
182,7,526,1
183,3,527,1
184,7,528,1
185,3,529,1
186,0,530,13
187,5,543,2
188,1,545,4
189,11,549,1
190,5,550,4
191,11,554,1
192,2,555,5
193,10,560,4
194,2,564,7
195,10,571,1
196,2,572,1
197,0,573,1
198,1,574,6
199,9,580,2
200,0,582,5
201,9,587,1
202,2,588,1
203,1,589,2
204,9,591,1
205,10,592,1
206,2,593,1
207,1,594,1
208,7,595,1
209,10,596,1
210,1,597,2
211,9,599,1
212,8,600,1
213,1,601,2
214,5,603,1
215,1,604,1
216,5,605,1
217,1,606,1
218,11,607,1
219,10,608,1
220,5,609,1
221,11,610,2
222,5,612,6
223,1,618,1
224,5,619,5
225,1,624,5
226,10,629,5
227,1,634,1
228,10,635,2
229,1,637,4
230,10,641,2
231,7,643,1
232,1,644,1
233,10,645,1
234,7,646,1
235,11,647,10
236,1,657,1
237,5,658,2
238,1,660,2
239,5,662,1
240,9,663,1
241,1,664,1
242,0,665,1
243,2,666,2
244,11,668,1
245,3,669,1
246,2,670,5
247,0,675,1
248,2,676,5
249,6,681,1
250,11,682,5
251,8,687,1
252,5,688,1
253,1,689,1
254,0,690,2
255,2,692,1
256,7,693,16
257,9,709,1
258,0,710,2
259,9,712,3
260,1,715,1
261,7,716,1
262,1,717,3
263,5,720,10
264,1,730,1
265,0,731,1
266,7,732,2
267,10,734,1
268,9,735,1
269,5,736,1
270,1,737,6
271,6,743,1
272,2,744,1
273,0,745,1
274,8,746,1
275,5,747,2
276,9,749,2
277,8,751,1
278,0,752,1
279,8,753,1
280,5,754,3
281,1,757,1
282,10,758,3
283,1,761,1
284,5,762,4
285,1,766,1
286,7,767,1
287,11,768,1
288,1,769,2
289,7,771,1
290,10,772,1
291,11,773,2
292,2,775,4
293,10,779,1
294,7,780,1
295,2,781,1
296,11,782,1
297,7,783,1
298,2,784,1
299,9,785,1
300,2,786,1
301,13,787,1
302,2,788,1
303,10,789,1
304,13,790,4
305,9,794,7
306,10,801,2
307,2,803,1
308,7,804,1
309,10,805,5
310,7,810,2
311,10,812,45
312,7,857,1
313,10,858,1
314,1,859,1
315,10,860,2
316,7,862,1
317,2,863,5
318,7,868,8
319,2,876,17
320,7,893,1
321,2,894,1
322,7,895,1
323,10,896,1
324,11,897,2
325,6,899,1
326,2,900,2
327,9,902,1
328,7,903,3
329,10,906,1
330,7,907,1
331,2,908,5
332,9,913,6
333,1,919,1
334,10,920,1
335,0,921,1
336,1,922,1
337,10,923,1
338,1,924,6
339,2,930,1
340,10,931,1
341,7,932,1
342,2,933,3
343,1,936,3
344,2,939,1
345,10,940,1
346,11,941,11
347,1,952,1
348,2,953,2
349,10,955,2
350,1,957,1
351,11,958,5
352,1,963,2
353,9,965,2
354,5,967,1
355,9,968,1
356,1,969,2
357,9,971,1
358,6,972,2
359,8,974,2
360,9,976,3
361,8,979,1
362,5,980,2
363,11,982,2
364,6,984,1
365,0,985,1
366,1,986,1
367,5,987,2
368,1,989,1
369,5,990,4
370,11,994,1
371,8,995,2
372,1,997,2
373,10,999,5
374,7,1004,2
375,10,1006,4
376,7,1010,2
377,9,1012,2
378,1,1014,2
379,8,1016,2
380,11,1018,1
381,8,1019,1
382,11,1020,3
383,8,1023,1
384,11,1024,5
385,1,1029,1
386,10,1030,10
387,1,1040,1
388,5,1041,3
389,11,1044,6
390,1,1050,3
391,5,1053,7
392,1,1060,18
393,10,1078,5
394,1,1083,3
395,2,1086,1
396,1,1087,1
397,10,1088,6
398,7,1094,1
399,10,1095,1
400,1,1096,3
401,10,1099,2
402,2,1101,1
403,7,1102,1
404,10,1103,11
405,7,1114,1
406,2,1115,2
407,10,1117,1
408,11,1118,1
409,1,1119,1
410,11,1120,1
411,1,1121,5
412,5,1126,2
413,1,1128,1
414,7,1129,1
415,1,1130,1
416,7,1131,1
417,2,1132,2
418,11,1134,4
419,5,1138,14
420,1,1152,1
421,9,1153,1
422,0,1154,1
423,2,1155,3
424,7,1158,2
425,9,1160,1
426,2,1161,1
427,7,1162,1
428,11,1163,1
429,0,1164,2
430,11,1166,1
431,8,1167,1
432,1,1168,1
433,5,1169,9
434,8,1178,1
435,5,1179,4
436,1,1183,2
437,11,1185,1
438,5,1186,1
439,1,1187,2
440,7,1189,1
441,10,1190,1
442,7,1191,1
443,2,1192,1
444,0,1193,1
445,9,1194,13
446,5,1207,2
447,9,1209,1
448,11,1210,4
449,8,1214,1
450,9,1215,1
451,5,1216,1
452,0,1217,1
453,11,1218,14
454,1,1232,2
455,5,1234,2
456,1,1236,4
457,10,1240,2
458,1,1242,1
459,10,1243,2
460,2,1245,1
461,1,1246,1
462,2,1247,9
463,1,1256,1
464,10,1257,1
465,9,1258,12
466,8,1270,2
467,5,1272,18
468,1,1290,1
469,9,1291,1
470,5,1292,4
471,11,1296,2
472,8,1298,1
473,11,1299,2
474,5,1301,18
475,11,1319,2
476,5,1321,1
