,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.48044077134986224,0.08539944903581267,0.07107438016528926,0.008264462809917356,0.0,0.051790633608815424,0.03471074380165289,0.02203856749311295,0.04132231404958678,0.08484848484848485,0.032506887052341595,0.08539944903581267,0.0022038567493112946,0.0,0.0
1,0.046797309154723604,0.5513307984790875,0.039192746417081016,0.0,0.0,0.09447206785609827,0.0076045627376425855,0.05264697279906405,0.019596373208540508,0.03568294823047675,0.0751681778297748,0.07604562737642585,0.00116993272886809,0.0002924831822170225,0.0
2,0.022282951439983184,0.01976035316375867,0.6773176371662812,0.0010510826150935463,0.0,0.0021021652301870925,0.010721042673954172,0.07630859785579147,0.0008408660920748371,0.06726928736598696,0.06453647256674375,0.04877023334034055,0.0033634643682993485,0.0054656295984864415,0.00021021652301870928
3,0.10714285714285714,0.0,0.08035714285714286,0.36607142857142855,0.0,0.008928571428571428,0.017857142857142856,0.03571428571428571,0.0,0.0,0.22321428571428573,0.14285714285714285,0.017857142857142856,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.026583034647550775,0.0985663082437276,0.003882915173237754,0.0005973715651135006,0.0,0.6466547192353644,0.0014934289127837516,0.002090800477897252,0.04241338112305854,0.0540621266427718,0.027777777777777776,0.0937873357228196,0.0,0.0,0.002090800477897252
6,0.13054830287206268,0.05483028720626632,0.13577023498694518,0.007832898172323759,0.0,0.018276762402088774,0.360313315926893,0.028720626631853787,0.02349869451697128,0.04177545691906005,0.005221932114882507,0.17232375979112272,0.020887728459530026,0.0,0.0
7,0.019442984760903836,0.08092485549132948,0.20441408302679978,0.0036784025223331584,0.0,0.0036784025223331584,0.0005254860746190226,0.5312664214398318,0.0005254860746190226,0.03573305307409354,0.09879138202837624,0.019968470835522858,0.0005254860746190226,0.0005254860746190226,0.0
8,0.08816705336426914,0.09860788863109049,0.0034802784222737818,0.001160092807424594,0.0,0.18097447795823665,0.01160092807424594,0.00580046403712297,0.3051044083526682,0.07076566125290024,0.0034802784222737818,0.228538283062645,0.001160092807424594,0.0,0.001160092807424594
9,0.038170005414185165,0.03546291283161884,0.0760693015701137,0.0002707092582566324,0.0,0.05224688684353005,0.0024363833243096914,0.01353546291283162,0.02057390362750406,0.6938278289117488,0.03383865728207905,0.02273957769355712,0.0,0.005143475906876015,0.00568489442338928
10,0.015135135135135135,0.08108108108108109,0.12,0.006486486486486486,0.0,0.02846846846846847,0.002162162162162162,0.0699099099099099,0.0018018018018018018,0.043963963963963966,0.5783783783783784,0.041801801801801805,0.0025225225225225223,0.005045045045045045,0.003243243243243243
11,0.03509321635594548,0.053109822967256776,0.023499921666927777,0.0021933260222465924,0.0,0.04809650634497885,0.010496631677894407,0.005639981200062667,0.03446655177816074,0.006579978066739777,0.012219959266802444,0.7659407801973993,0.0023499921666927776,0.00015666614444618518,0.00015666614444618518
12,0.07042253521126761,0.0,0.2676056338028169,0.07042253521126761,0.0,0.0,0.07042253521126761,0.028169014084507043,0.0,0.014084507042253521,0.07042253521126761,0.22535211267605634,0.18309859154929578,0.0,0.0
13,0.0,0.0,0.2441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.26744186046511625,0.19767441860465115,0.0,0.0,0.26744186046511625,0.023255813953488372
14,0.0,0.0,0.03076923076923077,0.0,0.0,0.1076923076923077,0.0,0.0,0.0,0.3230769230769231,0.16923076923076924,0.0,0.0,0.015384615384615385,0.35384615384615387
