Type,Features,,,,,,,SVM classifier
Frame@10Hz,Relative snout to forepaws placement,Relative snout to hind paws placement,Inter-forepaw distance,Body length,Body angle,Snout displacement,Tail-base displacement,B-SOiD labels
0,11.929378146972063,42.44204006788137,10.472049689176187,55.64829511510912,-7.360041759751922,3.090977668762207,4.3683319091796875,0.0
1,10.595413540737162,52.68000921544302,13.35900563097572,65.50972141644053,0.38816297766736246,6.230743408203125,5.5670928955078125,11.0
2,10.294378046613769,54.23130444494819,13.103268971558034,65.27030429050978,2.2577366340499334,6.373687744140625,4.183624267578125,11.0
3,9.74770770436588,50.920329240406055,12.93090137542628,63.427445393489194,2.134129384849801,6.70361328125,6.4771270751953125,11.0
4,9.934082534963238,48.320627504036636,12.760294810982522,61.51326040029144,-0.6526233778395854,0.907196044921875,2.7718658447265625,1.0
5,11.39153449934184,48.713890338189884,12.283868916919333,62.49374434362055,-5.3003424075837655,3.39544677734375,0.339813232421875,5.0
6,10.705172195013017,49.42482065946679,13.262012002942527,62.746496866131785,-13.55976049954095,8.178314208984375,4.2773284912109375,9.0
7,11.095019268466803,50.67159532860016,13.127511089713526,64.04352325530618,-7.311362655117201,0.0,7.293365478515625,8.0
8,11.995663309136347,51.36882519496544,13.604295761995221,64.8198428183291,-2.6191733086340845,1.497039794921875,4.27587890625,8.0
9,12.621932482412642,53.60415975764428,13.656251462353618,65.36314839335373,1.9796973830301223,2.70086669921875,0.128448486328125,5.0
10,12.75098279151019,55.28295155434685,14.010145088699566,66.56860343872086,1.8684345068914654,2.188751220703125,0.0,5.0
11,11.686237411882924,55.49512062410534,13.237771493455858,66.71800660739366,5.152923923250135,5.389068603515625,0.217010498046875,1.0
12,11.144671641514602,56.80614042827334,12.81092800281271,67.13969877445868,5.025535047814729,5.482208251953125,0.073638916015625,11.0
13,10.410067025743935,56.947616982091134,13.078724877039235,66.77511605171111,2.089628950290437,2.362457275390625,0.23541259765625,5.0
14,10.827340155138497,56.441735710355374,13.559677566478591,66.90122380737218,1.4187662146921196,1.05975341796875,0.0,5.0
15,11.244709035183227,55.70764971958042,13.597030190793971,66.74452688128528,1.8871012327696046,0.173126220703125,2.310546875,5.0
16,11.85458085317375,53.36789110046642,12.886620635053212,65.67438183628488,3.8512867563039235,0.24615478515625,2.7391357421875,5.0
17,11.358639963937499,51.849212295644776,12.838945588040144,65.98148133121393,2.2579793015253378,0.59124755859375,1.52325439453125,5.0
18,11.95119194498401,52.01386270939721,12.881542572650364,66.78129487988815,1.371070588857831,1.182220458984375,0.631805419921875,5.0
19,11.699758040673128,51.2371210451234,12.695637124385435,66.4486338521923,2.792048561291876,1.7265625,0.32513427734375,5.0
20,9.535621891800862,48.34402048140148,13.10427194246846,64.42987162000861,3.004016594572975,0.0,0.71697998046875,1.0
21,5.8385780938938865,41.23157031813679,12.47663777065744,59.934399296293286,5.845025530484031,2.5240478515625,2.584320068359375,2.0
22,5.730136091488035,37.512828501361305,12.112951830687116,57.304514527777464,5.601285393831918,0.0,2.10968017578125,7.0
23,7.7423649941563895,38.013808632333095,11.688609490975445,57.88008769890858,4.660905281185246,2.377655029296875,1.055877685546875,3.0
24,7.529673867518596,37.6119036612148,13.32525532028626,57.73121761461282,5.291098332279242,0.41058349609375,1.88629150390625,2.0
25,9.722659178372904,42.85403613990626,12.364776249557053,60.22840690094275,4.92659857823715,0.2020263671875,3.906982421875,6.0
26,8.951510282833276,37.68399314376197,13.007441762345039,55.824419171991636,8.826438156654696,7.38427734375,3.451904296875,11.0
