,B-SOiD labels,Start time (frames),Run lengths
647,3,2054,1
648,0,2055,5
649,8,2060,2
650,9,2062,1
651,8,2063,1
652,0,2064,1
653,9,2065,1
654,1,2066,3
655,5,2069,1
656,1,2070,2
657,5,2072,1
658,1,2073,1
659,5,2074,6
660,1,2080,4
661,10,2084,8
662,2,2092,1
663,7,2093,1
664,10,2094,2
665,2,2096,8
666,9,2104,1
667,7,2105,1
668,2,2106,1
669,9,2107,21
670,8,2128,1
671,9,2129,1
672,11,2130,22
673,1,2152,2
674,7,2154,2
675,0,2156,1
676,1,2157,1
677,6,2158,1
678,9,2159,1
679,0,2160,10
680,9,2170,2
681,7,2172,2
682,9,2174,1
683,7,2175,1
684,9,2176,4
685,5,2180,1
686,9,2181,1
687,5,2182,2
688,8,2184,1
689,5,2185,1
690,11,2186,26
691,0,2212,1
692,11,2213,1
693,0,2214,12
694,11,2226,2
695,2,2228,1
696,11,2229,1
697,2,2230,4
698,1,2234,1
699,2,2235,1
700,7,2236,1
701,1,2237,1
702,10,2238,1
703,7,2239,9
704,2,2248,3
705,7,2251,2
706,2,2253,1
707,7,2254,2
708,2,2256,56
709,9,2312,8
710,10,2320,1
711,2,2321,1
712,10,2322,2
713,9,2324,1
714,10,2325,1
715,9,2326,6
716,2,2332,1
717,9,2333,1
718,2,2334,2
719,10,2336,2
720,2,2338,10
721,10,2348,2
722,11,2350,1
723,10,2351,1
724,2,2352,1
725,11,2353,37
726,6,2390,1
727,11,2391,2
728,0,2393,1
729,11,2394,2
730,1,2396,3
731,0,2399,1
732,2,2400,1
733,1,2401,1
734,11,2402,1
735,7,2403,1
736,1,2404,1
737,11,2405,1
738,1,2406,2
739,0,2408,2
740,2,2410,4
741,1,2414,1
742,7,2415,1
743,9,2416,1
744,0,2417,1
745,9,2418,10
746,13,2428,1
747,9,2429,17
748,1,2446,2
749,10,2448,4
750,2,2452,1
751,10,2453,1
752,2,2454,4
753,9,2458,7
754,10,2465,1
755,9,2466,2
756,5,2468,4
757,9,2472,2
758,11,2474,34
759,5,2508,1
760,8,2509,1
761,11,2510,1
762,5,2511,1
763,0,2512,1
764,11,2513,2
765,0,2515,1
766,11,2516,7
767,5,2523,1
768,11,2524,3
769,5,2527,1
770,11,2528,2
771,5,2530,12
772,1,2542,1
773,8,2543,1
774,11,2544,1
775,5,2545,1
776,11,2546,4
777,1,2550,4
778,5,2554,2
779,1,2556,10
780,9,2566,1
781,0,2567,1
782,9,2568,2
783,5,2570,1
784,9,2571,1
785,1,2572,1
786,5,2573,1
787,1,2574,1
788,5,2575,1
789,10,2576,2
790,1,2578,2
791,10,2580,8
792,7,2588,1
793,10,2589,1
794,7,2590,2
795,10,2592,1
796,7,2593,1
797,10,2594,2
798,2,2596,1
799,10,2597,1
800,7,2598,1
801,10,2599,1
802,7,2600,2
803,0,2602,1
804,1,2603,1
805,9,2604,2
806,5,2606,8
807,11,2614,2
808,2,2616,1
809,11,2617,1
810,2,2618,2
811,11,2620,1
812,12,2621,1
813,11,2622,34
814,1,2656,1
815,0,2657,1
816,8,2658,1
817,0,2659,1
818,1,2660,1
819,11,2661,1
820,1,2662,2
821,11,2664,1
822,0,2665,2
823,11,2667,1
824,2,2668,1
825,7,2669,1
826,2,2670,8
827,11,2678,1
828,2,2679,7
829,11,2686,2
830,1,2688,1
831,11,2689,2
832,1,2691,3
833,11,2694,1
834,1,2695,1
835,11,2696,2
836,5,2698,1
837,11,2699,1
838,5,2700,4
839,11,2704,1
840,5,2705,2
841,11,2707,1
842,5,2708,2
843,11,2710,1
844,8,2711,1
845,5,2712,1
846,1,2713,1
847,11,2714,12
848,5,2726,1
849,11,2727,1
850,5,2728,4
851,0,2732,2
852,8,2734,2
853,10,2736,1
854,11,2737,1
855,14,2738,1
856,10,2739,1
857,9,2740,1
858,14,2741,1
859,9,2742,12
860,2,2754,2
861,14,2756,1
862,2,2757,1
863,11,2758,1
864,10,2759,1
865,11,2760,6
866,5,2766,1
867,0,2767,3
868,11,2770,1
869,5,2771,1
870,11,2772,12
871,5,2784,1
872,8,2785,2
873,5,2787,1
874,11,2788,8
875,5,2796,4
876,11,2800,1
877,5,2801,1
878,11,2802,8
879,5,2810,1
880,11,2811,1
881,5,2812,18
882,9,2830,1
883,5,2831,2
884,9,2833,1
885,5,2834,8
886,11,2842,43
887,1,2885,1
888,11,2886,4
889,10,2890,1
890,5,2891,1
891,7,2892,1
892,10,2893,1
893,7,2894,2
894,10,2896,2
895,1,2898,2
896,7,2900,1
897,1,2901,1
898,2,2902,1
899,7,2903,1
900,11,2904,1
901,1,2905,1
902,11,2906,5
903,1,2911,1
904,2,2912,1
905,11,2913,1
906,2,2914,5
907,10,2919,1
908,11,2920,20
909,1,2940,1
910,5,2941,1
911,11,2942,4
912,1,2946,2
913,7,2948,1
914,1,2949,2
915,7,2951,1
916,1,2952,1
917,11,2953,1
918,1,2954,2
919,5,2956,2
920,10,2958,1
921,5,2959,1
922,10,2960,4
923,1,2964,1
924,10,2965,1
925,1,2966,2
926,10,2968,1
927,1,2969,1
928,10,2970,4
929,9,2974,1
930,10,2975,2
931,1,2977,1
932,10,2978,2
933,7,2980,1
934,10,2981,2
935,7,2983,1
936,10,2984,2
937,2,2986,1
938,7,2987,1
939,2,2988,2
940,7,2990,2
941,2,2992,1
942,7,2993,1
943,2,2994,4
944,11,2998,1
945,2,2999,1
946,11,3000,13
947,1,3013,1
948,11,3014,6
949,10,3020,1
950,11,3021,1
951,1,3022,6
952,7,3028,5
953,10,3033,1
954,2,3034,4
955,11,3038,8
956,1,3046,10
957,2,3056,1
958,1,3057,1
959,7,3058,2
960,1,3060,1
961,7,3061,1
962,1,3062,2
963,11,3064,1
964,5,3065,2
965,1,3067,1
966,5,3068,2
967,11,3070,1
968,1,3071,1
969,5,3072,1
970,8,3073,1
971,1,3074,1
972,5,3075,2
973,1,3077,1
974,5,3078,2
975,1,3080,1
976,9,3081,1
977,10,3082,4
978,7,3086,1
979,10,3087,1
980,2,3088,2
981,7,3090,1
982,2,3091,7
983,11,3098,4
984,0,3102,2
985,2,3104,1
986,0,3105,1
987,2,3106,6
988,11,3112,4
989,8,3116,1
990,11,3117,5
991,8,3122,1
992,11,3123,1
993,9,3124,1
994,8,3125,1
995,9,3126,2
996,8,3128,1
997,0,3129,1
998,11,3130,2
999,8,3132,6
1000,1,3138,1
1001,0,3139,1
1002,9,3140,1
1003,1,3141,1
1004,9,3142,8
1005,2,3150,1
1006,9,3151,1
1007,10,3152,2
1008,2,3154,2
1009,7,3156,1
1010,2,3157,2
1011,7,3159,1
1012,11,3160,1
1013,2,3161,1
1014,11,3162,18
1015,8,3180,2
1016,9,3182,2
1017,1,3184,1
1018,5,3185,1
1019,1,3186,1
1020,10,3187,1
1021,9,3188,1
1022,5,3189,1
1023,9,3190,2
1024,5,3192,6
1025,11,3198,2
1026,1,3200,1
1027,11,3201,1
1028,1,3202,2
1029,7,3204,1
1030,1,3205,1
1031,7,3206,4
1032,9,3210,1
1033,10,3211,2
1034,2,3213,1
1035,9,3214,6
1036,5,3220,1
1037,9,3221,5
1038,6,3226,1
1039,8,3227,1
1040,11,3228,8
1041,0,3236,6
1042,10,3242,1
1043,0,3243,1
1044,10,3244,2
1045,14,3246,1
1046,10,3247,1
1047,9,3248,4
1048,10,3252,1
1049,14,3253,1
1050,10,3254,2
1051,3,3256,1
1052,10,3257,1
1053,11,3258,14
1054,0,3272,4
1055,6,3276,1
1056,0,3277,3
1057,10,3280,1
1058,11,3281,1
1059,10,3282,2
1060,12,3284,1
1061,10,3285,1
1062,11,3286,7
1063,1,3293,1
1064,11,3294,4
1065,1,3298,1
1066,11,3299,2
1067,5,3301,1
1068,11,3302,6
1069,5,3308,1
1070,11,3309,1
1071,0,3310,4
1072,5,3314,1
1073,0,3315,1
1074,10,3316,1
1075,5,3317,2
1076,10,3319,3
1077,9,3322,12
1078,1,3334,1
1079,9,3335,1
1080,10,3336,1
1081,1,3337,1
1082,10,3338,4
1083,5,3342,1
1084,10,3343,1
1085,5,3344,2
1086,10,3346,2
1087,5,3348,2
1088,9,3350,10
1089,8,3360,1
1090,9,3361,1
1091,8,3362,2
1092,0,3364,1
1093,8,3365,1
1094,1,3366,2
1095,9,3368,1
1096,2,3369,1
1097,9,3370,4
1098,5,3374,4
1099,11,3378,1
1100,5,3379,1
1101,1,3380,2
1102,11,3382,1
1103,1,3383,1
1104,10,3384,1
1105,1,3385,1
1106,10,3386,6
1107,7,3392,6
1108,10,3398,1
1109,7,3399,1
1110,10,3400,4
1111,1,3404,1
1112,10,3405,1
1113,8,3406,1
1114,5,3407,1
1115,11,3408,2
1116,8,3410,2
1117,11,3412,4
1118,8,3416,1
1119,11,3417,7
1120,8,3424,1
1121,11,3425,9
1122,8,3434,1
1123,11,3435,1
1124,5,3436,4
1125,9,3440,1
1126,5,3441,1
1127,9,3442,4
1128,11,3446,1
1129,9,3447,1
1130,11,3448,8
1131,8,3456,1
1132,11,3457,7
1133,5,3464,1
1134,11,3465,1
1135,5,3466,2
1136,11,3468,1
1137,1,3469,1
1138,11,3470,2
1139,7,3472,1
1140,11,3473,1
1141,10,3474,4
1142,1,3478,1
1143,10,3479,2
1144,1,3481,1
1145,10,3482,2
1146,1,3484,1
1147,10,3485,1
1148,2,3486,2
1149,10,3488,4
1150,11,3492,1
1151,10,3493,1
1152,11,3494,14
1153,1,3508,4
1154,10,3512,1
1155,1,3513,2
1156,10,3515,1
1157,11,3516,1
1158,1,3517,1
1159,11,3518,5
1160,8,3523,1
1161,11,3524,2
1162,8,3526,1
1163,11,3527,1
1164,0,3528,1
1165,1,3529,3
1166,10,3532,2
1167,2,3534,1
1168,7,3535,1
1169,2,3536,6
1170,9,3542,10
1171,7,3552,4
1172,8,3556,1
1173,1,3557,1
1174,11,3558,2
1175,1,3560,1
1176,11,3561,1
1177,5,3562,2
1178,8,3564,1
1179,1,3565,1
1180,8,3566,2
1181,9,3568,1
1182,11,3569,1
1183,9,3570,8
1184,8,3578,1
1185,9,3579,1
1186,8,3580,2
1187,1,3582,1
1188,8,3583,1
1189,9,3584,1
1190,1,3585,1
1191,9,3586,2
1192,1,3588,8
1193,10,3596,2
1194,2,3598,4
1195,10,3602,1
1196,2,3603,1
1197,10,3604,2
1198,9,3606,3
1199,10,3609,1
1200,9,3610,6
1201,5,3616,1
1202,9,3617,1
1203,1,3618,1
1204,5,3619,1
1205,1,3620,2
1206,5,3622,1
1207,1,3623,1
1208,5,3624,2
1209,11,3626,2
1210,10,3628,1
1211,1,3629,1
1212,10,3630,8
1213,11,3638,1
1214,10,3639,1
1215,11,3640,1
1216,1,3641,1
1217,11,3642,4
1218,1,3646,1
1219,11,3647,1
1220,1,3648,1
1221,5,3649,1
1222,10,3650,1
1223,1,3651,15
1224,5,3666,1
1225,1,3667,1
1226,11,3668,1
1227,8,3669,1
1228,11,3670,2
1229,8,3672,1
1230,11,3673,2
1231,8,3675,3
1232,11,3678,10
1233,5,3688,1
1234,11,3689,2
1235,5,3691,1
1236,11,3692,1
1237,0,3693,1
1238,1,3694,1
1239,11,3695,1
1240,1,3696,2
1241,10,3698,2
1242,2,3700,1
1243,10,3701,1
1244,2,3702,2
1245,10,3704,1
1246,7,3705,1
1247,10,3706,6
1248,1,3712,1
1249,10,3713,1
1250,1,3714,4
1251,9,3718,10
1252,8,3728,2
1253,0,3730,1
1254,8,3731,1
1255,1,3732,1
1256,2,3733,1
1257,1,3734,4
1258,10,3738,1
1259,1,3739,2
1260,10,3741,1
1261,1,3742,1
1262,9,3743,1
1263,7,3744,6
1264,10,3750,1
1265,7,3751,1
1266,9,3752,1
1267,1,3753,1
1268,9,3754,6
1269,5,3760,2
1270,8,3762,1
1271,5,3763,1
1272,11,3764,12
1273,8,3776,2
1274,11,3778,1
1275,8,3779,1
1276,1,3780,4
1277,10,3784,1
1278,1,3785,1
1279,10,3786,2
1280,7,3788,1
1281,10,3789,1
1282,7,3790,2
1283,2,3792,1
1284,7,3793,2
1285,2,3795,2
1286,7,3797,1
1287,2,3798,2
1288,7,3800,1
1289,2,3801,1
1290,7,3802,2
1291,10,3804,4
1292,11,3808,1
1293,5,3809,1
1294,11,3810,8
1295,5,3818,1
1296,1,3819,2
1297,5,3821,1
1298,9,3822,1
1299,8,3823,1
1300,1,3824,4
1301,7,3828,1
1302,1,3829,2
1303,7,3831,1
1304,1,3832,2
1305,9,3834,1
1306,1,3835,1
1307,7,3836,1
1308,9,3837,1
1309,2,3838,12
1310,10,3850,1
1311,2,3851,1
1312,10,3852,2
1313,2,3854,1
1314,10,3855,1
1315,2,3856,2
1316,7,3858,1
1317,2,3859,1
1318,7,3860,2
1319,2,3862,1
1320,7,3863,1
1321,2,3864,4
1322,7,3868,1
1323,2,3869,1
1324,7,3870,2
1325,9,3872,1
1326,1,3873,1
1327,5,3874,1
1328,9,3875,5
1329,11,3880,2
1330,8,3882,1
1331,11,3883,1
1332,2,3884,1
1333,8,3885,1
1334,1,3886,2
1335,9,3888,1
1336,0,3889,1
1337,2,3890,5
1338,10,3895,1
1339,2,3896,6
1340,6,3902,1
1341,2,3903,1
1342,0,3904,2
1343,1,3906,6
1344,11,3912,1
1345,1,3913,1
1346,11,3914,10
1347,5,3924,1
1348,8,3925,2
1349,0,3927,1
1350,8,3928,2
1351,1,3930,1
1352,0,3931,1
1353,1,3932,2
1354,0,3934,1
1355,1,3935,1
1356,8,3936,4
1357,11,3940,1
1358,0,3941,1
1359,6,3942,1
1360,11,3943,1
1361,6,3944,4
1362,0,3948,1
1363,6,3949,1
1364,1,3950,1
1365,0,3951,1
1366,1,3952,2
1367,7,3954,1
1368,1,3955,1
1369,2,3956,4
1370,0,3960,1
1371,2,3961,7
1372,9,3968,1
1373,2,3969,1
1374,9,3970,12
1375,5,3982,1
1376,9,3983,1
1377,5,3984,4
1378,1,3988,1
1379,5,3989,1
1380,9,3990,1
1381,1,3991,1
1382,5,3992,4
1383,9,3996,1
1384,5,3997,1
1385,8,3998,1
1386,9,3999,1
1387,11,4000,32
1388,0,4032,5
1389,11,4037,1
1390,5,4038,1
1391,0,4039,1
1392,5,4040,4
1393,11,4044,1
1394,5,4045,1
1395,11,4046,2
1396,1,4048,14
1397,9,4062,7
1398,5,4069,1
1399,8,4070,1
1400,0,4071,1
1401,8,4072,2
1402,5,4074,1
1403,8,4075,5
1404,5,4080,2
1405,6,4082,1
1406,1,4083,1
1407,2,4084,3
1408,7,4087,3
1409,2,4090,1
1410,7,4091,1
1411,9,4092,1
1412,2,4093,1
1413,9,4094,24
1414,5,4118,1
1415,9,4119,1
1416,5,4120,1
1417,14,4121,1
1418,9,4122,1
1419,5,4123,1
1420,9,4124,2
1421,11,4126,1
1422,9,4127,1
1423,11,4128,2
1424,8,4130,1
1425,11,4131,29
1426,0,4160,4
1427,5,4164,2
1428,9,4166,1
1429,5,4167,1
1430,9,4168,2
1431,0,4170,1
1432,9,4171,1
1433,0,4172,2
1434,6,4174,2
1435,1,4176,1
1436,6,4177,1
1437,0,4178,2
1438,8,4180,1
1439,0,4181,1
1440,6,4182,1
1441,8,4183,1
1442,0,4184,1
1443,6,4185,1
1444,5,4186,1
1445,11,4187,1
1446,0,4188,1
1447,5,4189,2
1448,0,4191,1
1449,1,4192,1
1450,5,4193,1
1451,0,4194,1
1452,11,4195,1
1453,0,4196,1
1454,1,4197,1
1455,6,4198,2
1456,2,4200,8
1457,7,4208,4
1458,2,4212,10
1459,10,4222,6
1460,1,4228,2
1461,11,4230,1
1462,0,4231,1
1463,11,4232,1
1464,1,4233,1
1465,11,4234,6
1466,6,4240,2
1467,2,4242,6
1468,7,4248,1
1469,2,4249,2
1470,7,4251,1
1471,2,4252,2
1472,11,4254,1
1473,2,4255,1
1474,11,4256,8
1475,5,4264,1
1476,8,4265,1
1477,14,4266,1
1478,5,4267,1
1479,9,4268,1
1480,14,4269,1
1481,9,4270,10
1482,5,4280,1
1483,14,4281,1
1484,5,4282,2
1485,11,4284,26
1486,0,4310,1
1487,8,4311,1
1488,0,4312,7
1489,10,4319,1
1490,11,4320,1
1491,8,4321,1
1492,9,4322,18
1493,2,4340,1
1494,9,4341,1
1495,2,4342,4
1496,1,4346,1
1497,10,4347,1
1498,1,4348,6
1499,5,4354,1
1500,1,4355,1
1501,11,4356,4
1502,5,4360,1
1503,11,4361,1
1504,5,4362,2
1505,1,4364,2
1506,5,4366,2
1507,1,4368,2
1508,5,4370,24
1509,11,4394,1
1510,5,4395,1
1511,11,4396,4
1512,1,4400,2
1513,5,4402,4
1514,1,4406,1
1515,5,4407,1
1516,1,4408,6
1517,11,4414,40
1518,0,4454,1
1519,11,4455,1
1520,0,4456,1
1521,9,4457,1
