Type,Features,,,,,,,SVM classifier
Frame@10Hz,Relative snout to forepaws placement,Relative snout to hind paws placement,Inter-forepaw distance,Body length,Body angle,Snout displacement,Tail-base displacement,B-SOiD labels
0,16.723970075019682,45.28818492584658,14.312721518133657,64.61273812342588,-1.1889549763509306,2.7933349609375,2.6092529296875,5.0
1,15.254046528343125,48.224971237847484,12.275540356488769,66.99118576819231,-4.62878206346075,3.40765380859375,6.408966064453125,8.0
2,14.140028276717175,47.709188807010925,12.466062057920107,63.88559877173622,-6.816186946233621,0.0,5.90435791015625,8.0
3,13.445644453696136,46.6576017755703,12.130371796454888,62.32066797658206,-4.629690097733695,4.11090087890625,0.206817626953125,5.0
4,9.32566254822262,37.57693912623111,11.427560726681936,54.93124766323153,-20.299100597470712,19.176666259765625,0.982208251953125,9.0
5,10.031083333716406,33.885524943275506,13.427915581036341,51.74188572028749,-21.676655816814375,14.99017333984375,3.282440185546875,9.0
6,12.087138049283158,35.396776156110505,14.255007174191427,52.563775636523324,-19.93705448142564,12.55078125,5.6513671875,9.0
7,11.856035862856931,33.63819126760097,12.60379589546585,49.95941725822695,-17.994924741937123,9.350372314453125,4.9451904296875,9.0
8,13.79481070439321,34.15842374605233,12.232670069428348,49.774921945803754,-17.64212278227705,11.239990234375,2.520172119140625,9.0
9,14.284001823361322,37.061265069475894,11.607459499967682,52.637888193549905,-13.964929161312629,10.05609130859375,0.0,9.0
10,13.759089151453594,39.04154503710889,11.626985977523493,55.463368604022236,-15.698417625013185,9.73309326171875,0.70538330078125,9.0
11,11.206363204628019,37.750758706456736,11.489283733444125,54.094763662285956,-19.019120302021676,3.267547607421875,2.93798828125,9.0
12,8.472301740660168,34.324745420496654,12.441567607141064,52.334969047831066,-13.824025206667969,3.230926513671875,5.219818115234375,9.0
13,7.963686772265191,36.104681567988926,12.555888394884521,52.65137833042559,-13.4614281645697,0.0,4.942138671875,9.0
14,11.839666627970534,39.436016619877634,12.176723827826194,54.88370019885326,-10.805555102815903,1.14910888671875,2.37738037109375,9.0
15,13.213958761430685,40.592916346644174,12.916919874857053,56.0219039616499,-3.080062160628958,2.06414794921875,0.2806396484375,0.0
16,13.893945903537574,39.938195670891346,12.120167793221826,55.74409143073454,-1.2511706622402252,2.794097900390625,1.75152587890625,0.0
17,13.988880364729248,38.16525153706018,11.323974933790044,54.13647228773494,1.6741011722324155,2.352569580078125,2.578887939453125,0.0
18,14.143478685496643,36.73656577671214,11.920616849378877,52.91804605924186,-5.047275105311374,6.036651611328125,0.560760498046875,9.0
19,14.911598694468449,36.4967497044376,12.46664328789528,51.321864278001854,-12.47867281036095,8.412261962890625,0.621978759765625,9.0
20,16.38431559486956,39.8538641079696,12.286289951170264,54.28706970401251,-4.61073459671065,1.09808349609375,1.0257568359375,1.0
21,17.908729367181696,41.04990725991887,11.475271125524014,56.262708888471906,-4.492107932690451,1.679290771484375,1.662353515625,9.0
22,18.643985540895162,40.875786638243795,12.091532954297511,56.8843000667067,-4.273850724616478,2.594573974609375,0.841949462890625,1.0
23,19.049384797258053,40.359910400779036,12.182686723991116,57.382186950281536,-3.3695447696445058,1.564605712890625,1.878692626953125,1.0
24,18.736958146866787,38.87791246742056,12.77011234108225,54.03956638553643,-2.009558264590786,0.02008056640625,2.627685546875,1.0
25,18.805507511353774,38.05718190013063,12.886080333064722,52.93552815941329,-1.5909795027241649,0.310943603515625,2.01031494140625,1.0
26,18.335334317683873,37.378426567122474,13.250960258745877,51.97102647892264,-0.13926344716231287,0.245208740234375,0.0,1.0
27,18.614477782262263,37.623971658239924,13.710506391634523,52.5062344251709,0.07025298439405492,2.963165283203125,3.093994140625,1.0
28,17.88276672010142,35.60436625996129,15.250172947266414,51.96772368725244,-5.7448201534901715,5.140625,0.0,1.0
29,16.16015885901866,34.16736414890201,14.028660097951576,51.87248245198792,-24.625855475465528,17.018035888671875,4.937774658203125,9.0
30,14.302455017441535,36.16352502672255,11.427234882293526,54.75687081475369,-19.27556022714675,15.02044677734375,3.009796142578125,9.0
31,15.471134945923733,42.01572684373008,12.055032606294152,60.18728583058804,-18.224573213798724,14.595703125,1.69635009765625,9.0
32,14.636154209538457,40.35964385644072,11.792572756108317,58.57691860062851,-9.254480865011232,0.0,1.46258544921875,9.0
33,11.40447046213523,35.80507788946263,12.134648988606056,54.64340970238215,-1.523160387152384,7.00531005859375,1.76776123046875,9.0
34,11.150615492971141,32.14551690845365,11.846475864352804,52.210716595191684,0.6508166609903754,0.88055419921875,1.042633056640625,10.0
35,11.025745381869495,32.46791834362913,12.133390482479502,52.39999113821434,-0.8533259663963406,0.0,0.2294921875,10.0
36,9.589161783581119,31.3081033881242,12.603486600238465,50.50156987089581,-0.02718175245983223,3.397186279296875,0.12542724609375,2.0
37,4.423980069211456,24.74639392558855,13.128180209132774,43.7920127234331,-1.2723261908510017,9.824005126953125,3.917510986328125,9.0
38,4.2727179364720556,24.795108598950144,13.214719912154601,43.43763702451557,-1.176802425035927,0.0,1.64654541015625,9.0
39,9.84141773205262,32.66629229057624,12.679210051026025,51.23406073282686,-0.128994397371685,10.408660888671875,0.0,5.0
40,12.580570919936612,37.68803356155126,12.32078865329979,56.366524371657576,-2.9745940524765757,5.7310791015625,2.03155517578125,9.0
41,11.323658713642214,37.94607768397489,11.81493088018637,57.1394512281475,-12.992572384952283,2.71697998046875,0.60174560546875,9.0
42,11.570164137620921,39.37917004340213,12.135257285277799,59.032257627074955,-4.471532220063002,3.983551025390625,0.776336669921875,0.0
43,13.045648015624813,43.32095069462957,11.256090740172514,62.77035121689593,-0.3792849075439514,7.453643798828125,4.726776123046875,11.0
44,12.124083616383057,45.22204352983355,11.019257118572245,62.036664805818305,2.6757833100972785,5.126495361328125,6.54888916015625,11.0
45,12.100316757360755,43.31661548268548,10.298436183166203,60.785656207234155,4.098006977769394,0.0,1.286865234375,0.0
46,12.70151199070996,43.972903704219036,10.78835924425113,60.97843336928605,1.4732486716709192,0.0,0.0,0.0
47,12.62501729604275,46.49346718387752,10.516354027496835,63.08422175398931,3.6743165494143506,3.903167724609375,1.668670654296875,11.0
48,14.852491006840864,45.286679739319396,11.169600684565461,63.083246815636315,1.3496830222783553,5.36859130859375,8.09814453125,11.0
49,14.446785103882085,43.79858813824463,11.199023408415632,60.60581492049721,1.4689768350947265,0.5345458984375,1.43206787109375,0.0
50,15.599870099254957,44.84615632021918,10.134477975187504,61.38089528261523,5.571886580860644,1.45416259765625,2.7501220703125,0.0
51,14.18415576213447,44.41473962528933,11.87258665729362,60.65537814047844,3.318407242448291,1.006439208984375,2.306549072265625,0.0
52,15.448047993633502,46.12830175017518,11.99585359198576,62.392730882323875,2.532585609317666,1.021484375,0.768707275390625,5.0
53,16.038906452621685,44.50742629916195,13.142339335535334,62.56713494256772,2.297267724304291,1.49212646484375,0.0,1.0
54,12.207311593231111,39.98008205051654,13.168460831089188,58.274722155264485,1.3226911987569574,5.006500244140625,0.23492431640625,6.0
55,9.189348423515153,36.48999390458367,13.573021987225061,54.783007475088475,0.11208388818915069,2.761474609375,0.701080322265625,2.0
56,11.216520058821974,38.01614406632481,13.679112909346024,56.1163351556036,1.184208276772201,1.26129150390625,0.0,2.0
57,13.26689365240356,39.26551645822251,13.601409181205923,57.86347372073325,1.8580409824244486,0.0,0.14556884765625,7.0
58,12.886580070440637,36.06415234938716,14.026804684692696,55.124479923666826,3.248657425790412,4.650848388671875,0.295440673828125,7.0
59,15.855594862555936,35.00024918548646,13.235701174781633,54.59574425129456,2.6989424071856916,2.433929443359375,0.789764404296875,1.0
60,17.075600913442763,36.21557981602753,13.46332538515004,55.612295443929774,-4.8054213644837125,0.52239990234375,2.79095458984375,1.0
61,18.084453412395565,37.300009977336245,13.25430308546844,56.21879274462215,-12.215449809609282,4.046844482421875,1.2769775390625,5.0
62,16.022055888163155,37.14691989426467,12.507808874663077,54.03742272743324,-12.067892432051737,0.0,1.23504638671875,9.0
63,14.425388342998783,36.01388404932989,12.741545512518801,53.68267802635341,-15.442287364323953,2.989166259765625,1.79150390625,9.0
64,13.218362764434215,37.31336108025232,13.391171785626724,54.62168674698863,-15.572590770863197,0.0,1.768218994140625,9.0
