,B-SOiD labels,Start time (frames),Run lengths
0,2,0,1
1,9,1,5
2,2,6,5
3,11,11,3
4,5,14,3
5,11,17,2
6,5,19,2
7,11,21,22
8,5,43,4
9,1,47,1
10,5,48,1
11,1,49,3
12,11,52,1
13,5,53,2
14,11,55,2
15,2,57,2
16,11,59,18
17,8,77,3
18,5,80,3
19,1,83,2
20,11,85,1
21,10,86,1
22,11,87,6
23,9,93,1
24,5,94,1
25,0,95,1
26,1,96,1
27,9,97,1
28,0,98,1
29,8,99,1
30,5,100,4
31,11,104,1
32,2,105,3
33,11,108,2
34,1,110,1
35,5,111,3
36,1,114,3
37,5,117,4
38,11,121,1
39,10,122,2
40,11,124,12
41,0,136,2
42,9,138,2
43,8,140,3
44,5,143,2
45,11,145,1
46,5,146,2
47,1,148,1
48,11,149,12
49,1,161,2
50,2,163,1
51,11,164,2
52,5,166,4
53,11,170,3
54,8,173,1
55,1,174,1
56,8,175,1
57,9,176,1
58,5,177,9
59,0,186,1
60,5,187,2
61,1,189,1
62,9,190,1
63,10,191,1
64,1,192,1
65,2,193,2
66,10,195,2
67,11,197,7
68,2,204,1
69,11,205,9
70,5,214,1
71,9,215,1
72,11,216,1
73,8,217,1
74,5,218,2
75,1,220,1
76,8,221,2
77,1,223,3
78,9,226,1
79,1,227,3
80,2,230,3
81,6,233,1
82,10,234,1
83,2,235,3
84,11,238,1
85,2,239,2
86,11,241,4
87,5,245,4
88,9,249,1
89,5,250,1
90,1,251,6
91,6,257,2
92,11,259,1
93,1,260,1
94,5,261,2
95,11,263,1
96,5,264,2
97,1,266,2
98,7,268,1
99,2,269,1
100,9,270,14
101,2,284,1
102,10,285,1
103,11,286,18
104,5,304,1
105,11,305,2
106,10,307,1
107,11,308,5
108,6,313,1
109,3,314,1
110,6,315,2
111,0,317,1
112,8,318,5
113,5,323,8
114,1,331,1
115,11,332,2
116,2,334,1
117,11,335,1
118,0,336,4
119,1,340,2
120,10,342,1
121,2,343,2
122,10,345,1
123,11,346,7
124,8,353,4
125,11,357,1
126,8,358,1
127,1,359,1
128,5,360,1
129,1,361,1
130,9,362,1
131,0,363,2
132,1,365,2
133,2,367,1
134,7,368,2
135,2,370,3
136,11,373,4
137,0,377,1
138,9,378,1
139,11,379,1
140,5,380,1
141,10,381,1
142,5,382,1
143,9,383,1
144,8,384,2
145,5,386,1
146,11,387,1
147,1,388,1
148,5,389,3
149,1,392,1
150,9,393,1
151,1,394,1
152,9,395,3
153,0,398,2
154,1,400,2
155,10,402,1
156,2,403,1
157,10,404,1
158,2,405,1
159,10,406,1
160,11,407,2
161,5,409,2
162,11,411,13
163,8,424,3
164,11,427,10
165,1,437,1
166,2,438,2
167,7,440,1
168,1,441,1
169,11,442,2
170,8,444,1
171,5,445,1
172,1,446,6
173,10,452,1
174,5,453,1
175,9,454,1
176,10,455,1
177,2,456,6
178,11,462,1
179,1,463,1
180,5,464,3
181,11,467,1
182,1,468,1
183,5,469,2
184,1,471,1
185,5,472,4
186,9,476,1
187,0,477,3
188,5,480,1
189,0,481,2
190,5,483,1
191,1,484,3
192,9,487,7
193,2,494,1
194,10,495,3
195,11,498,5
196,8,503,2
197,0,505,1
198,11,506,1
199,6,507,1
200,2,508,2
201,11,510,5
202,8,515,1
203,11,516,7
204,6,523,1
205,0,524,1
206,9,525,3
207,0,528,3
208,8,531,3
209,5,534,2
210,1,536,1
211,5,537,2
212,9,539,5
213,11,544,1
214,8,545,1
215,5,546,1
216,9,547,1
217,8,548,1
218,10,549,4
219,5,553,1
220,11,554,8
221,9,562,2
222,8,564,2
223,6,566,1
224,0,567,1
225,6,568,1
226,0,569,1
227,1,570,1
228,8,571,1
229,1,572,2
230,11,574,1
231,12,575,1
232,6,576,1
233,1,577,2
234,0,579,1
235,11,580,2
236,5,582,2
237,0,584,1
238,1,585,1
239,0,586,2
240,9,588,2
241,1,590,1
242,10,591,1
243,7,592,4
244,2,596,1
245,10,597,2
246,11,599,5
247,0,604,1
248,11,605,1
249,2,606,2
250,7,608,2
251,10,610,1
252,9,611,1
253,7,612,3
254,2,615,1
255,9,616,1
256,0,617,1
257,2,618,6
258,1,624,2
259,9,626,4
260,6,630,1
261,2,631,2
262,6,633,1
263,0,634,1
264,1,635,3
265,11,638,1
266,1,639,1
267,2,640,1
268,9,641,2
269,10,643,1
270,14,644,1
271,9,645,9
272,5,654,3
273,9,657,1
274,11,658,12
275,2,670,2
276,0,672,1
277,9,673,2
278,1,675,1
279,8,676,2
280,1,678,1
281,11,679,8
282,0,687,4
283,5,691,3
284,9,694,2
285,2,696,1
286,10,697,2
287,11,699,24
288,5,723,2
289,9,725,4
290,1,729,1
291,9,730,5
292,7,735,2
293,2,737,4
294,9,741,1
295,2,742,3
296,11,745,9
297,8,754,1
298,0,755,1
299,9,756,2
300,1,758,1
301,10,759,1
302,7,760,1
303,2,761,1
304,9,762,1
305,2,763,5
306,11,768,5
307,1,773,1
308,9,774,1
309,5,775,1
310,0,776,1
311,8,777,1
312,11,778,1
313,8,779,1
314,11,780,4
315,0,784,3
316,9,787,1
317,0,788,1
318,2,789,1
319,7,790,1
320,2,791,2
321,9,793,1
322,2,794,1
323,10,795,1
324,2,796,2
325,11,798,2
326,1,800,1
327,2,801,2
328,10,803,1
329,11,804,6
330,0,810,1
331,9,811,2
332,5,813,1
333,9,814,1
334,8,815,2
335,11,817,2
336,8,819,1
337,10,820,1
338,9,821,9
339,10,830,1
340,2,831,2
341,11,833,1
342,5,834,1
343,1,835,2
344,5,837,8
345,1,845,3
346,10,848,1
347,2,849,3
348,9,852,2
349,10,854,4
350,11,858,9
351,0,867,2
352,11,869,3
353,0,872,1
354,2,873,2
355,10,875,1
356,2,876,1
357,11,877,12
358,8,889,1
359,0,890,1
360,9,891,2
361,8,893,1
362,0,894,1
363,8,895,2
364,1,897,2
365,2,899,5
366,9,904,3
367,2,907,4
368,0,911,2
369,9,913,4
370,11,917,3
371,0,920,1
372,5,921,1
373,9,922,1
374,14,923,2
375,9,925,1
376,5,926,2
377,8,928,6
378,5,934,2
379,1,936,2
380,11,938,2
381,5,940,2
382,11,942,1
383,5,943,1
384,1,944,1
385,11,945,1
386,6,946,1
387,2,947,2
388,7,949,2
389,2,951,2
390,10,953,1
391,9,954,3
392,2,957,2
393,11,959,13
394,0,972,3
395,1,975,3
396,7,978,1
397,9,979,1
398,7,980,1
399,2,981,1
400,0,982,1
401,2,983,8
402,11,991,2
403,5,993,1
404,11,994,1
405,5,995,5
406,9,1000,2
407,1,1002,1
408,0,1003,2
409,9,1005,5
410,8,1010,1
411,0,1011,1
412,10,1012,1
413,2,1013,1
414,10,1014,2
415,9,1016,7
416,5,1023,1
417,1,1024,2
418,9,1026,4
419,0,1030,1
420,9,1031,1
421,8,1032,2
422,9,1034,2
423,5,1036,1
424,8,1037,2
425,11,1039,1
426,5,1040,1
427,1,1041,1
428,7,1042,1
429,2,1043,1
430,11,1044,5
431,8,1049,1
432,9,1050,2
433,5,1052,1
434,9,1053,2
435,5,1055,1
436,9,1056,1
437,8,1057,1
438,0,1058,5
