,Stats,,,,,,
B-SOiD labels,Percent of time,Mean duration (frames),10th %tile (frames),25th %tile (frames),50th %tile (frames),75th %tile (frames),90th %tile (frames)
0,0.07179212429681221,1.576470588235294,1.0,1.0,1.0,2.0,3.0
1,0.09308866863112777,2.008670520231214,1.0,1.0,1.0,2.0,4.0
2,0.166488079292794,2.6904761904761907,1.0,1.0,2.0,3.0,6.0
3,0.0035494240557192606,1.4324324324324325,1.0,1.0,1.0,1.0,2.0
4,0.0,,0.0,0.0,0.0,0.0,0.0
5,0.07011786766675596,1.780612244897959,1.0,1.0,1.0,2.0,3.0
6,0.013996785427270291,1.1741573033707866,1.0,1.0,1.0,1.0,1.0
7,0.039043664612911866,2.017301038062284,1.0,1.0,1.0,2.0,4.0
8,0.031074203053844094,1.3975903614457832,1.0,1.0,1.0,2.0,2.0
9,0.1870479507098848,3.3529411764705883,1.0,1.0,2.0,4.0,7.0
10,0.09764264666488079,2.2057488653555217,1.0,1.0,1.0,2.0,4.0
11,0.21738548084650416,3.968215158924205,1.0,1.0,2.0,5.0,9.0
12,0.002343959282078757,1.0294117647058822,1.0,1.0,1.0,1.0,1.0
13,0.0029466916688990086,1.4193548387096775,1.0,1.0,1.0,1.0,3.0
