Type,Features,,,,,,,SVM classifier
Frame@10Hz,Relative snout to forepaws placement,Relative snout to hind paws placement,Inter-forepaw distance,Body length,Body angle,Snout displacement,Tail-base displacement,B-SOiD labels
0,13.901567376934555,45.077029188969,12.016994525052574,60.962482966449414,-11.698699869703646,22.845001220703125,26.0189208984375,11.0
1,10.789898180837561,50.314205008428466,11.589327503991921,63.37546608661445,-8.9232488597568,9.06396484375,13.10107421875,11.0
2,11.264291836694515,52.60410668911699,11.289957059021496,64.59678935958836,-6.671171905556246,11.105621337890625,15.1771240234375,11.0
3,12.37394242310377,50.0096393863916,11.794354160422783,64.65725514153152,-3.458292178273625,7.210418701171875,10.082000732421875,11.0
4,12.658013312919145,49.02399960127497,12.136427364138914,63.599440768535864,-11.029624102282881,0.0,8.371978759765625,8.0
5,11.189174739491893,46.06566322764053,13.162411087961427,62.68562149660517,-12.245687987144972,2.492340087890625,9.9837646484375,8.0
6,9.202299266546877,44.887350968940204,13.372077320385923,61.596458460593745,-8.305828329024179,3.21917724609375,5.25726318359375,8.0
7,7.033265536891971,42.983379085459745,13.824758758227393,60.840624374718224,-7.4552811663683345,0.047210693359375,7.7491455078125,8.0
8,7.406170665712473,47.349237621435584,13.29257155560306,59.91772432958571,-1.5425821909045934,0.0,1.64227294921875,6.0
9,8.505745682743463,43.13958893651134,13.076150773156495,61.39089510623121,-6.721192756469067,7.542510986328125,0.5133056640625,9.0
10,11.164808725468934,43.75663087801114,13.2002108558288,61.0764345674864,-6.570595189821862,7.417938232421875,0.3792724609375,5.0
11,11.690013929881161,46.13259090508532,12.987430499908033,60.10830712555675,-1.1721392982490746,1.927398681640625,0.762725830078125,1.0
12,11.751670869608716,43.44739533212653,12.97427455796267,58.66997063856047,-3.186208120463346,5.28759765625,2.1500244140625,0.0
13,11.439108117849248,44.33224584119467,12.601381479555968,60.43261346031639,-1.8234753525139733,5.18902587890625,3.135650634765625,11.0
14,8.738593009527609,42.66072852348903,13.046074326360065,54.28997020757588,-1.3411000715915555,0.1732177734375,0.40509033203125,2.0
15,7.4197600647324755,42.31011798363104,12.913370755682955,52.828571888485584,0.9587882895741544,0.183929443359375,0.600433349609375,2.0
16,8.262666102220734,44.22346055627146,13.113559214580889,54.24283539238645,0.22407242785067227,0.183929443359375,0.052642822265625,6.0
17,9.892642341893875,39.27945513979405,13.83676635051021,54.87636167250153,1.6871196789188778,2.526092529296875,4.152740478515625,6.0
18,11.896728140303676,42.52729753502349,13.730663676538446,58.450229247865316,-0.4707743118874545,2.279083251953125,1.015960693359375,6.0
19,13.871953338301637,43.493131807211086,13.558109515169944,60.369806871214564,0.7834099155008549,0.262939453125,0.678009033203125,1.0
20,16.153325499128908,45.13391081937574,13.896622848061005,63.152515794090014,-0.3987649958713283,0.29534912109375,0.51397705078125,5.0
21,17.497230378512462,46.50510416461898,15.445327852740434,64.36064470795719,-0.882236671268937,0.83587646484375,0.266510009765625,5.0
22,18.400217227467973,47.72933840077912,15.047391437023808,65.52425452985224,-4.708474020681115,5.166046142578125,0.293792724609375,5.0
23,18.166147692249254,44.54987244566444,13.863731247855384,62.49738822136422,-6.8030753786105205,5.26739501953125,0.271728515625,5.0
24,15.148116008349888,40.84791946084508,12.259928774025836,58.26506700741693,-8.416837780444022,6.1844482421875,0.275543212890625,9.0
25,15.345525841370513,40.02643208778018,12.40466641325538,56.72644891750386,-12.832103274517948,9.579925537109375,0.030059814453125,9.0
26,11.934882086506398,37.455359065551846,12.53949468310716,52.903303279727695,-3.4919138020250036,0.0137939453125,0.470703125,0.0
27,11.577221755856453,34.84159318503971,12.395177231972166,51.23987006761796,-1.985698554077373,0.0,0.173370361328125,10.0
28,12.58567100765844,35.79746838793609,12.55874331507249,52.95717912772862,2.2545865202448474,1.163238525390625,0.0,2.0
29,14.54760250242559,41.252614993098085,12.365296639396703,57.024224790837955,-6.353001778958777,13.676177978515625,8.910186767578125,11.0
30,15.349348685460537,42.7826599593441,13.045141814421864,58.86623573855662,-4.444780089710447,16.0296630859375,10.734039306640625,11.0
31,14.23220392306121,44.187933024142836,13.382665698692755,60.878962971335596,-8.236882793478465,13.4649658203125,7.814422607421875,11.0
