,B-SOiD labels,Start time (frames),Run lengths
0,11,0,4
1,8,4,4
2,6,8,1
3,9,9,1
4,5,10,1
5,1,11,1
6,0,12,1
7,11,13,1
8,2,14,2
9,6,16,3
10,1,19,1
11,5,20,4
12,9,24,2
13,0,26,1
14,10,27,1
15,2,28,1
16,11,29,5
17,8,34,1
18,11,35,8
19,6,43,1
20,0,44,6
21,11,50,2
22,0,52,1
23,5,53,2
24,8,55,1
25,0,56,1
26,8,57,1
27,5,58,7
28,10,65,1
29,9,66,3
30,8,69,1
31,0,70,1
32,9,71,1
33,8,72,1
34,11,73,15
35,8,88,2
36,6,90,3
37,1,93,1
38,5,94,7
39,11,101,11
40,5,112,3
41,1,115,3
42,9,118,2
43,8,120,3
44,11,123,1
45,1,124,1
46,0,125,1
47,5,126,7
48,1,133,1
49,0,134,2
50,10,136,1
51,2,137,7
52,9,144,4
53,11,148,9
54,8,157,3
55,6,160,1
56,11,161,3
57,8,164,1
58,0,165,1
59,9,166,1
60,6,167,1
61,1,168,2
62,5,170,1
63,9,171,1
64,8,172,1
65,11,173,11
66,1,184,5
67,9,189,2
68,5,191,1
69,8,192,1
70,11,193,1
71,6,194,1
72,0,195,1
73,1,196,3
74,5,199,1
75,8,200,1
76,0,201,3
77,5,204,2
78,1,206,1
79,2,207,1
80,9,208,4
81,11,212,4
82,10,216,1
83,9,217,9
84,11,226,2
85,9,228,2
86,0,230,2
87,6,232,3
88,0,235,1
89,6,236,1
90,0,237,1
91,1,238,3
92,5,241,1
93,9,242,2
94,11,244,6
95,5,250,1
96,1,251,3
97,11,254,1
98,1,255,2
99,10,257,1
100,7,258,1
101,2,259,1
102,10,260,2
103,11,262,1
104,2,263,4
105,9,267,4
106,10,271,1
107,3,272,1
108,10,273,1
109,6,274,1
110,11,275,1
111,1,276,3
112,2,279,1
113,10,280,2
114,11,282,14
115,1,296,3
116,7,299,1
117,2,300,2
118,9,302,1
119,2,303,2
120,11,305,1
121,10,306,1
122,2,307,1
123,11,308,1
124,1,309,3
125,11,312,1
126,5,313,1
127,8,314,1
128,5,315,2
129,1,317,1
130,11,318,1
131,1,319,1
132,11,320,2
133,8,322,1
134,0,323,1
135,2,324,1
136,10,325,1
137,2,326,3
138,7,329,1
139,11,330,5
140,0,335,1
141,2,336,1
142,13,337,1
143,9,338,1
144,13,339,1
145,10,340,2
146,13,342,2
147,10,344,1
148,5,345,1
149,9,346,1
150,0,347,1
151,6,348,1
152,0,349,2
153,10,351,16
154,8,367,1
155,11,368,7
156,8,375,1
157,5,376,1
158,2,377,1
159,10,378,2
160,11,380,12
161,1,392,1
162,0,393,1
163,11,394,1
164,1,395,1
165,10,396,2
166,2,398,1
167,1,399,1
168,2,400,4
169,11,404,8
170,8,412,1
171,1,413,2
172,0,415,1
173,2,416,2
174,11,418,6
175,5,424,1
176,11,425,6
177,1,431,1
178,2,432,1
179,10,433,1
180,11,434,7
181,1,441,1
182,2,442,1
183,11,443,2
184,0,445,1
185,11,446,1
186,1,447,1
187,11,448,8
188,8,456,1
189,11,457,1
190,2,458,1
191,9,459,6
192,11,465,1
193,9,466,1
194,0,467,1
195,1,468,1
196,9,469,1
197,5,470,1
198,8,471,3
199,6,474,1
200,11,475,1
201,2,476,1
202,12,477,1
203,2,478,1
204,6,479,1
205,0,480,1
206,3,481,1
207,6,482,5
208,11,487,1
209,2,488,4
210,9,492,7
211,11,499,12
212,8,511,1
213,9,512,2
214,8,514,1
215,5,515,1
216,9,516,1
217,8,517,1
218,1,518,1
219,8,519,1
220,11,520,3
221,9,523,2
222,10,525,1
223,2,526,1
224,9,527,9
225,11,536,2
226,8,538,1
227,9,539,2
228,0,541,2
229,11,543,9
230,8,552,1
231,1,553,1
232,7,554,1
233,2,555,3
234,9,558,3
235,8,561,1
236,5,562,1
237,11,563,1
238,8,564,1
239,11,565,1
240,5,566,1
241,9,567,2
242,11,569,8
243,6,577,1
244,2,578,5
245,11,583,2
246,9,585,3
247,5,588,2
248,9,590,1
249,8,591,2
250,6,593,1
251,11,594,1
252,0,595,3
253,1,598,1
254,7,599,1
255,2,600,5
256,9,605,5
257,5,610,1
258,8,611,1
259,9,612,2
260,11,614,1
261,5,615,5
262,10,620,2
263,5,622,1
264,10,623,5
265,13,628,2
266,9,630,1
267,11,631,15
268,1,646,2
269,2,648,7
270,10,655,1
271,11,656,2
272,1,658,4
273,11,662,1
274,10,663,1
275,11,664,16
276,5,680,1
277,11,681,2
278,8,683,1
279,11,684,2
280,1,686,2
281,2,688,1
282,10,689,1
283,2,690,6
284,11,696,1
285,8,697,2
286,10,699,2
287,9,701,2
288,7,703,1
289,9,704,1
290,1,705,1
291,10,706,1
292,9,707,5
293,5,712,1
294,8,713,1
295,5,714,3
296,2,717,2
297,10,719,2
298,2,721,1
299,11,722,3
300,8,725,1
301,9,726,1
302,1,727,3
303,11,730,11
304,1,741,1
305,8,742,1
306,5,743,2
307,1,745,1
308,2,746,1
309,10,747,1
310,2,748,1
311,11,749,11
312,1,760,2
313,11,762,1
314,2,763,2
315,11,765,7
316,8,772,1
317,11,773,2
318,5,775,1
319,11,776,2
320,2,778,1
321,10,779,1
322,11,780,9
323,8,789,1
324,9,790,2
325,1,792,3
326,11,795,2
327,1,797,2
328,11,799,2
329,2,801,1
330,10,802,1
331,11,803,5
332,8,808,1
333,11,809,2
334,10,811,1
335,1,812,1
336,7,813,1
337,2,814,1
338,11,815,2
339,1,817,3
340,0,820,2
341,6,822,2
342,11,824,1
343,2,825,2
344,7,827,1
345,9,828,5
346,0,833,1
347,2,834,1
348,0,835,1
349,9,836,2
350,2,838,1
351,9,839,2
352,8,841,2
353,0,843,1
354,8,844,1
355,5,845,1
356,1,846,2
357,0,848,1
358,11,849,3
359,0,852,2
360,6,854,1
361,7,855,1
362,2,856,4
363,9,860,3
364,5,863,1
365,11,864,2
366,1,866,1
367,11,867,1
368,5,868,3
369,1,871,2
370,9,873,2
371,5,875,1
372,11,876,15
373,1,891,2
374,10,893,2
375,7,895,3
376,1,898,4
377,10,902,1
378,1,903,1
379,2,904,1
380,9,905,6
381,1,911,1
382,9,912,6
383,5,918,2
384,9,920,2
385,2,922,2
386,11,924,2
387,2,926,10
388,11,936,2
389,1,938,1
390,11,939,3
391,1,942,6
392,9,948,12
