,B-SOiD labels,Start time (frames),Run lengths
0,2,0,4
1,11,4,3
2,1,7,2
3,7,9,2
4,10,11,3
5,7,14,8
6,11,22,5
7,3,27,1
8,8,28,1
9,11,29,1
10,6,30,1
11,11,31,2
12,6,33,1
13,2,34,2
14,6,36,1
15,8,37,1
16,1,38,2
17,0,40,1
18,1,41,2
19,5,43,2
20,1,45,1
21,5,46,2
22,1,48,3
23,9,51,1
24,5,52,1
25,1,53,2
26,2,55,3
27,11,58,6
28,3,64,1
29,11,65,12
30,8,77,1
31,0,78,3
32,1,81,3
33,11,84,1
34,2,85,3
35,0,88,1
36,2,89,1
37,5,90,1
38,9,91,3
39,11,94,1
40,6,95,2
41,2,97,6
42,9,103,4
43,5,107,1
44,1,108,4
45,10,112,1
46,1,113,2
47,5,115,3
48,9,118,1
49,11,119,7
50,1,126,5
51,10,131,1
52,1,132,2
53,10,134,4
54,1,138,1
55,5,139,2
56,11,141,5
57,1,146,1
58,11,147,1
59,1,148,6
60,10,154,1
61,1,155,1
62,5,156,3
63,1,159,11
64,10,170,1
65,9,171,1
66,1,172,4
67,7,176,2
68,2,178,1
69,7,179,1
70,2,180,5
71,10,185,4
72,11,189,2
73,2,191,1
74,0,192,1
75,7,193,1
76,10,194,7
77,9,201,6
78,10,207,1
79,9,208,3
80,5,211,2
81,9,213,181
82,10,394,2
83,9,396,2
84,2,398,1
85,9,399,2
86,0,401,3
87,8,404,1
88,1,405,1
89,11,406,1
90,1,407,1
91,11,408,1
92,5,409,1
93,8,410,1
94,11,411,3
95,5,414,2
96,11,416,1
97,8,417,2
98,11,419,2
99,2,421,2
100,11,423,4
101,8,427,1
102,1,428,1
103,11,429,1
104,2,430,4
105,11,434,4
106,1,438,4
107,5,442,1
108,1,443,5
109,5,448,1
110,11,449,3
111,5,452,4
112,1,456,1
113,7,457,3
114,10,460,1
115,1,461,2
116,0,463,1
117,1,464,2
118,5,466,3
119,10,469,1
120,1,470,1
121,2,471,1
122,7,472,1
123,1,473,2
124,6,475,1
125,0,476,3
126,9,479,1
127,1,480,1
128,5,481,2
129,1,483,5
130,9,488,28
131,2,516,1
132,9,517,12
133,0,529,5
134,9,534,38
135,0,572,1
136,9,573,29
137,14,602,1
138,0,603,1
139,8,604,1
140,1,605,2
141,5,607,1
142,1,608,1
143,5,609,2
144,11,611,1
145,8,612,2
146,11,614,1
147,5,615,1
148,1,616,1
149,11,617,7
150,5,624,1
151,9,625,2
152,0,627,2
153,11,629,7
154,1,636,2
155,9,638,1
156,5,639,2
157,9,641,2
158,1,643,1
159,2,644,2
160,11,646,1
161,8,647,1
162,0,648,1
163,9,649,1
164,8,650,1
165,1,651,3
166,0,654,1
167,2,655,2
168,1,657,1
169,6,658,1
170,2,659,1
171,6,660,2
172,11,662,1
173,12,663,1
174,2,664,3
175,6,667,1
176,1,668,2
177,2,670,1
178,11,671,1
179,7,672,1
180,2,673,1
181,7,674,1
182,2,675,1
183,7,676,1
184,2,677,4
185,10,681,1
186,5,682,2
187,9,684,7
188,1,691,9
189,9,700,22
190,2,722,7
191,1,729,1
192,0,730,1
193,11,731,2
194,6,733,2
195,0,735,1
196,8,736,1
197,1,737,1
198,8,738,1
199,5,739,6
200,1,745,1
201,5,746,2
202,9,748,1
203,1,749,1
204,9,750,1
205,1,751,1
206,9,752,2
207,1,754,3
208,2,757,1
209,10,758,2
210,2,760,1
211,10,761,1
212,2,762,1
213,11,763,1
214,2,764,1
215,1,765,3
216,11,768,2
217,10,770,2
218,5,772,1
219,14,773,4
220,9,777,2
221,10,779,1
222,11,780,1
223,9,781,2
224,2,783,4
225,10,787,1
226,2,788,1
227,10,789,2
228,2,791,5
229,12,796,1
230,6,797,1
231,11,798,10
232,1,808,4
233,11,812,4
234,1,816,4
235,10,820,4
236,1,824,2
237,11,826,3
238,5,829,2
239,1,831,12
240,10,843,1
241,1,844,2
242,11,846,2
243,1,848,1
244,5,849,1
245,1,850,3
246,7,853,2
247,1,855,2
248,5,857,4
249,7,861,1
250,11,862,1
251,0,863,1
252,1,864,4
253,7,868,2
254,1,870,1
255,11,871,3
256,1,874,4
257,10,878,2
258,1,880,1
259,6,881,1
260,11,882,7
261,6,889,1
262,11,890,6
263,9,896,2
264,8,898,1
265,1,899,1
266,7,900,1
267,10,901,4
268,9,905,6
269,8,911,1
270,11,912,4
271,9,916,3
272,11,919,4
273,1,923,1
274,9,924,9
275,1,933,2
276,9,935,6
277,0,941,1
278,2,942,1
279,1,943,2
280,9,945,6
281,5,951,2
282,11,953,6
283,1,959,3
284,10,962,1
285,5,963,3
286,11,966,3
287,1,969,2
288,10,971,2
289,7,973,1
290,2,974,1
291,11,975,5
292,10,980,1
293,1,981,1
294,9,982,9
295,2,991,3
296,9,994,18
297,0,1012,1
298,1,1013,2
299,8,1015,1
300,1,1016,1
301,11,1017,2
302,6,1019,1
303,11,1020,1
304,1,1021,2
305,2,1023,6
306,9,1029,1
307,2,1030,4
308,9,1034,6
309,5,1040,1
310,11,1041,3
311,8,1044,1
312,11,1045,6
313,1,1051,3
314,0,1054,1
315,1,1055,2
316,5,1057,2
317,1,1059,2
318,8,1061,2
319,9,1063,1
320,0,1064,3
321,1,1067,2
322,6,1069,1
323,1,1070,3
324,8,1073,1
325,11,1074,1
326,6,1075,1
327,0,1076,1
328,1,1077,1
329,7,1078,2
330,9,1080,1
331,7,1081,1
332,1,1082,1
333,7,1083,2
334,9,1085,7
335,2,1092,1
336,9,1093,3
337,10,1096,1
338,7,1097,2
339,2,1099,2
340,9,1101,22
341,2,1123,3
342,7,1126,7
343,2,1133,10
344,9,1143,12
345,2,1155,4
346,9,1159,1
347,0,1160,1
348,2,1161,1
349,0,1162,2
350,9,1164,2
351,0,1166,1
352,9,1167,6
353,2,1173,3
354,9,1176,2
355,0,1178,1
356,9,1179,3
357,2,1182,1
358,9,1183,1
359,1,1184,3
360,2,1187,1
361,9,1188,4
362,10,1192,1
363,1,1193,6
364,9,1199,24
365,1,1223,1
366,10,1224,1
367,9,1225,15
368,2,1240,2
369,9,1242,1
370,10,1243,1
371,2,1244,13
372,7,1257,1
373,10,1258,1
374,1,1259,3
375,2,1262,1
376,1,1263,1
377,9,1264,1
378,7,1265,2
379,9,1267,2
380,2,1269,3
381,9,1272,2
382,2,1274,10
383,9,1284,16
384,10,1300,1
385,2,1301,3
386,7,1304,1
387,1,1305,2
388,11,1307,1
389,1,1308,1
390,11,1309,1
391,5,1310,1
392,0,1311,1
393,8,1312,1
394,1,1313,1
395,0,1314,2
396,1,1316,1
397,5,1317,5
398,1,1322,1
399,5,1323,1
400,1,1324,1
401,7,1325,1
402,1,1326,3
403,9,1329,4
404,8,1333,1
405,0,1334,1
406,9,1335,1
407,0,1336,1
408,1,1337,3
409,9,1340,3
410,8,1343,1
411,0,1344,1
412,6,1345,1
413,11,1346,1
414,1,1347,1
415,11,1348,1
416,1,1349,2
417,5,1351,5
418,11,1356,1
419,5,1357,1
420,9,1358,1
421,0,1359,1
422,1,1360,1
423,2,1361,3
424,11,1364,2
425,5,1366,1
426,1,1367,1
427,11,1368,2
428,10,1370,2
429,7,1372,2
430,1,1374,5
431,11,1379,2
432,1,1381,13
433,0,1394,1
434,11,1395,2
435,2,1397,3
436,10,1400,2
437,11,1402,17
438,1,1419,2
439,9,1421,4
440,11,1425,1
441,0,1426,2
442,5,1428,1
443,1,1429,2
444,5,1431,1
445,8,1432,1
446,6,1433,2
447,1,1435,1
448,11,1436,1
449,1,1437,1
450,11,1438,1
451,1,1439,2
452,0,1441,2
453,11,1443,1
454,0,1444,1
455,2,1445,2
456,7,1447,2
457,1,1449,1
458,7,1450,3
459,10,1453,2
460,1,1455,2
461,5,1457,3
462,9,1460,1
463,5,1461,1
464,9,1462,4
465,11,1466,4
466,10,1470,1
467,1,1471,2
468,7,1473,1
469,1,1474,5
470,5,1479,3
471,9,1482,1
472,5,1483,2
473,11,1485,3
474,1,1488,2
475,7,1490,4
476,10,1494,3
477,1,1497,5
478,5,1502,2
479,1,1504,2
480,7,1506,1
481,2,1507,1
482,7,1508,3
483,10,1511,5
484,7,1516,1
485,0,1517,1
486,1,1518,2
487,11,1520,8
488,8,1528,1
489,9,1529,3
490,1,1532,1
491,10,1533,5
492,7,1538,4
493,2,1542,1
494,7,1543,1
495,11,1544,1
496,0,1545,2
497,1,1547,2
498,11,1549,1
499,1,1550,4
500,11,1554,1
501,2,1555,1
502,10,1556,5
503,2,1561,1
504,11,1562,2
505,1,1564,3
506,10,1567,3
507,1,1570,4
508,10,1574,1
509,1,1575,1
510,10,1576,3
511,9,1579,1
512,0,1580,1
513,9,1581,4
514,8,1585,1
515,9,1586,2
516,0,1588,1
517,1,1589,1
518,5,1590,7
519,1,1597,3
520,9,1600,4
521,11,1604,1
522,0,1605,1
523,8,1606,1
524,11,1607,5
525,10,1612,5
526,14,1617,1
527,13,1618,1
528,2,1619,2
529,10,1621,2
530,5,1623,1
531,11,1624,4
532,0,1628,1
533,11,1629,4
534,10,1633,1
535,5,1634,1
536,9,1635,2
537,11,1637,6
538,1,1643,1
539,5,1644,1
540,9,1645,1
541,1,1646,1
542,0,1647,1
543,1,1648,1
544,7,1649,1
545,2,1650,2
546,7,1652,1
547,10,1653,1
548,1,1654,1
549,0,1655,2
