,B-SOiD labels,Start time (frames),Run lengths
0,2,0,8
1,11,8,5
2,1,13,5
3,7,18,3
4,10,21,6
5,7,27,4
6,2,31,1
7,7,32,1
8,1,33,1
9,7,34,9
10,11,43,11
11,3,54,1
12,6,55,1
13,8,56,1
14,11,57,3
15,6,60,1
16,0,61,1
17,11,62,3
18,6,65,3
19,2,68,4
20,6,72,1
21,0,73,1
22,8,74,2
23,1,76,4
24,0,80,1
25,1,81,5
26,5,86,3
27,1,89,3
28,5,92,4
29,1,96,6
30,9,102,1
31,5,103,3
32,1,106,3
33,7,109,1
34,2,110,6
35,11,116,12
36,3,128,1
37,11,129,24
38,8,153,2
39,0,155,6
40,1,161,6
41,11,167,2
42,2,169,6
43,0,175,2
44,11,177,1
45,2,178,1
46,10,179,1
47,5,180,1
48,9,181,6
49,0,187,1
50,11,188,2
51,6,190,3
52,2,193,12
53,9,205,9
54,5,214,1
55,1,215,8
56,10,223,2
57,1,225,5
58,5,230,6
59,9,236,2
60,11,238,13
61,1,251,11
62,10,262,2
63,1,264,3
64,10,267,9
65,1,276,2
66,5,278,4
67,11,282,9
68,1,291,2
69,11,293,2
70,1,295,6
71,11,301,1
72,1,302,1
73,10,303,1
74,1,304,3
75,10,307,3
76,1,310,2
77,5,312,5
78,1,317,23
79,10,340,1
80,1,341,1
81,9,342,1
82,1,343,2
83,5,345,1
84,1,346,6
85,7,352,3
86,2,355,2
87,7,357,2
88,2,359,8
89,10,367,1
90,2,368,1
91,10,369,9
92,11,378,4
93,2,382,2
94,0,384,2
95,7,386,1
96,10,387,14
97,9,401,13
98,10,414,1
99,9,415,6
100,5,421,5
101,9,426,361
102,14,787,1
103,10,788,3
104,9,791,4
105,2,795,3
106,9,798,3
107,0,801,6
108,8,807,2
109,1,809,2
110,11,811,3
111,1,814,1
112,11,815,2
113,5,817,3
114,8,820,1
115,11,821,7
116,5,828,4
117,11,832,2
118,8,834,4
119,11,838,4
120,2,842,4
121,11,846,8
122,8,854,1
123,1,855,2
124,11,857,2
125,2,859,9
126,11,868,7
127,5,875,1
128,1,876,8
129,5,884,1
130,1,885,10
131,5,895,2
132,11,897,7
133,5,904,3
134,8,907,1
135,5,908,4
136,1,912,2
137,7,914,3
138,2,917,1
139,7,918,2
140,10,920,1
141,7,921,1
142,1,922,3
143,0,925,3
144,1,928,3
145,5,931,6
146,10,937,2
147,1,939,2
148,0,941,1
149,2,942,2
150,7,944,1
151,1,945,5
152,6,950,1
153,0,951,6
154,9,957,2
155,5,959,1
156,1,960,2
157,5,962,4
158,1,966,9
159,9,975,57
160,2,1032,2
161,9,1034,24
162,0,1058,9
163,9,1067,2
164,0,1069,1
165,9,1070,74
166,0,1144,1
167,9,1145,59
168,14,1204,1
169,10,1205,1
170,0,1206,1
171,8,1207,2
172,0,1209,1
173,1,1210,3
174,5,1213,2
175,1,1215,2
176,5,1217,4
177,1,1221,1
178,11,1222,2
179,8,1224,1
180,5,1225,1
181,8,1226,1
182,11,1227,3
183,5,1230,1
184,1,1231,2
185,8,1233,1
186,11,1234,3
187,8,1237,1
188,11,1238,9
189,1,1247,1
190,5,1248,2
191,9,1250,4
192,0,1254,3
193,11,1257,15
194,1,1272,3
195,9,1275,3
196,5,1278,4
197,9,1282,3
198,1,1285,2
199,2,1287,4
200,11,1291,3
201,8,1294,2
202,0,1296,2
203,9,1298,1
204,8,1299,2
205,0,1301,1
206,1,1302,6
207,0,1308,2
208,2,1310,3
209,6,1313,1
210,1,1314,1
211,6,1315,2
212,11,1317,1
